Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
35 3 2011 13847280.6375312 1540429.03414608 172637.468772065 2129361 1523391.16011514 1282620.07161815 499048 572800 248525 950762.037424154 6346295.38463183
36 4 2011 13840473.7408428 1573177.3042747 255383.639796322 2186386 1568003.03992617 1282620.07161815 499048 572800 166200 924199.433010491 5980780.77874095
37 4 2011 13909417.5761931 1585883.97000348 267415.887835692 2243411 1617736.12208542 1282620.07161815 499048 572800 191341 897636.828596829 5615266.17285006
38 4 2011 14072448.0645 1705669.89898781 309023.783256732 2016026.69283215 1711717.28773229 1282620.07161815 630751 592932 216482 872817.789260339 5249751.56695918
39 4 2011 14292390.4480868 1983968.92210634 351994.935173574 2235799.62079015 1770621.47438287 1282620.07161815 762453 613064 241624 847998.749923849 4884236.9610683
40 5 2011 14440033.3097423 2111282.61467941 382117.637339913 2431049.10180112 2030797.1795063 3287239.40819112 797600 774122 266765 1100514 4884236.9610683
41 5 2011 14608215.6867325 2359839.89661021 434661.140436458 2620400.94838194 2284978.87291994 3571852.09787726 832747 935180 283646 1137486 4884236.9610683
42 5 2011 14889249.6642099 2836330.15884846 494783.110248486 2805962.08920132 2447169.92466034 3908002.67400677 867894 1096237 283646 1174458 9107400
43 5 2011 15225095.3395995 3225495.93782852 589019.75611381 2987487.28175702 2593375.37665267 4296060.35352657 903041 1257295 283646 1211430 9107400
44 5 2011 16053029.8068197 4062329.61007349 739049 3128048.37124479 2773775.88549648 4776310 938188 1418353 283646 1248402 9107400
45 6 2011 16683431.0176514 4936092.05170342 828751 3248069.72556218 2855676.33801911 5004707 1088641 1511765 390555 1287873 9107400
46 6 2011 17441479.8614409 5352041.66003887 918454 3330176.94663185 2891746.92916072 5233103 1239094 1605177 417612 1327344 9107400
47 6 2011 18403202.3331378 6201216.20746556 1008156 3397119.84887617 2939442.13548534 5461500 1389547 1698588 442753 1366815 9107400
48 6 2011 18846886.3117891 6489341.79865873 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2011 19358198.4144797 6765698.92933051 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2011 19652918 7255512 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2011 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2011 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
52 7 2011 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 817000 1420000 9107400
1 8 2011 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 2011 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 2011 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 2011 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 2011 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 2011 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 2011 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 2011 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 10 2011 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 2011 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2011 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2011 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2011 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2011 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2011 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2011 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2011 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2011 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2011 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2011 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2011 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 1 2012 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2012 13919604 1249183 123380 2107940 1862394.58169302 2398527 499048 1657718 810693 1255979 9107400
24 1 2012 13919604 1249183 123380 2107940 1829305.23577995 2398527 499048 1598571 804386 1224283 9107400
25 1 2012 13919604 1249183 123380 2107940 1795948.49451247 2398527 499048 1539424 779185 1192587 9107400
26 1 2012 13919604 1249183 123380 2107940 1762475.25751104 2398527 499048 1480277 741641 1160891 9107400
27 2 2012 13919604 1249183 123380 2107940 1728611.02894326 2309400 499048 1421130 704096 1129195 9107400
28 2 2012 13758249 1082274 105579 2102386 1699733.23485191 2039400 499048 1297560 670000 1117691 9060905.48615136
29 2 2012 13596894 915366 111642.300434148 2096833 1670665.03287892 1769400 499048 1173990 626375 1106187 9014475.4584523
30 2 2012 13435538 748457 121657.774238733 2091279 1641417.52625915 1499400 499048 1050419 582750 1094683 8968045.43075324
31 3 2012 13274183 581548 131447.179133102 2085725 1614745.23573898 1229400 499048 926849 539125 1020000 8921615.40305418
32 3 2012 13220530 523135 124935.051760066 2096634 1607870.40706309 1059400 499048 838337 495500 995000 8301750.12812813
33 3 2012 13166878 464722 117062.310264118 2107543 1645177.07365679 889400 499048 749825 413175 970000 7681920.3670525
34 3 2012 13113225 406308 116912.108704089 2118452 1664504.95365138 889400 499048 661312 330850 945000 7062090.60597687
35 4 2012 13059572 347895 127271.967592018 2129361 1664245.99674399 889400 499048 572800 248525 920000 6442260.84490124
36 4 2012 13046481 288589 138221.041294733 2186386 1668283.50089953 889400 499048 572800 166200 886858.861213086 6059567.23686336
37 4 2012 13033390 229283 209307.499384321 2243411 1700699.6781429 889400 499048 572800 191341 853717.722426173 5676873.62882549
38 4 2012 12102027.9251362 1543872.12265374 269885.114831924 1952108.51594967 1727893.71836322 889400 630751 592932 216482 820576.583639259 5294180.02078761
39 4 2012 12511474.0710548 2012207.52959514 346195.109524092 2194235.42994139 1861172.07484641 889400 762453 613064 241624 787435.444852346 4911486.41274973
40 5 2012 12859901.5299797 2570366.23197315 438742.566164374 2410148.82008379 2017741.84167874 2339597.40570782 797600 774122 266765 1100514 4911486.41274973
41 5 2012 13216990.8348645 3176715.28232765 506439.22446977 2633114.34118814 2246903.27824845 2974925.97350681 832747 935180 283646 1137486 4911486.41274973
42 5 2012 13430257.4320424 3547830.73197593 553699.447850198 2842904.14501205 2455164.13932551 3526141.5794033 867894 1096237 283646 1174458 9107400
43 5 2012 14375234.7431704 4218491.82416958 693905 3011535.89815893 2623242.26153671 4232070.1429052 903041 1257295 283646 1211430 9107400
44 6 2012 15099108.682867 5102230.30302832 739049 3149903.12577556 2808261.9220802 4776310 938188 1418353 283646 1248402 9107400
45 6 2012 15812982.4266893 5557057.81088267 828751 3260432.35022369 2935064.21641569 5004707 1088641 1511765 390555 1287873 9107400
46 6 2012 16699930.3859664 5920866.5155632 918454 3333412.04228075 3012514.37282464 5233103 1239094 1605177 417612 1327344 9107400
47 6 2012 17309376.0456046 6492972.57647259 1008156 3396357.41099431 3042869.61539877 5461500 1389547 1698588 442753 1366815 9107400
48 7 2012 18050791.6572068 6709974.16655692 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2012 18702840.4001823 6731028.53405076 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2012 19385447.9292765 6671232.36436888 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2012 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2012 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 2012 19553612 7116541 1347699 2896389 2943833.18381417 5770433 1540000 1792000 593600 1392402 9107400
2 8 2012 19814306 7221921 1386299 2782067 2918299.45922478 5671467 1540000 1792000 638280 1392402 9107400
3 8 2012 20075000 7327300 1424900 2667744 2892766.7346354 5572500 1540000 1792000 682960 1392402 9107400
4 8 2012 20073116 7321562 1423330 2553422 2867233.01004602 5473533 1540000 1792000 711282 1392402 9107400
5 9 2012 20071231 7315823 1421759 2439100 2841699.68883718 5374567 1540000 1792000 711282 1392402 9107400
6 9 2012 20040487 7239906 1410701 2387014 2816165.96424779 5275600 1482126 1792000 737712 1381394 9107400
7 9 2012 20009744 7163989 1399644 2334849 2790633.23965841 5176633 1424251 1792000 764141 1370386 9107400
8 9 2012 19979000 7088071 1388586 2282683 2765099.51506902 5077667 1366377 1792000 790571 1359377 9107400
9 9 2012 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 2012 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2012 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2012 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2012 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2012 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2012 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2012 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2012 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2012 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2012 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2012 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2012 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2012 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2013 13919604 1249183 123380 2107940 1985601.03984953 2398527 499048 1657718 810693 1255979 9107400
24 1 2013 13919604 1249183 123380 2107940 1971286.28094948 2398527 499048 1598571 804386 1224283 9107400
25 1 2013 13919604 1249183 123380 2107940 1955960.78505794 2398527 499048 1539424 779185 1192587 9107400
26 1 2013 13919604 1249183 123380 2107940 1939558.36444456 2398527 499048 1480277 741641 1160891 9107400
27 2 2013 13919604 1249183 123380 2107940 1921637.70518901 2309400 499048 1421130 704096 1129195 9107400
28 2 2013 13758249 1082274 105579 2102386 1907427.59526572 2039400 499048 1297560 670000 1117691 9107400
29 2 2013 13596894 915366 87777 2096833 1891982.69506067 1769400 499048 1173990 626375 1106187 9107400
30 2 2013 13435538 748457 69976 2091279 1876402.71631022 1499400 499048 1050419 582750 1094683 9107400
31 3 2013 13274183 581548 52174 2085725 1860194.13756169 1229400 499048 926849 539125 1083179 9107400
32 3 2013 13220530 523135 45579 2096634 1854415.38825456 1059400 499048 838337 495500 1057047 8633417.88926463
33 3 2013 13166878 464722 38984 2107543 1855428.07353673 889400 499048 749825 413175 1030915 8159535.77852926
34 3 2013 13113225 406308 32388 2118452 1870861.70029933 889400 499048 661312 330850 1004782 7685653.6677939
35 3 2013 13059572 347895 25793 2161177.45622365 1900329.60161895 889400 499048 572800 248525 978650 7211771.55705853
36 4 2013 13046481 288589 25397 2255708 1998790.15074818 889400 499048 572800 166200 998683 6700215.6439717
37 4 2013 13033390 229283 25000 2393956 2107066.25137927 889400 499048 572800 191341 1018716 6188659.73088488
38 4 2013 10532795 228292 25000 2497890 2166328.53170586 889400 630751 592932 216482 1041129 5677103.81779805
39 4 2013 10603312.4440313 227300 25000 2576247.61580991 2210288.50979187 889400 762453 613064 241624 1063542 5165547.90471122
40 5 2013 10793331.6106247 227300 25000 2711925.75896815 2339239.8262907 1741829.66292264 797600 774122 266765 1100514 5165547.90471122
41 5 2013 11023114.40476 390262.531155667 25000 2838665.97799924 2509979.46336748 1992402.71150195 832747 935180 283646 1137486 5165547.90471122
42 5 2013 11352009.6125817 676949.005259279 25000 2911253.59078066 2593648.51376058 2291479.71095499 867894 1096237 283646 1174458 9107400
43 5 2013 11948707.9331937 1281089.40637235 123108.726900987 2955675.81616914 2657711.1039786 2801509.69754105 903041 1257295 283646 1211430 9107400
44 6 2013 12740518.5254511 2045373.26473836 296968.683802538 2978832.29024218 2698518.69622964 3509820.5074538 938188 1418353 283646 1248402 9107400
45 6 2013 13634773.1593067 3017619.73902948 470068.821308398 3240663.97795159 2980253.12987197 4111439.52703493 1088641 1511765 390555 1287873 9107400
46 6 2013 14236274.6964172 3777825.46273522 564853.733215562 3369813.25099696 3018735 4666210.13771747 1239094 1605177 417612 1327344 9107400
47 6 2013 15676351.0452158 4518678.8432334 784421.104884829 3430613 3045090 5301270.35541947 1389547 1698588 442753 1366815 9107400
48 6 2013 16940580.1185813 5552933.5866385 962997.662679011 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2013 18505681.1043676 6367508.44950501 1177362.51592429 3353678 3045966.67879116 5752127 1540000 1792000 493035 1420000 9107400
50 7 2013 19410546.0759595 6893209.76343037 1261379 3239356 3020432.95420178 5869400 1540000 1792000 518176 1420000 9107400
51 7 2013 19863959 7245000.19822743 1343140 3125033 2994900.22961239 5869400 1540000 1792000 543318 1420000 9107400
52 7 2013 20075000 7327300 1424900 3010711 2969366.50502301 5869400 1540000 1792000 568459 1420000 9107400
1 8 2013 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 2013 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 2013 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 2013 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 2013 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 2013 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 2013 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 2013 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 2013 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 2013 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2013 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2013 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2013 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2013 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2013 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2013 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2013 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2013 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2013 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2013 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2013 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2013 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2014 13919604 1249183 123380 2107940 1350406.17146129 2398527 499048 1657718 810693 1255979 9107400
24 1 2014 13919604 1249183 123380 2107940 1321291.71157055 2398527 499048 1598571 804386 1224283 9107400
25 1 2014 13919604 1249183 123380 2107940 1292402.36367195 2398527 499048 1539424 779185 1192587 9107400
26 1 2014 13919604 1249183 123380 2107940 1263621.07028079 2398527 499048 1480277 741641 1160891 9107400
27 2 2014 13919604 1249183 123380 2107940 1233442.51528965 2309400 499048 1421130 704096 1129195 9107400
28 2 2014 13758249 1082274 105579 2102386 1209063.46038679 2039400 499048 1297560 670000 1117691 9035300
29 2 2014 13596894 915366 98579.1984790784 2096833 1183772.13577203 1769400 499048 1173990 626375 1106187 8963300
30 2 2014 13435538 748457 109521.085794852 2003000 1158045.93236724 1499400 499048 1050419 582750 1090859.82946056 8891300
