"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
1985-06-09 6 45 9 1985 15452686.9920514 5912297.75556098 821210.97492626 392471 4797342.16756894 2888953.55045865 8418758.09543152 3198102.57592576 1420000 1511765 1540000 1512500 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 969783.751172507 778388.514221555 1073248.92433183 558270
1985-06-16 6 46 16 1985 15965987.4089616 6111558.72556702 949203.941669695 417612 5123845.01784753 2967898.61122458 9107400 3349696.47011848 1327344 1605177 1540000 1545200 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 976863.608791815 790759.234874321 1073248.92433183 558270
1985-06-23 6 47 23 1985 16711021.5255794 6404069.42253101 1008156 442753 5353303.99549561 3013442.60727856 9088379 3426225.66846352 1366815 1666344.85457975 1540000 1577900 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 988562.501417098 790759.234874321 1073248.92433183 558270
1985-06-30 6 48 30 1985 17194234.7160028 6676954.37519352 1097859 467894 5547875.75001952 3052241.58368438 9107400 3468000 1420000 1657782.84175511 1540000 1610600 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1000946.73173684 790759.234874321 1073248.92433183 555331.679919484
1985-07-07 7 49 7 1985 18148965.9672409 6908425.0328329 1179619 493035 5704547.36384133 3053069 9107400 3353678 1420000 1680967.9055767 1540000 1626950 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-07-14 7 50 14 1985 18910668.3770382 7255512 1261379 518176 5780880.8086784 3034638 9107400 3239356 1420000 1730653.83996403 1540000 1643300 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-07-21 7 51 21 1985 19218471.165047 7291406 1326143.51286892 543318 5836205.70661103 3016208 8990329 3125033 1420000 1781211.40499092 1540000 1659650 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-07-28 7 52 28 1985 19302309.4569973 7312223.3521723 1326605.80999241 568459 5860923.11158817 2997777 8873258 3010186.26600393 1420000 1792000 1540000 1676000 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-08-04 8 1 4 1985 19448585.2034678 7116541 1347699 593600 5770433 2922131.51088128 8756187 2896389 1392402 1792000 1540000 1668917 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-08-11 8 2 11 1985 19720741.9165253 7221921 1383919.49513438 638280 5671467 2892257.35310392 8639117 2782067 1392402 1792000 1540000 1661833 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-08-18 8 3 18 1985 19911724.7592414 7327300 1424900 682960 5572500 2862384.19532657 8522046 2667744 1392402 1792000 1540000 1654750 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-08-25 8 4 25 1985 20073116 7321562 1423330 727640 5473533 2832510.03754922 8404975 2553422 1392402 1792000 1540000 1647667 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-09-01 9 5 1 1985 20071231 7315823 1421759 772320 5374567 2802636.52965589 8287904 2439100 1392402 1792000 1540000 1640583 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-09-08 9 6 8 1985 19906777.7685788 7239906 1311589.79682977 737712 5275600 2772762.37187854 8378948 2387014 1335075 1792000 1482126 1633500 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-09-15 9 7 15 1985 20009744 7163989 1378653.4519461 764141 5176633 2742889.21410118 8469992 2334849 1250150 1792000 1424251 1617133 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 558270
1985-09-22 9 8 22 1985 19979000 7088071 1388586 790571 5077667 2713015.05632383 8561036 2282683 1165225 1792000 1366377 1600767 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1073248.92433183 557970
1985-09-29 9 9 29 1985 19948256 7012154 1363256.87913912 817000 5089465.76708105 2683141.5484305 8652080 2230518 1080300 1792000 1308502 1584400 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1050000 557670
1985-10-06 10 10 6 1985 19742850.6809448 6937496 1278660.18365794 817000 5092695.87698777 2715870.69165448 8743124 2228472.96283492 1021140 1792000 1199292 1574007 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1050000 557370
1985-10-13 10 11 13 1985 19524192.6920672 6862838 1200921.44710746 817000 5103701.56989304 2743789 8834168 2231232 961980 1792000 1090082 1563613 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1050000 557070
1985-10-20 10 12 20 1985 19369190.1304886 6788181 1166831.74107787 817000 5124896.48853982 2752570 8925212 2231589 902820 1792000 980873 1553220 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1050000 556770
1985-10-27 10 13 27 1985 19237911.5499127 6713523 1148862.4017021 817000 5147222.1060644 2761350 8943846 2231946 843660 1792000 871663 1542827 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 1011000 790759.234874321 1050000 556470
1985-11-03 11 14 3 1985 19186533.6584451 6638865 1171378.60957648 817000 5174687.86645254 2770131 8943846 2232303 784500 1792000 762453 1532433 814524.897386267 1321946.41350531 134973.489451077 100087.715278001 1672590 95180 711000 790759.234874321 1050000 556170
1985-11-10 11 15 10 1985 19117241.7534714 6e+06 1189394.41778043 817000 5200223.49107838 2711956 8904440 2230568 860513 1790869 696602 1522040 823082.759523775 1352936.00695045 135205 59960 1672590 95180 711000 800452 1050000 555870
1985-11-17 11 16 17 1985 18899865.745693 6e+06 1143272.29372133 817000 5194764.44509449 2653781 8802960 2228832 936525 1789739 630751 1511647 829461.333303036 1377007.9575888 135205 59960 1672590 95180 711000 800452 1050000 555570
1985-11-24 11 17 24 1985 18520674.0687575 6e+06 1040285.89060637 817000 5184789.57033662 2595605 8701480 2227097 1012538 1788608 564899 1501253 835733.987793113 1399696.3149356 135205 59960 1672590 95180 711000 800452 1050000 555270
1985-12-01 12 18 1 1985 18185406.2460635 6e+06 959104.969523639 817000 5047252 2537430 8600000 2225361 1088550 1787477 499048 1490860 842187.712045546 1401000 135205 59960 1672590 95180 711000 610000 1050000 553850.364507575
1985-12-08 12 19 8 1985 18039674.6881257 4774602.48849122 970202.088785177 817000 4740955 2423590 8629214.03986675 2219460 1164563 1769824 499048 1480467 847000 1401000 135205 59960 1672590 95180 711000 610000 1050000 554670
1985-12-15 12 20 15 1985 17787166.5102334 4e+06 940351.657661144 817000 4434658 2309751 8657143 2213560 1240575 1752171 499048 1470073 847000 1401000 135205 59960 1672590 95180 711000 610000 1050000 554370
1985-12-22 12 21 22 1985 17265862.5316403 4e+06 792629.769300573 817000 4207173.76952867 2195911 8685714 2207659 1301510 1734518 499048 1459680 847000 1401000 135205 59960 1672590 95180 711000 610000 1050000 551179
1985-12-29 12 22 29 1985 16809875.9551161 4e+06 687773.320494456 817000 3854183.26662382 2083480 8714286 2201758 1287675 1716865 499048 1449287 847000 1401000 135205 59960 1672590 95180 711000 610000 1050000 547988
1986-01-05 1 23 5 1986 16354523.3414107 4495718.0841942 324605.809338386 811758.672530216 3830787.20187424 1948497.69013284 7566810.22388081 2129213.03403066 1284932.56536003 1657718 522077.776201396 1438893 847000 1401000 119500 59960 1672590 95180 541269.02456939 610000 1050000 524952.833704937
1986-01-12 1 24 12 1986 15848583.5331279 4512824 238339.179137218 804386 3776566.96073679 1900485.3314128 7450294 2107940 1224283 1598571 499048 1428500 847000 1401000 119000 59960 1672590 95180 499519.241688241 610000 1050000 506309.612809613
1986-01-19 1 25 19 1986 15518908.3972493 4109505 241198.018884512 779185 3741109.81774667 1860920.83765423 7450294 2107940 1192587 1539424 499048 1418107 847000 1401000 118750 59960 1672590 95180 480962.604502556 610000 1050000 523692.794397648
1986-01-26 1 26 26 1986 15236454.4633364 3706187 244366.340102565 741641 3713604.17834591 1818963.84757241 7450294 2107940 1160891 1480277 499048 1407713 847000 1401000 118100 59960 1672590 95180 450610.16617026 610000 1050000 535225
1986-02-02 2 27 2 1986 14929731.3288011 3302868 240914.043883524 704096 3673160.13663269 1758451.44369592 7450294 2107940 1129195 1421130 499048 1397320 847000 1401000 117900 59960 1672590 95180 417708.811242697 610000 1050000 532034
1986-02-09 2 28 9 1986 14763303.575539 2334655.09501589 244245.44531418 670000 3656740.78955701 1757878.21867617 7091088 2102386 1117691 1297560 499048 1386927 847000 1401000 119629.859205763 59960 1672590 92983.4308282533 391458.656603209 610000 1047925.19326578 508355.860994328
1986-02-16 2 29 16 1986 14429099.1941665 2414812.29770841 212918.424495488 626375 3590680.68206592 1701654.82654094 6731882 2096833 1106187 1173990 499048 1376533 847000 1401000 121639.424745898 59960 1672590 84227.3279096141 353620.794628573 610000 1047961.87765622 476907.458361151
1986-02-23 2 30 23 1986 14202619.0135695 2381657.13717773 200182.724632843 582750 3551630.81586131 1679844.05220919 6372675 2091279 1094683 1050419 499048 1366140 847000 1401000 123331.170770948 59960 1672590 95180 382005.594307243 610000 1047562.82733991 522461
1986-03-02 3 31 2 1986 14044663.9631581 2368136.25997534 210900 539125 3560542.41307305 1697245.76447059 6013469 2103769.70399425 1020000 926849 499048 1355747 830300 1270700 124595.992573378 63460 1672590 95180 442997.758558655 610000 1041889.65524076 519270
1986-03-09 3 32 9 1986 13900108.7017486 2362861.32208146 182900 495500 3564788.69320001 1718895.34731347 5899977.20680033 2130118.9509718 995000 838337 574499.630469214 1345353 722000 1029000 124986.067291148 68377.0237872728 1672590 95180 495614.72055229 610000 1045761.39220946 528045
1986-03-16 3 33 16 1986 13753796.6055338 2321606.12382722 154900 413175 3566040.41456264 1739232.71584913 6032574.40686907 2161807.45767626 970000 749825 679100.394794623 1334960 657000 744000 126143.73688273 71527.8970979212 1672590 95180 521169.886104038 610000 1060567.108436 536820
1986-03-23 3 34 23 1986 13604930.067745 2184476.84692785 154900 330850 3568843.81294671 1754410.25921828 5705147 2118452 945000 661312 499048 1324567 577000 574000 125672.862106682 74577.5788197714 1672590 95180 504333.361615332 610000 1075629.61502197 545595
1986-03-30 3 35 30 1986 13462969.383 2185240.51772258 154900 248525 3607865.47278544 1860976.29484242 5741839 2152123.19164527 920000 572800 532290.831869806 1314173 541621.017383204 489412.07983776 127417.820099961 81522.3185047537 1672590 90568.467843857 521813.960642774 605392.880333947 1093177.75748001 554370
1986-04-06 4 36 6 1986 13380683.9845398 2240862.2883804 174654.681023492 166200 3705896.17947149 1994000.18810234 5752550 2266503.97219771 887804.129619996 572800 563319.74305987 1303780 532311.672086968 457712.28285884 128118.319321237 80258.9854937465 1672590 95180 567517.422275592 591704.619911886 1098319.71707387 555345
1986-04-13 4 37 13 1986 13309835.3593903 2358775.46001542 194999.979620167 191341 3803682.2197402 2085591.07303242 5436800 2540902.56049005 855608.259239992 572800 944975 1293387 520418.035136224 394428.028634581 127601.53303137 74831.3734025588 1672590 95180 604191.886470068 578979.28829539 1104666.33516652 556320
1986-04-20 4 38 20 1986 13253212.2804109 2489047.69459671 206851.595136663 216482 3845443.25893562 2118892.02004324 5121050 2712408.05366779 823412.388859989 592932 967880.46991605 1282993 499858.257720166 362574.773160498 127630.369814206 70097.7667541611 1672590 95180 613261.63507334 567324.442100431 1110133.50712713 557295
1986-04-27 4 39 27 1986 13227965.4790795 2595412.9596667 233466.133160222 241624 3904178 2188987.15565033 4805300 2753850.71309489 791216.518479985 613064 948301.855733678 1272600 495769.590148142 361563.291247843 128998.835317896 70320.7940272796 1672590 71270.599502588 643994.679369124 572603.828519406 1113644.19643336 558270
1986-05-04 5 40 4 1986 13232572.8737632 2647626.71565526 246602.972375196 266765 3982991.51214904 2244839.67600272 4805300 2391368.09000253 1100514 598488.549890685 797600 1296161.01362894 537265.677535769 226664.121931188 129032.779334119 73949.3134527498 1672590 89079.475638226 677960.915668537 587618.277618367 1115856.34172419 558270
1986-05-11 5 41 11 1986 13313415.2783446 2878068.90603318 274453.630845773 283646 4175399.85147958 2439780.48768496 4805300 2607071.77551554 1137486 790454.186264171 832747 1327948.51616164 517190.87443438 425610.798190018 130456.113274596 91133.7863965976 1672590 58100.9622767019 753729.316679399 618086.528453243 1117392.04416396 558270
1986-05-18 5 42 18 1986 13421214 3165603.7099751 299129.13922039 283646 4244150.69491578 2495217.17603777 6190771.09819026 2739618.84869187 1174458 750470.53982067 867894 1359161.36048223 515711.613757918 431970.713927105 129852.319236657 98238.0228235637 1672590 69171.8599486779 793691.805141655 638210.541161972 1119901.03012214 558270
1986-05-25 5 43 25 1986 13606061.323626 3537367.77109175 358121.648947544 326774.937311467 4366150.56125105 2581128.59919721 6523160.75691476 2926623.19305613 1183051.19475135 858888.71393429 1112328.12493373 1417162.17336272 567809.206184062 588818.306365935 132946.986882034 100500 1672590 0 839236.905453578 682876.965323034 1120000 558270
1986-06-01 6 44 1 1986 14069772.5655445 4327269.59994006 549148.794927537 360663.184465253 4652699.63991116 2769361.88993843 7260350.16922313 3121991.51222095 1380478.13413078 1060641.13444897 1492062.33310711 1479800 650026.570967856 835716.026195434 135205 99397.4954539497 1672590 0 923696.823599144 734720.94768015 1120000 558270
1986-06-08 6 45 8 1986 14938350.2637794 5473795.41351017 802139.804267494 392471 5004707 2992380 8370772.25096489 3318587.85364277 1420000 1431165.66281154 1540000 1512500 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 934890.469746428 765321.634933364 1120000 558270
1986-06-15 6 46 15 1986 15711470.3333355 6401462.34326322 969442.064164674 417612 5391294.99135493 3071500 9107400 3404815.7856302 1420000 1605177 1540000 1545200 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 948756.656149894 785693.886993026 1120000 558270
1986-06-22 6 47 22 1986 16307196.270926 6587291.03206201 1092298.90795316 442753 5662622.54577341 3066261.89116394 9107400 3430613 1366815 1698588 1540000 1577900 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180.0000000001 969747.30384934 785693.886993026 1120000 558270
1986-06-29 6 48 29 1986 16935476.7416694 6611268.52555791 1097859 467894 5743053 3071500 9107400 3450120.81166594 1420000 1730825.07941055 1540000 1610600 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 991968.0552551 785693.886993026 1120000 557848.127239384
1986-07-06 7 49 6 1986 17619941.3640229 7219618 1179619 493035 5752127 3041626.49210667 9107400 3353678 1420000 1792000 1540000 1626950 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-07-13 7 50 13 1986 18091419.0371834 7255512 1290857.88019153 518176 5822879.70591898 3011752.33432931 9107400 3239356 1420000 1792000 1540000 1643300 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-07-20 7 51 20 1986 18539145.0950398 7291406 1343140 543318 5855274.41235186 2981879.17655196 8990329 3125033 1420000 1792000 1540000 1659650 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-07-27 7 52 27 1986 18926443.4387953 7327300 1418666.52093151 568459 5863606.19263727 2952005.01877461 8873258 3010711 1420000 1792000 1540000 1676000 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-08-03 8 1 3 1986 19188585.3252102 7116541 1347699 593600 5770433 2891308 8688922 2896389 1392402 1792000 1540000 1668917 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-08-10 8 2 10 1986 19458695.6885242 7221921 1386299 638280 5671467 2855269 8549430 2782067 1392402 1792000 1540000 1661833 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-08-17 8 3 17 1986 19602410.7144926 7327300 1371764.29947202 682960 5572500 2819231 8409937 2667744 1392402 1792000 1540000 1654750 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-08-24 8 4 24 1986 19665729.4653209 7321562 1383235.62926286 725287.689850738 5473533 2783192 8270445 2553422 1392402 1792000 1540000 1647667 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-08-31 8 5 31 1986 19693208.8826926 7315823 1350462.97584244 752365.318984654 5374567 2747154 8130952 2439100 1392402 1792000 1540000 1640583 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-09-07 9 6 7 1986 19702510.4566244 7239906 1259503.83007746 737712 5275600 2711115 8239435 2387014 1366736.80881102 1792000 1482126 1633500 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-09-14 9 7 14 1986 19656067.1315346 7163989 1190518.61802968 764141 5176633 2675077 8347918 2334849 1313473.61762203 1792000 1424251 1617133 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 558270
1986-09-21 9 8 21 1986 19607049.711337 7088071 1141553.41622222 790571 5077667 2639038 8456401 2282683 1260210.42643305 1792000 1366377 1600767 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1120000 557970
1986-09-28 9 9 28 1986 19572615.3226554 7012154 1116150.44777956 817000 5091860.22375212 2603000 8564884 2230518 1206947.23524407 1792000 1308502 1584400 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1050000 557670
1986-10-05 10 10 5 1986 19516716.5920799 6937496 1098604.61073525 817000 5139052.68021114 2620026.0711232 8673368 2230875 1184766.22978923 1792000 1199292 1574007 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1050000 557370
1986-10-12 10 11 12 1986 19393082.9526719 6862838 1067309.44684022 817000 5166011.2243475 2636678.40329743 8781851 2228601.03058079 1162585.2243344 1792000 1090082 1563613 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1050000 557070
1986-10-19 10 12 19 1986 19179569.7837126 6788181 1014931.74612667 817000 5167262.57476256 2650577.62267802 8890334 2223491.08554851 1140404.21887956 1777952.07734673 980873 1553220 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1050000 556770
1986-10-26 10 13 26 1986 18922187.3060634 6713523 952701.159483814 817000 5162085.70419507 2661163.61953151 8943846 2216180.32037073 1118223.21342473 1755216.89188327 871663 1542827 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 1011000 785693.886993026 1050000 555761.965943796
1986-11-02 11 14 2 1986 18812639.0146415 6638865 949051.843624249 817000 5194448.00638695 2675239.83081053 8943846 2225160.86561836 1096042.20796989 1753265.44547519 762453 1532433 650026.570967856 835716.026195434 134707.077179219 98944.5073256081 1672590 95180 711000 785693.886993026 1050000 556170
1986-11-09 11 15 9 1986 18686629.756381 6159355.57122017 941720.153421469 817000 5206638.76591746 2688566.13821235 8919773.04148925 2230568 1133112.43197366 1759748.9066495 696602 1522040 659542.610909758 887314.555698687 135205 59960 1672590 95180 711000 793817.555512631 1050000 549371.255289518
1986-11-16 11 16 16 1986 18365741.0236487 6e+06 878461.589292493 817000 5203966.66716723 2653781 8802960 2228315.8640479 1170181.65597742 1765698.51111127 630751 1511647 667360.828069251 930446.478033734 135205 59960 1672590 95180 711000 799923.119509185 1050000 543832.611372021
1986-11-23 11 17 23 1986 17984787.6695754 6e+06 806124.364148398 817000 5203639.88544156 2595605 8701480 2227097 1207251.87998118 1772443.89999215 564899 1501253 674871.981711391 973278.24494933 135205 59960 1672590 95180 711000 800452 1050000 550631.518564353
1986-11-30 11 18 30 1986 17806487.2777462 6e+06 789158.009243755 817000 5047252 2537430 8600000 2225361 1244321.10398495 1780903.45233149 499048 1490860 682281.81832319 1014268.2547575 135205 59960 1672590 95180 711000 610000 1050000 554970
1986-12-07 12 19 7 1986 17517991.0229942 5675570.6634 757208.67565409 817000 4740955 2423590 8733734.82951032 2219460 1281391.32798871 1769824 499048 1480467 691175.158207989 1053887.05608886 135205 59960 1672590 92027.472776989 711000 610000 1050000 554670
1986-12-14 12 20 14 1986 17266077.3830752 5009439.02242419 732771.276720586 817000 4434658 2309751 8760224.04374425 2213560 1315344 1752171 499048 1470073 699935.006197965 1091636.58527222 135205 59960 1672590 90323.755834016 711000 610000 1050000 551895.703690723
1986-12-21 12 21 21 1986 17017937.0497621 4317706.93666898 707499.43638526 817000 4226513.1249558 2195911 8724023.4299502 2207659 1301510 1734518 499048 1459680 708552.111961494 1128568.08337247 135205 59960 1672590 87320.416105093 711000 610000 1050000 547477.563642104
1986-12-28 12 22 28 1986 16687499.9283653 4e+06 649722.617855188 817000 3857337.45802255 2083480 8714286 2201758 1287675 1716865 499048 1449287 717004.478861966 1164978.90984671 135205 59960 1672590 84264.531870964 711000 610000 1050000 540085.001836817
1987-01-04 1 23 4 1987 16010617.5672466 4734692.75898035 456120.641404478 813831.65622001 3841091.03723604 2059789.68339171 7816561.30427997 2165005.71849546 1293218.75046134 1657718 564379.313861331 1438893 725805.961224495 1201065.35555919 135205 59960 1672590 82121.000796331 721364.570150467 610000 1050000 538213.2698872
1987-01-11 1 24 11 1987 15335926.9518708 4512824 281977.86134027 807804.923534164 3820247.56127102 2025723.40091505 7450294 2126913.83513323 1265015.61064302 1598571 551752.681772386 1428500 734847.589920225 1237050.90144119 135205 59960 1672590 82120.44138513 731879.812340417 610000 1050000 533294.903211812
1987-01-18 1 25 18 1987 14863043.3923883 4109505 199699.025436131 779185 3770125.38159967 1941114.32062261 7450294 2107940 1192587 1539424 499048 1418107 743769.916332913 1273226.4915275 135205 59960 1672590 80386.3432389949 741591.774098114 610000 1050000 520939.516046337
1987-01-25 1 26 25 1987 14838968.8773203 3706187 201228.946696628 741641 3678227.51411493 1768205.88885851 7450294 2106447.97962315 1160891 1480277 499048 1407713 752584.279255279 1308170.13053436 135205 59960 1672590 78669.8694231742 750778.562570699 610000 1050000 509870.077100117
1987-02-01 2 27 1 1987 14651940.1546695 3302868 202751.804374845 704096 3640127.6038159 1691117.89197953 7450294 2106656.05525016 1129195 1421130 499048 1397320 761286.132009634 1342969.28714782 135205 59960 1672590 81266.4943897892 765095.361321218 610000 1050000 532034
1987-02-08 2 28 8 1987 14487062.2436706 2129797.91359654 207850.794193578 670000 3629037.08897817 1670240.90048995 7144542 2104137.20304152 1135924.84536668 1297560 542619.206040013 1386927 769810.436147017 1375472.38305325 135205 59960 1672590 83618.9789751662 777002.160114825 610000 1050000 528843
1987-02-15 2 29 15 1987 14285601.2530098 1162571.55600395 199734.50643397 626375 3592950.39467023 1645695.61219411 7554113 2096833 1106187 1173990 499048 1376533 778259.354855241 1401000 135205 59960 1672590 85538.4807683982 793288.043152732 610000 1050000 525652
1987-02-22 2 30 22 1987 14000322.4975709 1186094.56173346 154562.461151717 582750 3506965.81087616 1608850.03642978 8021800 2091279 1094683 1050419 499048 1366140 786601.347280913 1401000 135205 59960 1672590 91560.5088783382 809517.299923577 610000 1049851.5234943 522461
1987-03-01 3 31 1 1987 13712608.5515825 1207311.32567553 99005.9864634324 539125 3420594.69151451 1581820.73867665 8349854 2085725 1020000 926849 499048 1355747 794602.582596625 1401000 135205 61384.4025169923 1672590 93261.0514497199 820435.751144146 610000 1049947.30846414 516086.025163324
1987-03-08 3 32 8 1987 13603187 1200370.15770747 73793 495500 3358675 1581704 8424628 2096634 1023543.74821069 838337 496374.467926691 1345353 802909.215506383 1401000 135205 62539.1832098936 1672590 85737.2780009074 843834.383463905 610000 1050156.06077613 528045
1987-03-15 3 33 15 1987 13521320 1230675.16821091 86346.8847788951 413175 3360329.60235712 1601080.22623774 8456362 2107543 1027087.49642139 749825 499048 1334960 810723.690057531 1401000 135205 63909.8419385972 1672590 83857.4966286214 871593.400514663 610000 1050388.3199784 536820
1987-03-22 3 34 22 1987 13439452 1261069.63004474 91201.5072840384 330850 3347825.59828754 1602832.11105201 8482147 2118452 1004782 661312 499048 1324567 817358.014788131 1401000 135205 65226.1461653027 1672590 83749.7553635087 897759.627363125 610000 1050699.91770981 545595
1987-03-29 3 35 29 1987 13357584 1266709.17994636 81918.078795421 248525 3306175.8128022 1593780.80429948 8490636.24481522 2148052.29670985 978650 572800 499048 1314173 823929.008971647 1401000 135205 66703.2421925411 1672590 79821.5364622074 922547.813512096 637958.667418567 1050877.7501065 554370
1987-04-05 4 36 5 1987 13271192.0627102 1255569.02414231 73497.8248028898 166200 3246485.59402061 1601715.6967883 8454224.80109279 2214287.2825315 1006094.72195733 572800 530095.226963938 1303780 829045.58648078 1401000 135205 69776.287623865 1672590 75541.4774569735 964938.92445643 692594.286515203 1051864.82915205 555345
1987-04-12 4 37 12 1987 13262266.7198593 1419436.05567334 103700.976124224 191341 3343326.05085506 1666156.99521199 8483445.5635318 2334549.2992436 1018716 572800 499048 1293387 842828.39701115 1401000 135205 72838.6451844482 1672590 73290.5841355665 1011000 723819.130909426 1052936.66881988 556320
1987-04-19 4 38 19 1987 13260871.633093 1563447.87172719 136272.970798826 216482 3424477.12728339 1769006.38789642 8448050 2439286.36803246 1041129 592932 742723.013187425 1282993 847000 1401000 135205 75051.2278999936 1672590 61389.6793542605 1011000 733398.046500096 1053855.66034018 557295
1987-04-26 4 39 26 1987 13249950.3835483 1722865.33588032 158550.477424349 241624 3544127.77711576 1880087.31760628 8407300 2568650.37531841 1063542 613064 1062908.18968778 1272600 847000 1401000 135205 76859.5189724579 1672590 67731.6269556155 1011000 740436.692216147 1054908.1517449 558270
1987-05-03 5 40 3 1987 13417018.7405435 2176187.2946946 232712.603487883 266765 3920530.33933374 2122457.39090401 8407300 2745149 1100514 774122 797600 1314040 847000 1401000 135205 78438.1315155049 1672590 64737.9865314405 1002383.98281796 751803.201944256 1056762.91397772 558270
1987-05-10 5 41 10 1987 13716657.3897799 2814596.42876499 350988.42377253 291710.570805909 4370845.35856725 2298184.26578717 8004044.69894097 2909468.85425299 1235974.68616812 935180 1206896.59688952 1355480 840252.102794053 1392902.52335286 135205 79625.2140951859 1672590 73698.7657800085 997798.433747357 762306.886521925 1057793.96777264 558270
1987-05-17 5 42 17 1987 14453204.6681631 3820612.67140704 562711.47197604 306974.375633409 4606510.06360534 2401646.14959641 7880478.00404081 3031800 1174458 1088217.77857849 1169188.41187372 1396920 831577.949472598 1359407.19706246 135205 80493.1583838563 1672590 72625.3599724465 995280.765021609 769700.941144579 1059125.95599571 558270
1987-05-24 5 43 24 1987 14755099.5753536 4479063.87865467 631693.809863106 283646 4601884 2436005.78112212 8931549 3088959.88866033 1211430 1051208.2590717 961474.6 1438360 838801.654180457 1390732.57778722 135205 82277.249482952 1672590 73584.7947379964 994478.426032047 776636.963742326 1062384.81201815 556623.109411737
