"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
1980-01-27 1 26 27 1980 163840.385948606 1009169.82 0 0 0 0 11.8393183221458 0 63903.6485559987 0 10210213.1325698 NA NA 2110466.98209939
1980-02-03 2 27 3 1980 184547.832543849 1021877.1 0 0 0 0 11.8393183221456 0 69471.9938655323 0 10597879.5831552 NA NA 2089759.53550415
1980-02-10 2 28 10 1980 0 1044258.49909838 0 0 0 0 11.8393183221456 0 68730.7399018809 0 10968287.4575847 NA NA 2165307.31290162
1980-02-17 2 29 17 1980 324628.580167284 1021877.1 0 0 4949.59563371519 0 16.2044669086847 0 65756.2215641475 0 11430805.2887226 NA NA 1791052.29316072
1980-02-24 2 30 24 1980 279670.674937895 1021877.1 146.085015952619 0 13160.6667214867 0 10.3574809935085 0 43840.4858156918 0 11456656.0340878 NA NA 1836010.19839011
1980-03-02 3 31 2 1980 0 891842.751716688 134.725004928001 0 2692.40136516585 0 3.8913674672383 0 10190.7426027632 0 11260811.0083689 NA NA 2247833.02028331
1980-03-09 3 32 9 1980 0 705319.647306656 2101.03861628407 0 0 0 0 0 30367.0676912885 0 10829882.0793498 NA NA 2248204.90069334
1980-03-16 3 33 16 1980 0 938219.754670504 2413.04658226751 0 0 0 0 0 44741.077286295 0 10272495.5023174 NA NA 2015304.7933295
1980-03-23 3 34 23 1980 0 1073405.4840875 2401.10876420665 0 0 0 0 0 46730.8055231776 0 9850015.99743194 NA NA 1902356.8039125
1980-03-30 3 35 30 1980 21634.8882185244 1114004.88 2391.17089855329 0 0 0 0 0 49770.6731480246 0 9457232.28861045 NA NA 1838260.76237348
1980-04-06 4 36 6 1980 314.297233509598 1189189.62 2502.2087618867 0 0 0 0 0 59930.9008256237 0 18158199.2039968 NA NA 1714834.67692649
1980-04-13 4 37 13 1980 0 1160411.72732214 2384.48033440318 56333.8154515447 54493.1764328228 0 0 0 58071.0036989569 0 18579696.7491444 NA NA 1745643.73267786
1980-04-20 4 38 20 1980 67416.2042292971 1189189.62 0 20603.1454320865 65727.9049613831 87325.2693565482 0 0 27489.7110441168 0 19565940.3180271 NA NA 1828170.4076747
1980-04-27 4 39 27 1980 0 879747.139439192 0 0 63047.312217269 61879.5511098972 0.925131250845425 0 0 0 19884324.4312025 NA NA 2206926.57656081
1980-05-04 5 40 4 1980 0 0 0 0 0 0 0 0 0 0 19453356.9217335 NA NA 4249511.10669455
1980-05-11 5 41 11 1980 0 0 0 0 0 0 4.1521211886411 0 0 0 17981306.8948546 NA NA 4040980.65469942
1980-05-18 5 42 18 1980 0 0 0 0 0 0 0 43186.3200377286 0 0 16373747.1705722 NA NA 4071522.7510974
1980-05-25 5 43 25 1980 0 0 0 4040.1877807003 0 0 0 0 8804.9480641156 0 15140595.0842133 NA NA 4187305.50485793
1980-06-01 6 44 1 1980 0 1031540.18455288 0 0 70793.4052342149 70418.639398145 12.9548178234834 0 0 0 15462994.9207283 NA NA 2317944.34344712
1980-06-08 6 45 8 1980 0 0 0 0 0 0 0 0 0 0 12043168.6623786 NA NA 3414247.6819149
1980-06-15 6 46 15 1980 0 47979.3206976869 0 0 6704.19911642856 0 0 0 0 0 10334377.1127068 NA NA 3100711.37130231
1980-06-22 6 47 22 1980 0 251601.962218637 0 0 14804.7799805217 18998.7737287931 0 0 4176.41920377281 0 9033527.92295814 NA NA 2897088.72978136
1980-06-29 6 48 29 1980 0 783894.159612162 0 0 25742.8619831749 39753.9383913435 0 0 37445.8528426864 0 7490762.21601032 NA NA 2364796.53238784
1980-07-06 7 49 6 1980 0 402857.744574161 0 0 0 18083.4932850475 0 0 35343.6646657621 0 6133276.30570707 NA NA 2549407.93542584
1980-07-13 7 50 13 1980 0 706555.587326053 0 0 0 30817.9608138635 0 0 27613.0132404385 0 5355088.16639262 NA NA 2245710.09267395
1980-07-20 7 51 20 1980 0 685999.824483927 0 431.132438365828 0 48751.7021685106 0 0 50036.8924413056 0 4832009.59922298 NA NA 2266265.85551607
1980-07-27 7 52 27 1980 0 871107.447664352 0 13289.3609913057 0 46247.6306587279 0 0 63930.1614366615 0 4478875.06597321 NA NA 2081158.23233565
1980-08-03 8 1 3 1980 73902.3118050115 903275.82 0 21051.9734170435 0 75369.2154675248 0 0 73490.9591967412 0 4567407.88981383 NA NA 1847461.10549099
1980-08-10 8 2 10 1980 355844.543597895 903275.82 0 23725.1759035854 0 105105.597886138 0 0 76780.459047218 0 4883280.3239627 NA NA 1565518.8736981
1980-08-17 8 3 17 1980 600406.82437733 903275.82 0 24288.876250328 4954.50600448247 112722.091441727 0 0 77137.7039926261 0 4978466.72178314 NA NA 1320956.59291867
1980-08-24 8 4 24 1980 477969.939108773 903275.82 0 22533.1352591528 4040.20359686023 120189.547332547 0 0 76550.7316896237 0 4890537.4020667 NA NA 1401754.02332323
1980-08-31 8 5 31 1980 331016.060302146 903275.82 0 24668.298605542 0 89176.7503360717 0 0 76270.7038838072 0 4755282.45413021 NA NA 1548707.90212985
1980-09-07 9 6 7 1980 508886.841797362 987991.02 0 0 21344.9033597381 0 0 0 77576.7128709738 0 4828843.58409649 NA NA 1230056.10657064
1980-09-14 9 7 14 1980 269802.69389198 987991.02 0 0 2965.36971692319 0 1.11435194820206 0 70825.5740674948 0 4770370.07481332 NA NA 1469140.25447602
1980-09-21 9 8 21 1980 99121.5137759368 987991.02 0 0 11505.7811613747 0 0 0 51558.3414377794 0 4804979.29216211 NA NA 1639821.43459206
1980-09-28 9 9 28 1980 184121.820636524 987991.02 0 0 12921.7511080407 0 0 0 57143.8580859622 0 4863825.94043742 NA NA 1554821.12773148
1980-10-05 10 10 5 1980 295869.588895595 1124594.28 1992.20014225355 0 19475.87270406 0 0 0 79150.2477967394 0 4515200.43373264 NA NA 1330051.9819844
1980-10-12 10 11 12 1980 142694.548562689 1124594.28 2071.886777294 0 5170.84864807806 0 0 0 81535.0015579918 0 4289649.4942649 NA NA 1483227.02231731
1980-10-19 10 12 19 1980 114122.002998676 1124594.28 1534.75029743605 0 16262.2557563102 0 0 0 71298.1958001168 0 4276005.71078029 NA NA 1511799.56788132
1980-10-26 10 13 26 1980 17359.1701496018 1124594.28 1446.98956870425 0 10887.9949572782 0 0 0 68900.5287054699 0 4258345.21151769 NA NA 1608562.4007304
