"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
2001-05-06 5 40 6 2001 0 16505169.3482382 0 0 1709681.79986103 9999 570558.200138968
2001-05-13 5 41 13 2001 0 17820721.6879713 101319.33925695 0 2378946.4915982 111318.33925695 0
2001-05-20 5 42 20 2001 0 19775456.1038227 274969.387323866 0 2022914.68392193 284968.387323866 353805.31607807
2001-05-27 5 43 27 2001 0 22445988.9104758 782130.310839455 0 2698137.2278812 792129.310839455 0
2001-06-03 6 44 3 2001 0 24436843.4697982 1655209.96228252 0 2129403.67564113 1665208.96228252 343796.324358867
2001-06-10 6 45 10 2001 0 26172451.2507105 526412.880013395 0 1193852.4312057 536411.880013395 0
2001-06-17 6 46 17 2001 0 66138947.217055 582275.074080003 0 1233020.51489971 592274.074080003 0
2001-06-24 6 47 24 2001 0 81577011.5218814 750884.948207626 0 1259213.72692802 760883.948207626 0
2001-07-01 7 48 1 2001 0 78193622.1052863 919708.125997369 0 1228211.47544183 929707.125997369 0
2001-07-08 7 49 8 2001 0 72790440.4913232 1091372.18781155 0 1144299.55226617 1101371.18781155 2731400.44773383
2001-07-15 7 50 15 2001 0 64452267.6585033 419793.478428548 0 1080508.11973686 429792.478428548 2778091.88026314
2001-07-22 7 51 22 2001 0 59197303.6698736 419945.592112887 0 993464.207762668 429944.592112887 2848035.79223733
2001-07-29 7 52 29 2001 0 56988018.7860662 0 0 1044529.98020614 9999 2779870.01979386
2001-08-05 8 1 5 2001 0 54684014.9825011 2080163.40013027 0 1265208.10944611 2090162.40013027 96791.890553894
2001-08-12 8 2 12 2001 0 53188888.4473962 2089494.95541214 0 1169912.17522925 2099493.95541214 274887.824770748
2001-08-19 8 3 19 2001 13818.6433938601 51165234.8633627 2094477.23373663 100438.920206981 952789.079793019 2069379.74304079 484800
2001-08-26 8 4 26 2001 46713.9532588908 48212984.1637484 2094193.43698414 320711.391130404 816144.608869596 1985572.95629941 484800
2001-09-02 9 5 2 2001 98380.5046715635 36264133.0555984 1954341.64800131 513121.494600141 707362.505399859 1679718.62975808 484800
2001-09-09 9 6 9 2001 115740.042603372 35271673.613552 1966751.21493147 556223.832435857 707892.167564143 1683047.83218032 181800
2001-09-16 9 7 16 2001 130506.346375538 34464944.6643802 1836490.37633352 622513.615368961 685234.384631039 1519961.37284046 181800
2001-09-23 9 8 23 2001 142958.944175938 33740214.9666071 1723902.05237897 670576.987349413 680803.012650587 1394947.78665987 181800
2001-09-30 9 9 30 2001 151299.385975677 32718720.2050643 1312648.90462118 704036.730330487 690975.269669513 981374.290535841 181800
2001-10-07 10 10 7 2001 192530.16462037 27703315.1967646 1759347.04615772 746399.520060983 683518.079939017 1352794.84781605 363600
2001-10-14 10 11 14 2001 191255.467884744 26456389.5020946 990884.517378041 753178.332525745 711644.867474256 582414.480817069 363600
2001-10-21 10 12 21 2001 192004.943146772 25356774.016455 303438.757015711 789810.12026547 709918.67973453 210431.904356928 363600
2001-10-28 10 13 28 2001 193690.815028391 24693947.9524441 71942.1774584769 806163.208828862 728471.191171138 81941.1774584769 363600
2001-11-04 11 14 4 2001 0 23989272.9443157 0 0 1832526.79413721 9999 85073.2058627866
2001-11-11 11 15 11 2001 0 24363677.7844535 1509047.59507282 0 1909849.31042548 1519046.59507282 2873350.68957452
2001-11-18 11 16 18 2001 0 23175551.666737 243083.718451122 0 1731939.26804224 253082.718451122 3008060.73195776
2001-11-25 11 17 25 2001 0 23126020.3846899 148671.100496149 0 1763744.16058195 158670.100496149 2933055.83941805
2001-12-02 12 18 2 2001 0 22617050.7197587 148445.236333155 0 1945244.70077923 158444.236333155 2708355.29922077
2001-12-09 12 19 9 2001 0 22127235.540231 3373822.36329447 0 1888959.69152299 3383821.36329447 1416456.50847701
2001-12-16 12 20 16 2001 0 20888893.3660116 2113757.36253754 0 1800460.21779578 2123756.36253754 1584750.58220422
2001-12-23 12 21 23 2001 0 19479247.5611746 750494.770286566 0 1857901.3270996 760493.770286566 1607104.0729004
2001-12-30 12 22 30 2001 0 18768362.6614733 43252.9512030601 0 1892362.16873114 53251.9512030601 1288837.83126886
2002-01-06 1 23 6 2002 0 22483968.6294187 4474047.48242645 0 1813621.18659124 4484046.48242645 643738.813408763
2002-01-13 1 24 13 2002 6404.81193981417 21809492.0851593 3921156.25714031 26081.9947031259 1724773.20529687 3917237.86261075 727200
2002-01-20 1 25 20 2002 0 20861246.323671 3211537.23957302 0 1854378.55041659 3221536.23957302 609701.449583407
2002-01-27 1 26 27 2002 0 20001349.4854167 2639176.34766419 0 1811260.06305664 2649175.34766419 656179.936943363
2002-02-03 2 27 3 2002 0 19102435.4430284 2054997.9906297 0 1938098.28529768 2064996.9906297 532701.714702321
2002-02-10 2 28 10 2002 0 18227124.1764966 4797210.21425026 0 1852519.61790264 4807209.21425026 748480.382097356
2002-02-17 2 29 17 2002 0 17253338.5824546 4361420.09301021 0 1920200.20781064 4371419.09301021 568599.792189358
2002-02-24 2 30 24 2002 0 16795349.3916408 3859721.46656997 0 1622095.48325659 3869720.46656997 754504.516743405
2002-03-03 3 31 3 2002 0 15511616.6760167 3124982.01618451 0 1884269.90556176 3134981.01618451 380130.094438244
2002-03-10 3 32 10 2002 0 15037533.0440221 4215379.4901256 0 1735457.83270226 4225378.4901256 1520442.16729774
2002-03-17 3 33 17 2002 0 13473530.9666576 2915645.77874128 0 1730191.35030744 2925644.77874128 1426408.64969256
2002-03-24 3 34 24 2002 0 12100950.3543423 1602533.52810303 0 1667448.1872053 1612532.52810303 1389851.8127947
2002-03-31 3 35 31 2002 0 10787859.5741832 336748.18439056 0 1668701.90224708 346747.18439056 1289298.09775292
2002-04-07 4 36 7 2002 0 10962729.5963515 865240.191091772 0 1895623.6093561 875239.191091772 880876.390643896
2002-04-14 4 37 14 2002 0 11168176.5960371 317873.518495746 0 2452135.01332163 327872.518495746 264064.98667837
2002-04-21 4 38 21 2002 0 11429473.0272152 497876.598125589 0 2448444.99658278 507875.598125589 207455.003417216
2002-04-28 4 39 28 2002 0 11717471.1598067 699767.163285292 0 2281436.29881007 709766.163285292 314163.701189926
2002-05-05 5 40 5 2002 0 11737345.7889237 0 0 2439433.3907796 9999 0
2002-05-12 5 41 12 2002 0 12274063.3778471 0 0 2286685.84667685 9999 41794.1533231502
2002-05-19 5 42 19 2002 0 15967181.1574383 296526.078344848 0 2668037.16910973 306525.078344848 0
2002-05-26 5 43 26 2002 0 20957675.5635312 1676570.44084305 0 2964700.97227112 1686569.44084305 0
2002-06-02 6 44 2 2002 0 26594892.8704933 3163104.31125182 0 3251056.65554033 3173103.31125182 0
2002-06-09 6 45 9 2002 0 144612409.465304 809278.603315403 0 3259614.01372547 819277.603315403 0
2002-06-16 6 46 16 2002 0 35210111.8269912 1656136.01871522 0 3801001.88683142 1666135.01871522 0
2002-06-23 6 47 23 2002 0 38410518.0443108 3141003.36326775 0 4449409.46956938 3151002.36326775 0
2002-06-30 6 48 30 2002 0 40126922.8043213 2779727.05322941 0 4049901.17932455 2789726.05322941 0
2002-07-07 7 49 7 2002 0 41808573.2389388 2371556.9230273 0 3383154.57525975 2381555.9230273 492545.424740247
2002-07-14 7 50 14 2002 0 43182808.3952694 2503683.76969155 0 3005095.31963199 2513682.76969155 853504.680368009
2002-07-21 7 51 21 2002 0 202811938.53582 1032881.9686193 0 3287939.17284051 1042880.9686193 553560.82715949
2002-07-28 7 52 28 2002 0 405707687.409407 0 0 3371892.01327267 9999 452507.986727327
2002-08-04 8 1 4 2002 0 267763878.667767 2208476.88629013 0 2357745.11728079 2218475.88629013 0
2002-08-11 8 2 11 2002 0 162912290.82497 2159875.20240132 0 1672831.54775595 2169874.20240132 0
2002-08-18 8 3 18 2002 0 139086684.237063 2159395.16337633 0 1460115.98046768 2169394.16337633 67484.0195323247
2002-08-25 8 4 25 2002 0 176595810.913738 2154479.64636871 0 1721173.95230983 2164478.64636871 0
2002-09-01 9 5 1 2002 37380.4112805664 40365134.5304506 2626698.32414112 219314.753053981 1001169.24694602 2480892.10015874 484800
2002-09-08 9 6 8 2002 100021.240220721 40023138.5203516 2750622.92335153 545938.619302529 718177.380697471 2432835.27684341 181800
2002-09-15 9 7 15 2002 109096.716204315 39500885.8250585 2739894.31525724 590044.980183481 717703.019816519 2391748.98101008 181800
2002-09-22 9 8 22 2002 119282.896142387 38716241.2688264 2502388.74978935 640486.494304431 710893.505695569 2120844.74386424 181800
2002-09-29 9 9 29 2002 127764.376129438 37871116.9921485 2196123.1231993 683724.528342446 711287.471657554 1785701.11224973 181800
2002-10-06 10 10 6 2002 157665.807347765 32498314.1427726 2831339.75939792 707955.613998118 721961.986001882 2343923.00062714 363600
2002-10-13 10 11 13 2002 165339.632698808 31333399.4840349 2085724.42801548 748796.111458739 716027.088541261 1568260.43335364 363600
2002-10-20 10 12 20 2002 170294.145683885 30089900.2509503 1264845.99216801 781095.121275873 718633.678724127 736733.040312731 363600
2002-10-27 10 13 27 2002 173753.774496523 28797976.639709 411900.460151894 817184.610148447 717449.789851553 205803.544455477 363600
2002-11-03 11 14 3 2002 0 27705531.6248869 58676.8836014316 0 1643085.11603331 68675.8836014316 274514.88396669
2002-11-10 11 15 10 2002 0 27660915.7756073 1928519.47371328 0 1612307.25947614 1938518.47371328 3170892.74052386
2002-11-17 11 16 17 2002 0 25987530.4009193 440274.316224299 0 1624694.35074972 450273.316224299 3115305.64925028
2002-11-24 11 17 24 2002 0 25536431.192835 151626.21292815 0 1590348.13219257 161625.21292815 3106451.86780743
2002-12-01 12 18 1 2002 0 24783998.1569287 60837.8309627262 0 1706310.7879794 70836.8309627262 2947289.2120206
2002-12-08 12 19 8 2002 0 24265745.1258367 2431572.26904413 0 1643692.38562661 2441571.26904413 1661723.81437339
2002-12-15 12 20 15 2002 0 22346481.6452115 1433411.29228633 0 1583400.64437607 1443410.29228633 1801810.15562393
2002-12-22 12 21 22 2002 16651.2178364768 20510954.1466566 599854.252871701 73541.3289324802 1583262.67106752 567576.206886128 1824605.4
2002-12-29 12 22 29 2002 47601.8165300259 19362471.7703598 155314.822714378 194091.842465248 1549976.15753475 59068.1561171393 1454400
2003-01-05 1 23 5 2003 76074.1666636504 22724457.4318677 4290264.17451561 308306.240803257 1439155.35919674 4111795.07013027 727200
2003-01-12 1 24 12 2003 63196.8174086737 21590802.9819144 3439331.78221109 267289.298427893 1483565.90157211 3282557.33431332 727200
2003-01-19 1 25 19 2003 61623.8530706039 20658071.3923746 2632210.83645787 276545.747124485 1477703.05287551 2470643.43388699 727200
2003-01-26 1 26 26 2003 84659.9560481081 20135843.8284744 1939289.68437247 417156.850806011 1340485.54919399 1681110.32740128 727200
2003-02-02 2 27 2 2003 62902.5475153803 19322553.3707223 1150682.08054033 347016.276934863 1414019.72306514 938483.527509358 727200
2003-02-09 2 28 9 2003 52449.2782141263 18065120.0533623 1554998.37313255 243914.637160599 1403799.3628394 1409753.52365044 969600
2003-02-16 2 29 16 2003 22942.0098129006 16746412.3319156 553017.817926148 162341.682352529 1372050.31764747 481065.226253084 969600
2003-02-23 2 30 23 2003 7763.64224399466 16112489.0392122 234888.969663603 76462.1325347861 1344607.86746521 191851.844528977 969600
2003-03-02 3 31 2 2003 0 15870375.8215636 397994.78867204 0 1372336.58237153 407993.788672039 892063.417628468
2003-03-09 3 32 9 2003 0 15827790.2630566 1153444.80773645 0 1415249.94027221 1163443.80773645 1840650.05972779
2003-03-16 3 33 16 2003 0 15432984.3073304 591090.675971668 0 1526580.49113129 601089.675971668 1630019.50886871
2003-03-23 3 34 23 2003 0 15601402.0305307 588947.572918748 0 1546738.76900094 598946.572918748 1510561.23099906
2003-03-30 3 35 30 2003 0 15673790.5882321 641369.270949942 0 1514499.8544278 651368.270949942 1443500.1455722
2003-04-06 4 36 6 2003 0 15390660.7973224 393009.287784191 0 1609452.18792802 403008.287784191 1167047.81207198
2003-04-13 4 37 13 2003 0 15883242.1464925 492019.493971992 0 1685185.82957952 502018.493971992 1031014.17042048
2003-04-20 4 38 20 2003 0 16754652.4417827 626410.329475988 0 1693289.24388032 636409.329475988 962610.756119683
2003-04-27 4 39 27 2003 0 17836206.0836653 793259.399530441 0 1761513.23552339 803258.399530441 834086.764476614
2003-05-04 5 40 4 2003 0 17404931.6071669 166076.31030385 0 2484663.06516735 176075.31030385 0
2003-05-11 5 41 11 2003 0 17853405.9536578 331195.561165641 0 2444620.55615217 341194.561165641 0
2003-05-18 5 42 18 2003 0 18199557.0265823 494699.517929657 0 2491323.9344481 504698.517929657 0
2003-05-25 5 43 25 2003 0 22540787.5998204 1155338.64410254 0 2963095.56721564 1165337.64410254 0
2003-06-01 6 44 1 2003 0 26892646.6413303 2544376.89273118 0 3271766.77330472 2554375.89273118 0
2003-06-08 6 45 8 2003 0 148755669.226887 1614702.69345152 0 2928898.8197276 1624701.69345152 0
2003-06-15 6 46 15 2003 0 293089467.683519 1318298.30997599 0 3050657.2060911 1328297.30997599 0
2003-06-22 6 47 22 2003 0 280953003.150333 1562529.89419007 0 3118699.37406341 1572528.89419007 0
2003-06-29 6 48 29 2003 0 266695545.776153 2258649.6087629 0 2550312.33410712 2268648.6087629 0
2003-07-06 7 49 6 2003 0 130311622.671315 1970449.26542232 0 1776863.61197804 1980448.26542232 2098836.38802196
2003-07-13 7 50 13 2003 0 95125870.4564186 1126560.69626024 0 1424124.13594255 1136559.69626024 2434475.86405745
2003-07-20 7 51 20 2003 0 73594668.2351348 433698.700797987 0 1164443.10507094 443697.700797987 2677056.89492906
2003-07-27 7 52 27 2003 0 67923880.1782851 0 0 1101041.8441343 9999 2723358.1558657
2003-08-03 8 1 3 2003 0 125986797.464108 2128861.47939298 0 1601258.3846273 2138860.47939298 0
2003-08-10 8 2 10 2003 0 136851463.871877 2131596.4976605 0 1573994.20135458 2141595.4976605 0
2003-08-17 8 3 17 2003 0 134395160.234217 2131970.00882956 0 1516385.43498093 2141969.00882956 11214.5650190697
2003-08-24 8 4 24 2003 0 95495592.2179923 2131791.15568814 0 1228247.82513613 2141790.15568814 382152.174863872
2003-08-31 8 5 31 2003 41450.8544899296 54404252.1339378 2139464.11755452 319856.843652895 900627.156347105 2029520.92471889 484800
2003-09-07 9 6 7 2003 101572.971814068 39072904.8941199 2613962.26906869 540320.638356612 723795.361643388 2312844.80133659 181800
2003-09-14 9 7 14 2003 111213.803184799 38378983.9763509 2442570.82064912 584976.433013387 722771.566986613 2113161.76975572 181800
2003-09-21 9 8 21 2003 122249.658809556 37545704.6353658 2185706.91553213 637700.174463681 713679.825536319 1823366.87762012 181800
2003-09-28 9 9 28 2003 130638.364981633 36620730.5147824 1821684.70206316 676551.583158471 718460.416841529 1435404.08907982 181800
2003-10-05 10 10 5 2003 165873.247066812 31414042.0172294 2411709.75739932 720083.236753385 709834.363246615 1961417.73321382 363600
2003-10-12 10 11 12 2003 174864.757751357 30468047.7474651 1951522.47542171 748222.722123822 716600.477876179 1499468.38680994 363600
2003-10-19 10 12 19 2003 153779.878127437 30608860.6652541 2461602.42023828 642801.29385517 856927.50614483 2009914.89189151 363600
2003-10-26 10 13 26 2003 171719.662821138 30299085.1418486 2360182.89056057 720652.440407436 813981.959592564 1848638.8384847 363600
2003-11-02 11 14 2 2003 24806.3114785787 29381319.2894141 1725212.93190488 105393.12882014 1464146.87117986 1658869.77132831 363600
2003-11-09 11 15 9 2003 4610.05726918172 29165721.043829 3580916.38088061 19804.6456174506 1506103.35438255 3576247.92763484 3272400
2003-11-16 11 16 16 2003 2991.19324354305 27037867.4618155 1548948.21706127 15217.5262113493 1467058.47378865 1547604.7896905 3272400
2003-11-23 11 17 23 2003 0 25879277.6240051 495196.730095721 0 1472083.74412511 505195.730095721 3224716.25587489
2003-11-30 11 18 30 2003 0 25553741.3041926 248935.842350147 0 1461715.64046254 258934.842350147 3191884.35953746
2003-12-07 12 19 7 2003 0 25103472.1610509 1466769.01241698 0 1553786.92362814 1476768.01241698 1751629.27637186
2003-12-14 12 20 14 2003 21376.7368890595 23359587.720868 467948.534100826 105882.700100194 1463657.29989981 418679.80209185 1831210.8
2003-12-21 12 21 21 2003 31044.5371398767 22376779.6598409 459214.994607567 147726.0031772 1509077.9968228 385662.921049548 1824605.4
2003-12-28 12 22 28 2003 56677.297371577 21334983.0708197 450658.03543454 257921.15392317 1486146.84607683 312862.070942296 1454400
2004-01-04 1 23 4 2004 60795.317912519 24035023.4410761 4955182.16043494 265844.316118062 1481617.28388194 4807716.23736325 727200
2004-01-11 1 24 11 2004 66375.6304917136 22556650.4027396 4168205.97178832 294056.741387165 1456798.45861284 3990489.22241764 727200
2004-01-18 1 25 18 2004 72899.4442108543 21336700.7396329 3360322.23969423 332533.999815385 1421714.80018461 3157600.92978867 727200
2004-01-25 1 26 25 2004 92729.0872634028 20408053.2664983 2521170.84191256 445033.136462921 1312609.26353708 2249855.11841856 727200
2004-02-01 2 27 1 2004 105593.186556101 19286302.0411357 1597410.3480817 539011.516147987 1222024.48385201 1270806.36595336 727200
2004-02-08 2 28 8 2004 60016.4505959525 17802793.7858111 1848381.34930707 260888.161658809 1386825.83834119 1696294.53136704 969600
2004-02-15 2 29 15 2004 31407.7321734172 16699056.4990866 813103.631079891 191798.990553899 1342593.0094461 700072.596289009 969600
2004-02-22 2 30 22 2004 10539.3760316444 15900595.9299616 101597.2868803 100881.156679111 1320188.84332089 80502.9350910778 969600
2004-02-29 2 31 29 2004 0 15759769.6922405 97372.4098545077 0 1310171.32181035 107371.409854508 954228.678189645
2004-03-07 3 32 7 2004 0 15825400.6134988 721524.061994076 0 1431401.02613957 731523.061994076 1824498.97386043
2004-03-14 3 33 14 2004 0 15352255.2411475 141488.252649707 0 1400813.38891754 151487.252649707 1755786.61108246
2004-03-21 3 34 21 2004 0 15674159.4342596 436190.853421012 0 1455211.5186499 446189.853421012 1602088.4813501
2004-03-28 3 35 28 2004 0 15808773.5465882 610388.883224116 0 1483301.45290079 620387.883224116 1474698.54709921
2004-04-04 4 36 4 2004 0 15973525.6418314 514000.417773114 0 1633776.00435058 523999.417773114 1142723.99564942
2004-04-11 4 37 11 2004 0 17100404.4463984 862111.132507577 0 1632248.21912122 872110.132507577 1083951.78087878
2004-04-18 4 38 18 2004 0 17636202.6464407 542254.087408181 0 1528913.56201601 552253.087408181 1126986.43798399
2004-04-25 4 39 25 2004 0 18678378.3364842 807101.812258399 0 1791610.51538584 817100.812258399 803989.484614161
2004-05-02 5 40 2 2004 0 19379794.2339879 269310.585813228 0 2717185.97427022 279309.585813228 0
2004-05-09 5 41 9 2004 0 20667817.296532 466101.742074864 0 2750193.32781083 476100.742074864 0
2004-05-16 5 42 16 2004 0 21834889.7866804 679517.30947773 0 2546205.92950302 689516.30947773 0
