"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1981-05-24 5 43 24 1981 0 989302.901303868 0 0 0 0 0 0 2961.02005513087 0 0 29727600 9561503.25809502 1418497.09869613
1981-05-31 5 44 31 1981 0 1021163.78701636 0 0 0 0 0 0 8150.22121383001 0 0 31416000 9026240.37812517 1434876.21298364
1981-06-07 6 45 7 1981 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1404955.82809517
1981-06-14 6 46 14 1981 0 0 0 0 0 0 0 0 7531.87037441411 0 0 30807000 5040000 1667561.37450338
1981-06-21 6 47 21 1981 0 0 0 0 0 0 0 0 14660.6366734714 0 0 30502500 5040000 1863858.63289087
1981-06-28 6 48 28 1981 0 0 0 0 0 0 0 0 46257.4968030572 0 0 30198000 5040000 1790188.34793273
1981-07-05 7 49 5 1981 0 1948164.58679701 0 0 0 0 0 0 58843.2357536944 0 0 29599500 30416226.9828866 1894535.41320299
1981-07-12 7 50 12 1981 0 2058866.26485927 0 0 0 0 0 0 64930.6532079408 0 0 29001000 27205878.3190812 1766733.73514073
1981-07-19 7 51 19 1981 0 2095663.54418129 0 0 0 0 0 0 65609.2118340392 0 0 28402500 26138757.2187427 1712836.45581871
1981-07-26 7 52 26 1981 0 2357247.10972727 0 8754.29970483427 0 0 0 0 74138.7875356387 0 0 27804000 18552833.8179092 1434152.89027273
1981-08-02 8 1 2 1981 0 0 0 16549.9937381364 0 0 0 0 80323.1631556202 0 0 30702000 19056000 1472663.5489506
1981-08-09 8 2 9 1981 0 60552.0591322291 0 29052.887633789 0 0 0 0 81365.1863951409 0 0 33600000 16633027.2524505 1378967.94086777
1981-08-16 8 3 16 1981 0 148106.207145314 0 29740.7124036647 0 0 0 0 82270.4475667427 0 0 36498000 13157127.576331 1374213.79285469
1981-08-23 8 4 23 1981 208794.295484295 479520 0 30325.790616299 0 60818.031737211 0 0 82653.375642424 0 0 32048803.6580497 0 915680.104515705
1981-08-30 8 5 30 1981 506793.422342305 479520 0 31843.5309872966 0 92635.5207142753 0 0 83465.376312681 0 0 24513936.2180193 0 700398.177657695
1981-09-06 9 6 6 1981 741514.537572762 179820 0 0 0 0 0 0 84274.2911575258 0 0 17809185.1849533 0 508833.862427238
1981-09-13 9 7 13 1981 724454.777701592 179820 0 0 0 0 0 0 85656.2837828466 0 0 19916764.7804443 0 569050.422298408
1981-09-20 9 8 20 1981 701296.984487647 179820 0 0 0 0 0 0 85755.9730871334 0 0 22237775.5429324 0 635365.015512353
1981-09-27 9 9 27 1981 700308.666544993 179820 0 0 0 0 0 0 82707.0204314175 0 0 23782854.6709252 0 679510.133455007
1981-10-04 10 10 4 1981 666457.628632233 359640 0 0 0 0 0 0 84182.0164059654 0 0 26176031.3978718 0 747886.611367767
1981-10-11 10 11 11 1981 682040.03679474 359640 0 0 0 0 0.498926787937762 0 82127.1995509669 0 0 26839037.5121841 0 766829.643205261
1981-10-18 10 12 18 1981 706718.774931551 359640 0 0 0 0 2.86682213767426 0 83599.509714508 0 0 27183672.0773957 0 776676.345068449
1981-10-25 10 13 25 1981 715646.671820441 359640 0 0 0 0 5.76814896475435 0 83853.3617133432 0 0 28079586.0862846 0 802273.888179559
1981-11-01 11 14 1 1981 1217084.31066062 359640 0 0 0 0 0 0 84294.4775987636 1273058.42155714 0 11737659.1268781 0 335361.689339375
1981-11-08 11 15 8 1981 222071.764659096 3236760 0 0 0 0 0 0 84372.9089946556 0 0 45052610.2369316 0 1287217.4353409
1981-11-15 11 16 15 1981 493096.518347487 3236760 0 0 0 0 0 0 76620.007703531 0 0 34056255.857838 0 973035.881652513
1981-11-22 11 17 22 1981 905703.430194215 3236760 0 0 0 0 0 0 74398.0816275083 803357.638985717 0 18104525.9432025 0 517272.169805785
1981-11-29 11 18 29 1981 893061.696890308 3236760 0 0 0 0 0 0 77610.4830264666 903568.648614283 0 17036498.6088392 0 486757.103109692
1981-12-06 12 19 6 1981 343486.102891511 1817800.38 0 0 0 0 0 0 71593.5520596461 0 0 39292620.3987971 0 1122646.29710849
1981-12-13 12 20 13 1981 377592.408943217 1811266.92 0 0 0 0 0 0 69250.8962675924 0 0 41119875.6869874 0 1174853.59105678
1981-12-20 12 21 20 1981 688412.078604856 1804733.46 0 0 0 0 0 0 65620.6226774061 0 0 33262163.24883 0 950347.521395144
1981-12-27 12 22 27 1981 1054154.97072435 1438560 0 0 0 0 0 0 70718.234823525 416877.979000004 0 23482138.0246476 0 670918.229275645
1982-01-03 1 23 3 1982 894362.536212263 719280 0 0 0 0 0 0 74264.4584047595 165540.16344987 0 29192355.6325708 0 834067.303787737
1982-01-10 1 24 10 1982 883544.995904759 719280 0 0 0 0 0 0 73105.1309408911 146462.522911158 0 29688451.9433334 0 848241.48409524
1982-01-17 1 25 17 1982 787174.990057831 719280 0 0 0 0 0 0 67381.2105259367 0 0 33178884.5479759 0 947968.129942169
1982-01-24 1 26 24 1982 693431.390886368 719280 0 0 0 0 0 0 59633.645807138 0 0 36577392.9189771 0 1045068.36911363
1982-01-31 1 27 31 1982 798296.714727117 719280 0 0 0 0 0 0 67113.6294612632 0 0 33024588.9845509 0 943559.685272883
1982-02-07 2 28 7 1982 610776.497764417 959040 0 0 0 0 0 0 63111.6471797552 0 0 35664723.5782454 0 1018992.10223558
1982-02-14 2 29 14 1982 255987.019591359 959040 0 0 0 0 0 0 0 0 0 44159282.3143024 0 1261693.78040864
1982-02-21 2 30 21 1982 283824.885584833 959040 0 0 0 0 0 0 0 0 0 39261884.0045308 0 1121768.11441517
1982-02-28 2 31 28 1982 208012.687592547 959040 0 0 0 0 0 0 17724.584134027 0 0 37992237.9342608 0 1085492.51240745
1982-03-07 3 32 7 1982 0 1479274.75883776 0 0 0 0 0 0 19343.0766618033 0 0 41842500 14414079.2219858 1754185.24116224
1982-03-14 3 33 14 1982 0 1577285.47771737 0 0 0 0 0 0 22530.4771604316 0 0 38367000 11885402.6748918 1556874.52228263
1982-03-21 3 34 21 1982 0 1536215.43564761 0 0 0 0 0 0 17650.3014160391 0 0 34891500 12945009.7602916 1498644.56435239
1982-03-28 3 35 28 1982 0 1524401.37240235 0 0 0 0 0 0 24921.8489925563 0 0 31416000 13249812.5920195 1411158.62759765
1982-04-04 4 36 4 1982 0 1376321.15279874 0 11870.2039849115 0 0 0 0 31091.904497122 0 0 29305500 9914186.90378306 1379058.84720126
1982-04-11 4 37 11 1982 0 1319140.79151965 0 0 0 0 0 0 0 0 0 27195000 10960587.5151904 1375939.20848035
1982-04-18 4 38 18 1982 0 1356734.12117892 0 0 0 0 0 0 0 0 0 25084500 10272629.5824258 1278045.87882108
1982-04-25 4 39 25 1982 0 1144835.31587984 0 0 0 0 0 0 0 0 0 22974000 14150377.7193989 1429644.68412016
1982-05-02 5 40 2 1982 0 1039356.63102286 0 6049.91259700379 0 7486.85640818803 0 0 26806.6906878111 0 0 24662400 8720600.59881603 1223723.36897714
1982-05-09 5 41 9 1982 0 1061971.68932945 0 1418.35783540481 0 3194.74244192458 0 0 21792.2649954453 0 0 26350800 8340667.61926518 1249348.31067055
1982-05-16 5 42 16 1982 0 913081.116993642 0 0 0 0 0 0 0 0 0 28039200 10842029.2345068 1446478.88300636
1982-05-23 5 43 23 1982 0 875408.998740996 0 0 0 0 0 0 0 0 0 29727600 11474920.8211513 1532391.001259
1982-05-30 5 44 30 1982 0 894021.4033282 0 0 0 0 0 0 0 0 0 31416000 11162232.4240862 1562018.5966718
1982-06-06 6 45 6 1982 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1331615.41611775
1982-06-13 6 46 13 1982 0 0 0 0 0 0 0 73345.8268414888 0 0 0 30807000 5040000 2289753.81902785
1982-06-20 6 47 20 1982 0 0 0 0 0 0 0 168481.600003501 0 0 0 30502500 5040000 2557540.3385022
1982-06-27 6 48 27 1982 0 0 0 0 0 0 0 53484.1730135636 0 0 0 30198000 5040000 2361521.72157511
1982-07-04 7 49 4 1982 0 1574912.17733141 0 0 0 0 0 26719.6826137498 0 0 0 29599500 41240546.8573891 2267787.82266859
1982-07-11 7 50 11 1982 0 1570857.50056839 0 0 0 0 0 0 23837.4036986582 0 0 29001000 41358132.4835167 2254742.49943161
1982-07-18 7 51 18 1982 0 2030744.79038458 0 0 0 0 0 0 40714.7257687789 0 0 28402500 28021401.0788471 1777755.20961542
1982-07-25 7 52 25 1982 0 2372561.77305705 0 0 0 0 0 0 55883.2720169242 0 0 27804000 18108708.5813455 1418838.22694295
1982-08-01 8 1 1 1982 0 0 0 0 0 0 0 0 64139.1407550012 0 0 30702000 19056000 1384404.36268759
1982-08-08 8 2 8 1982 0 0 0 0 0 0 0 0 64910.5593269665 0 0 33600000 19056000 1495565.10136017
1982-08-15 8 3 15 1982 0 70841.5122255697 0 0 0 0 0 0 65455.6550923397 0 0 36498000 16224535.9646449 1451478.48777443
1982-08-22 8 4 22 1982 0 125317.972578328 0 1284.89383065936 0 0 0 0 67242.8978564603 0 0 39396000 14061820.4886404 1479802.02742167
1982-08-29 8 5 29 1982 243132.776907809 479520 0 14100.0685098818 0 73968.2143680308 0 0 80396.2976346533 0 0 33742058.8082267 0 964058.823092191
1982-09-05 9 6 5 1982 806420.912116918 179820 0 0 0 0 0 0 83379.9589509253 0 0 15537462.0759079 0 443927.487883081
1982-09-12 9 7 12 1982 705059.125325729 179820 0 0 0 0 0 0 82403.0094834062 0 0 20595612.6135995 0 588446.074674271
1982-09-19 9 8 19 1982 717649.011166011 179820 0 0 0 0 0 0 83242.5111440259 0 0 21665454.6091896 0 619012.988833989
1982-09-26 9 9 26 1982 706562.476672346 179820 0 0 0 0 0 0 74468.7052300421 0 0 23563971.3164679 0 673256.323327654
1982-10-03 10 10 3 1982 644198.278459899 359640 0 0 0 0 0 0 70825.0958146493 0 0 26955108.6539035 0 770145.961540101
1982-10-10 10 11 10 1982 654748.016514307 359640 0 0 0 0 0 0 73219.4677548139 0 0 27794258.2219993 0 794121.663485693
1982-10-17 10 12 17 1982 682591.753119177 359640 0 0 0 0 0 0 76267.8632476082 0 0 28028117.8408288 0 800803.366880823
1982-10-24 10 13 24 1982 710304.217713203 359640 0 0 0 0 0 0 72676.8767865117 0 0 28266571.9800379 0 807616.342286797
1982-10-31 10 14 31 1982 722604.885576963 359640 0 0 0 0 0 0 72108.1420195788 0 0 29044439.0048063 0 829841.114423037
1982-11-07 11 15 7 1982 124344.587727634 3236760 0 0 0 0 0 0 73587.4810076698 0 0 48473061.4295328 0 1384944.61227237
1982-11-14 11 16 14 1982 436984.238416419 3236760 0 0 0 0 0 0 77868.492317871 0 0 36020185.6554253 0 1029148.16158358
1982-11-21 11 17 21 1982 861107.760124205 3236760 0 0 0 0 0 0 66589.2289873295 682247.365353492 0 19665374.3956528 0 561867.839875795
1982-11-28 11 18 28 1982 810491.330096581 3236760 0 0 0 0 0 0 62308.6462639911 644790.114799998 0 19926461.4466197 0 569327.469903419
1982-12-05 12 19 5 1982 195910.477454975 1817800.38 0 0 0 0 0 0 60860.022667734 0 0 44457767.2890759 0 1270221.92254502
1982-12-12 12 20 12 1982 533247.650037854 1811266.92 0 0 0 0 0 0 64437.5800737962 0 0 35671942.2486751 0 1019198.34996215
1982-12-19 12 21 19 1982 780710.201074233 1804733.46 0 0 0 0 0 0 62465.6519180628 0 0 30031728.9624018 0 858049.398925767
1982-12-26 12 22 26 1982 889523.077541581 1438560 0 0 0 0 0 0 61871.9162508 0 0 29244254.2860447 0 835550.122458419
1983-01-02 1 23 2 1983 643807.539399966 719280 0 0 0 0 0 0 56099.9471233689 0 0 37961780.5210012 0 1084622.30060003
1983-01-09 1 24 9 1983 640864.246102548 719280 0 0 0 0 0 0 42054.012731179 0 0 38182278.1864108 0 1090922.23389745
1983-01-16 1 25 16 1983 637058.447891461 719280 0 0 0 0 0 0 48195.5196127861 0 0 38432963.5237989 0 1098084.67210854
1983-01-23 1 26 23 1983 686600.939411638 719280 0 0 0 0 0 0 53059.4090563925 0 0 36816458.7205927 0 1051898.82058836
1983-01-30 1 27 30 1983 722070.756728139 719280 0 0 0 0 0 0 58786.0438548113 0 0 35692497.5145151 0 1019785.64327186
1983-02-06 2 28 6 1983 507528.690528932 959040 0 0 0 0 0 0 53137.0257484057 0 0 39278396.8314874 0 1122239.90947107
1983-02-13 2 29 13 1983 352876.828701458 959040 0 0 0 0 0 0 38890.2269798511 0 0 40768138.995449 0 1164803.97129854
1983-02-20 2 30 20 1983 306553.086013502 959040 0 0 0 0 0 0 16942.865185118 0 0 38466396.9895274 0 1099039.9139865
1983-02-27 2 31 27 1983 204483.983740076 959040 0 0 0 0 0 0 5674.03080157106 0 0 38115742.5690973 0 1089021.21625992
1983-03-06 3 32 6 1983 0 1693503.77374064 0 0 0 0 0 0 0 0 0 41842500 8886970.6374914 1539956.22625936
1983-03-13 3 33 13 1983 0 1648779.48762076 0 0 0 0 0 0 0 0 0 38367000 10040857.2193844 1485380.51237924
1983-03-20 3 34 20 1983 0 1614810.44450671 0 0 0 0 0 0 751.156649168057 0 0 34891500 10917258.531727 1420049.55549329
1983-03-27 3 35 27 1983 0 1570852.7502803 0 0 0 0 0 0 10141.4948130707 0 0 31416000 12051367.0427682 1364707.2497197
1983-04-03 4 36 3 1983 0 1122797.25889942 0 7262.5973818271 0 0 0 0 23018.8039884098 0 0 29305500 14553674.1621405 1632582.74110058
1983-04-10 4 37 10 1983 0 1499035.20116541 0 0 0 0 0 0 20674.1421718631 0 0 27195000 7668519.81867296 1196044.79883459
1983-04-17 4 38 17 1983 0 1406868.64114968 0 0 0 0 0 0 2932.0806273701 0 0 25084500 9355167.86696089 1227911.35885032
1983-04-24 4 39 24 1983 0 1047572.87100724 0 0 0 0 0 0 0 0 0 22974000 15930280.4605675 1526907.12899276
1983-05-01 5 40 1 1983 0 1013952.61794656 0 10917.1959896673 0 0 0 0 34810.0892818557 0 0 24662400 9147388.01849784 1249127.38205344
1983-05-08 5 41 8 1983 0 1004016.67086038 0 0 0 0 0 0 23077.7983730592 0 0 26350800 9314311.92954559 1307303.32913962
1983-05-15 5 42 15 1983 0 1066986.47603467 0 0 0 0 0 0 26334.183944649 0 0 28039200 8256419.20261758 1292573.52396533
1983-05-22 5 43 22 1983 0 925430.479344936 0 0 0 0 0 0 0 0 0 29727600 10634559.9470051 1482369.52065506
1983-05-29 5 44 29 1983 0 1115163.57183564 0 0 0 0 0 0 0 0 0 31416000 7447043.99316126 1340876.42816436
1983-06-05 6 45 5 1983 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1395585.54454786
1983-06-12 6 46 12 1983 0 0 0 0 0 0 0 0 0 0 0 30807000 5040000 1827339.08821222
1983-06-19 6 47 19 1983 0 0 0 0 0 0 0 0 12604.2848870115 0 0 30502500 5040000 1546397.98764706
1983-06-26 6 48 26 1983 0 0 0 0 0 0 0 0 15971.2632811521 0 0 30198000 5040000 1617965.39848733
1983-07-03 7 49 3 1983 0 2089497.23769089 0 0 0 0 0 0 25828.7611255049 0 0 29599500 26317580.1069641 1753202.76230911
1983-07-10 7 50 10 1983 0 2015268.78424562 0 0 0 0 0 0 38543.9333087072 0 0 29001000 28470205.2568769 1810331.21575438
1983-07-17 7 51 17 1983 0 2123339.65097869 0 0 0 0 0 0 53923.9157424995 0 0 28402500 25336150.1216179 1685160.34902131
1983-07-24 7 52 24 1983 0 2450272.45128958 0 0 0 0 0 0 59735.8393266149 0 0 27804000 15855098.9126021 1341127.54871042
1983-08-07 8 1 7 1983 0 0 0 0 0 0 0 0 64724.9050659871 0 0 30702000 19056000 1420556.9125194
1983-08-14 8 2 14 1983 0 71509.7111278111 0 0 0 0 0 0 63894.6879195607 0 0 33600000 16198008.4682259 1368010.28887219
1983-08-21 8 3 21 1983 0 129193.254062428 0 7613.4490723034 0 14105.1944011086 0 0 73281.2452719898 0 0 36498000 13907971.8137216 1393126.74593757
1983-08-28 8 4 28 1983 301467.402709638 479520 0 15905.593822841 0 88955.1693397033 0 0 79782.8469717019 0 0 28805244.9051627 0 823006.997290362
1983-09-04 9 5 4 1983 605790.325807462 479520 0 0 0 0 0 0 81940.3642512445 0 0 21049044.5967388 0 601401.274192538
1983-09-11 9 6 11 1983 621642.039370119 179820 0 0 0 0 0 0 82884.6553998185 0 0 22004722.6220458 0 628706.36062988
1983-09-18 9 7 18 1983 655878.316434163 179820 0 0 0 0 0 0 83016.4030014426 0 0 22316940.9248043 0 637626.883565837
1983-09-25 9 8 25 1983 677447.306328292 179820 0 0 0 0 0 0 84634.9898612567 0 0 23072514.2785098 0 659214.693671708
1983-10-02 10 9 2 1983 686410.987604054 179820 0 0 0 0 0.463663326242795 0 72444.5356097446 0 0 24269273.4338581 0 693407.812395946
1983-10-09 10 10 9 1983 636873.74974099 359640 0 0 0 0 3.48462673117433 0 74412.6535808434 0 0 27211467.1590654 0 777470.49025901
1983-10-16 10 11 16 1983 660190.355630559 359640 0 0 0 0 6.43954247970328 0 76966.1741093936 0 0 27603776.3529304 0 788679.324369441
1983-10-23 10 12 23 1983 692033.589775896 359640 0 0 0 0 9.93165269366 0 81718.1419628838 0 0 27697653.5578436 0 791361.530224104
1983-10-30 10 13 30 1983 704054.896530334 359640 0 0 0 0 12.693011823985 0 75510.7535422579 0 0 28485298.2214383 0 813865.663469666
1983-11-06 11 14 6 1983 1050911.29972223 359640 0 0 0 0 0 0 68667.4466850368 712868.306485279 0 17553714.5097218 0 501534.700277767
1983-11-13 11 15 13 1983 106502.887736143 3236760 0 0 0 0 0 0 70415.9382229649 0 0 49097520.929235 0 1402786.31226386
1983-11-20 11 16 20 1983 709299.145343962 3236760 0 0 0 0 0 0 61902.3459180586 0 0 26489163.9129613 0 756833.254656038
1983-11-27 11 17 27 1983 808577.568560615 3236760 0 0 0 0 0 0 57396.3265048885 416036.198528819 0 21503931.1003785 0 614398.031439385
1983-12-04 12 18 4 1983 576729.819694137 3236760 0 0 0 0 0 0 59677.4086509868 210145.910087791 0 28108114.3107052 0 803088.980305864
1983-12-11 12 19 11 1983 178800.094151807 1817800.38 0 0 0 0 0 0 56032.9916943283 0 0 45056630.7046868 0 1287332.30584819
1983-12-18 12 20 18 1983 734058.749921146 1811266.92 0 0 0 0 0 0 67683.1255234775 128397.994814866 0 28643553.7527599 0 818387.250078854
1983-12-25 12 21 25 1983 829151.187831395 1804733.46 0 0 0 0 0 0 70880.0977953751 359585.474114758 0 28336294.4259012 0 809608.412168605
1984-01-01 1 22 1 1984 555039.66772849 1438560 0 0 0 0 0 0 48865.4478631828 0 0 40951173.6295028 0 1170033.53227151
1984-01-08 1 23 8 1984 659049.886035055 719280 0 0 0 0 0 0 48767.825936909 0 0 37428298.3887731 0 1069379.95396495
1984-01-15 1 24 15 1984 700288.797168062 719280 0 0 0 0 0 0 52005.3710984848 0 0 36102418.8991178 0 1031497.68283194
1984-01-22 1 25 22 1984 625572.676100892 719280 0 0 0 0 0 0 40934.2581209755 0 0 38834965.5364688 0 1109570.44389911
1984-01-29 1 26 29 1984 668715.141300131 719280 0 0 0 0 0 0 55021.4797142816 0 0 37442461.6544954 0 1069784.61869987
1984-02-05 2 27 5 1984 745023.227283448 719280 0 0 0 0 0 0 58743.4708931067 0 0 34889161.0450793 0 996833.172716552
1984-02-12 2 28 12 1984 437322.541285292 959040 0 0 0 0 0 0 46136.4879314638 0 0 41735612.0550148 0 1192446.05871471
1984-02-19 2 29 19 1984 355073.356715948 959040 0 0 0 0 0 0 44348.1378152955 0 0 40691260.5149418 0 1162607.44328405
1984-02-26 2 30 26 1984 290691.741906185 959040 0 0 0 0 0 0 40612.1461322858 0 0 39021544.0332835 0 1114901.25809381
1984-03-04 3 31 4 1984 221470.089488394 959040 0 0 0 0 0 0 36231.4169453402 0 0 37521228.8679062 0 1072035.11051161
1984-03-11 3 32 11 1984 0 1749975.64714014 0 0 0 0 0 0 0 0 0 41842500 7429996.30378435 1483484.35285986
1984-03-18 3 33 18 1984 0 1946338.22776844 0 0 0 0 0 0 0 0 0 38367000 2363841.72357428 1187821.77223156
1984-03-25 3 34 25 1984 0 1897152.33976486 0 0 0 0 0 0 0 0 0 34891500 3632837.63406652 1137707.66023514
1984-04-01 4 35 1 1984 0 1653717.88496265 0 0 0 0 0 0 0 0 0 31416000 7031630.70518351 1281842.11503735
1984-04-08 4 36 8 1984 0 1641500.3503666 0 0 0 0 0 0 0 0 0 29305500 5061407.58829127 1113879.6496334
1984-04-15 4 37 15 1984 0 1375406.71878098 0 0 0 0 0 0 0 0 0 27195000 9930921.04630799 1319673.28121902
1984-04-22 4 38 22 1984 0 1189800.83136134 0 0 0 0 0 0 0 0 0 25084500 13327508.7860875 1444979.16863866
1984-04-29 4 39 29 1984 0 1316385.50977417 0 0 0 0 0 0 284.681878983349 0 0 22974000 11011009.1711328 1258094.49022583
1984-05-06 5 40 6 1984 0 1092568.25793064 0 19916.2555046857 0 28146.2911678221 0 0 46016.7875397498 0 0 24662400 7826645.2667653 1170511.74206936
1984-05-13 5 41 13 1984 0 880257.153407765 0 0 0 0 0 0 0 0 0 26350800 11393471.8227496 1431062.84659224
1984-05-20 5 42 20 1984 0 907159.306446496 0 0 0 0 0 0 0 0 0 28039200 10941515.6516989 1452400.6935535
1984-05-27 5 43 27 1984 0 942657.426384478 0 0 0 0 0 0 0 0 0 29727600 10345147.2367408 1465142.57361552
1984-06-03 6 44 3 1984 0 971969.744627863 0 0 0 0 0 0 0 0 0 31416000 12315875.3628149 1484070.25537214
1984-06-10 6 45 10 1984 0 0 0 0 0 0 0 0 0 0 0 31111500 5040000 1213934.01971888
1984-06-17 6 46 17 1984 0 0 0 0 0 0 0 0 0 0 0 30807000 5040000 1290675.3236925
1984-06-24 6 47 24 1984 0 0 0 0 0 0 0 8348.89292256127 0 0 0 30502500 5040000 2161632.27965119
1984-07-01 7 48 1 1984 0 0 0 0 0 0 0 0 0 0 0 30198000 6960000 1966110.82893839
1984-07-08 7 49 8 1984 0 2095011.52485936 0 0 0 0 0 0 31717.4017580612 0 0 29599500 26157665.7790786 1747688.47514064
1984-07-15 7 50 15 1984 0 2155007.25195208 0 0 0 0 0 0 50363.930397812 0 0 29001000 24417789.6933898 1670592.74804792
1984-07-22 7 51 22 1984 0 2103841.08117457 0 0 0 0 0 0 63161.6769832467 0 0 28402500 25901608.6459375 1704658.91882543
1984-07-29 7 52 29 1984 0 2348937.34344445 0 0 0 0 0 0 65727.6222871413 0 0 27804000 18793817.0401108 1442462.65655555
1984-08-05 8 1 5 1984 0 5546.53021841985 0 0 0 7791.18791361674 0 0 65723.3613229189 0 0 30702000 18816746.7503287 1351173.46978158
1984-08-12 8 2 12 1984 0 436638.786249382 0 0 0 54434.6305919425 0 0 64401.4406460034 0 0 33600000 1702384.18589954 1002881.21375062
1984-08-19 8 3 19 1984 206313.426247943 479520 0 0 0 78726.2719710145 0 0 63823.5289539735 0 0 29240532.081322 0 835443.773752057
1984-08-26 8 4 26 1984 281523.375044356 479520 0 11362.5762728552 0 87872.32050671 0 0 75291.0532641064 0 0 29503285.8734475 0 842951.024955644
1984-09-02 9 5 2 1984 587066.698760504 479520 0 0 0 0 0 0 79102.5906290579 0 0 21704371.5433824 0 620124.901239496
1984-09-09 9 6 9 1984 634141.38843494 179820 0 0 0 0 0 0 80892.497944161 0 0 21567245.4047771 0 616207.01156506
1984-09-16 9 7 16 1984 698097.313685492 179820 0 0 0 0 0 0 83086.062652876 0 0 20839276.0210078 0 595407.886314508
1984-09-23 9 8 23 1984 681028.755606894 179820 0 0 0 0 0 0 76386.6028686053 0 0 22947163.5537587 0 655633.244393106
1984-09-30 9 9 30 1984 688420.422753065 179820 0 0 0 0 0 0 69086.1760499904 0 0 24198943.2036427 0 691398.377246935
1984-10-07 10 10 7 1984 649968.206499423 359640 0 0 0 0 1.91124884044871 0 72905.313584383 0 0 26753161.1725202 0 764376.033500577
1984-10-14 10 11 14 1984 683064.854900301 359640 0 0 0 0 1.76786102466781 0 75680.2706587122 0 0 26803168.8784895 0 765804.825099699
1984-10-21 10 12 21 1984 710871.485673423 359640 0 0 0 0 4.18342020663567 0 80967.957804471 0 0 27038327.2014302 0 772523.634326577
1984-10-28 10 13 28 1984 730495.393341184 359640 0 0 0 0 6.78696530302136 0 78881.6035043926 0 0 27559880.8330586 0 787425.166658816
1984-11-04 11 14 4 1984 946130.725218744 359640 0 0 0 0 0 0 71943.2789396892 193810.349720299 0 21221034.617344 0 606315.274781256
1984-11-11 11 15 11 1984 274016.766178624 3236760 0 0 0 0 0 0 63435.1154017118 0 0 43234535.1837481 0 1235272.43382138
1984-11-18 11 16 18 1984 766552.882794903 3236760 0 0 0 0 0 0 62926.3827955706 0 0 24485283.1021784 0 699579.517205097
1984-11-25 11 17 25 1984 879988.513649462 3236760 0 0 0 0 0 0 60052.7078805102 208423.504835959 0 19004548.0222688 0 542987.086350538
1984-12-02 12 18 2 1984 729077.963687869 3236760 0 0 0 0 0 0 69892.7765257762 0 0 22775929.2709246 0 650740.836312131
1984-12-09 12 19 9 1984 140563.029226912 1817800.38 0 0 0 0 0 0 66498.6542969915 0 0 46394927.9770581 0 1325569.37077309
1984-12-16 12 20 16 1984 701453.989130714 1811266.92 0 0 0 0 0 0 67154.8207839353 0 0 29784720.380425 0 850992.010869286
1984-12-23 12 21 23 1984 836546.589012456 1804733.46 0 0 0 0 0 0 69986.9227733041 0 0 28077455.384564 0 802213.010987544
1984-12-30 12 22 30 1984 898721.86841202 1438560 0 0 0 0 0 0 69258.1822442601 0 0 28922296.6055793 0 826351.33158798
1985-01-06 1 23 6 1985 642306.78281572 719280 0 0 0 0 0 0 52238.620165743 0 0 38014307.0014498 0 1086123.05718428
1985-01-13 1 24 13 1985 711935.149087711 719280 0 0 0 0 0 0 66366.5066747885 0 0 35694796.5819301 0 1019851.33091229
1985-01-20 1 25 20 1985 710660.603332312 719280 0 0 0 0 0 0 65133.747995094 0 0 35856888.0833691 0 1024482.51666769
1985-01-27 1 26 27 1985 811397.417036092 719280 0 0 0 0 0 0 70502.5127630764 0 0 32448582.0037368 0 927102.342963908
1985-02-03 2 27 3 1985 901608.178211315 719280 0 0 0 0 0 0 74161.5016730702 0 0 29408687.762604 0 840248.221788685
1985-02-10 2 28 10 1985 675967.316995561 959040 0 0 0 0 0 0 64537.1858075084 0 0 33383044.9051554 0 953801.283004439
1985-02-17 2 29 17 1985 910477.588830362 959040 0 0 3526.65164648736 0 0 0 63619.4384719704 115681.781100227 0 21252112.3909373 0 607203.211169638
1985-02-24 2 30 24 1985 890892.486009143 959040 0 0 27592.3874739866 0 0 0 49431.784690482 216878.6604392 0 18014517.98968 0 514700.513990857
1985-03-03 3 31 3 1985 764123.995269392 959040 0 17017.0092173201 19141.0789276669 0 0 0 57836.2538508395 235251.826243812 0 18528342.1655713 0 529381.204730608
1985-03-10 3 32 10 1985 320600.084938362 2037960 0 18111.6020932926 0 0 0 0 59049.4224255196 0 0 30579654.5271573 0 873704.415061638
1985-03-17 3 33 17 1985 430833.023977434 2037960 0 9926.30732528971 2455.63476809056 0 0 0 49258.6412694754 0 0 23249477.1607898 0 664270.776022566
1985-03-24 3 34 24 1985 312910.782181825 2037960 0 9693.29893421521 0 0 0 0 49847.3767566722 0 0 23904731.1236361 0 682992.317818175
1985-03-31 3 35 31 1985 115065.067164594 2037960 0 0 0 0 0 0 36766.7861762835 0 0 27357306.6492392 0 781637.332835406
1985-04-07 4 36 7 1985 0 1706641.40283787 0 0 0 0 0 0 17479.281624216 0 0 29305500 3869326.32806698 1048738.59716213
