"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
2000-08-27 8 4 27 2000 19825174.4617331 7270884.46652726 1417137.0698342 589210 4971454.96259612 3134896.30838059 8312177.08080193 2200857.25733147 1041914.30538 2577600 4242400
2000-09-03 9 5 3 2000 19691755.6668906 7204963.64319521 1404885.98597757 589210 4993791.92007735 3093807.27759833 8210463.0636981 2185923.30465422 1095494.56701286 2577600 4242400
2000-09-10 9 6 10 2000 19714997.5482775 7174269.86312264 1403591.47249097 601908 5013212.36605067 3055023.55098217 8053002.64502988 2173323.40709607 1146589.14225143 2577600 4242400
2000-09-17 9 7 17 2000 19773841.3235049 7161201.74637816 1401897.60653342 614605 5021809.73400841 3007068.36208033 7884615.14704508 2153454.39009265 1165436.83569857 2577600 4242400
2000-09-24 9 8 24 2000 19719320.2591882 7115253.14801937 1399354.5802978 627303 5008740.66980134 2951916.76144714 7550898.29116375 2132532.10918313 1190813.3237 2577600 4242400
2000-10-01 10 9 1 2000 19594308.2108548 7036826.31315926 1396655.3323186 633679.258926367 4987758.1360543 2949139.54297571 7365378.9203289 2132196.80849351 1249787.83423 2577600 4242400
2000-10-08 10 10 8 2000 19426044.3874197 6736617.84838346 1385652.82815701 621247.987340653 4937782.99435874 2936504.47150429 7111965.3488814 2111364.40226733 1312557.91568571 2577600 4242400
2000-10-15 10 11 15 2000 19320321.932075 6444488.35284145 1374650.33472974 619352.91598351 4886211.55422293 2924674.68943286 6850579.70112473 2094239.59691901 1379120.98955429 2577600 4242400
2000-10-22 10 12 22 2000 19192919.72733 6132129.87746392 1360876.79938944 624707.432697795 4838217.21319209 2910911.02271857 6678383.11666841 2076223.30136353 1420000 2577600 4242400
2000-10-29 10 13 29 2000 19043216.2439531 6015683.232 1348675.80715064 612555.830583509 4787970.05808916 2894560.90926143 6511954.16679038 2057167.21982186 1420000 2577600 4242400
2000-11-05 11 14 5 2000 19039085.2687457 6015683.232 1358427.49301942 600267.368940652 4787110 2872375.42286143 6417525.14952542 2048452.06235033 1420000 2577600 4242400
2000-11-12 11 15 12 2000 19032642.0911702 5495814.27 1231738.365 567807.002869224 4761620 2848273.90306143 6325294.91449126 2037107.19913514 1420000 2577600 4242400
2000-11-19 11 16 19 2000 18998503.1779262 5495814.27 1231738.365 543552.258097795 4736130 2822889.07724714 6222673.58786047 2025539.3339129 1420000 2577600 4242400
2000-11-26 11 17 26 2000 18919141.4618836 5495814.27 1231738.365 520366.604426367 4710640 2797670.86303286 6140699.74677475 2019578.01879861 1420000 2577600 4242400
2000-12-03 12 18 3 2000 18698392.8947555 5495814.27 1023400 750000 3855100 2771502.56600429 6431240.21001541 2010300.33945575 1420000 2577600 4242400
2000-12-10 12 19 10 2000 18474538.2113704 4938259.271 873125.9714 753898.037885714 3855100 2741581.54103286 5856317.33048684 1997379.02309861 1420000 2577600 4242400
2000-12-17 12 20 17 2000 18246585.6760137 4938259.271 873125.9714 756221.149457142 3844838.60776533 2712860.51627571 5294620.33441429 1986129.58365473 1420000 2577600 4242400
2000-12-24 12 21 24 2000 18037654.6316571 4938259.271 868829.379668754 748752.951522471 3831422.11690339 2687374.53341857 4712301.47160131 1974945.80860564 1420000 2577600 4242400
2000-12-31 12 22 31 2000 17828303.0913576 4918646.57222971 865128.416791543 728364.130583009 3817182.40882392 2661924.25304714 4181775.29544017 1959157.39395443 1420000 2577600 4242400
2001-01-07 1 23 7 2001 17389971.0147049 4660011.89881298 841207.236806124 689029.052540152 3809833.72221501 2605856.30827244 3921900 1943567.2989657 1170000 2578080 4242400
2001-01-14 1 24 14 2001 16973750.1191638 4408432.17069878 819277.545153297 654309.51251158 3805005.8441102 2553362.79802316 3921900 1928267.52778143 1170000 2578560 4242400
2001-01-21 1 25 21 2001 16587246.5478595 4157261.91325926 797136.373467297 608123.524154437 3795126.32104876 2498660.87289853 3921900 1911361.52278889 1170000 2579040 4242400
2001-01-28 1 26 28 2001 16213617.1596932 3909909.11175145 774931.604550774 567721.338483009 3778433.56902933 2443658.69054821 3921900 1896459.78302176 1170000 2579520 4242400
2001-02-04 2 27 4 2001 15821821.4871084 3639314.48760938 731343.082014455 547496.09637664 3748207.56054318 2378926.98066719 3921900 1884119.57687096 1238132.99159 2580000 4242400
2001-02-11 2 28 11 2001 15531637.4035015 3099320.85433397 664140.357406153 500774.570733783 3732010.16651849 2324358.48838675 3921900 1871344.82119771 1366867.74923429 2542500 4205550
2001-02-18 2 29 18 2001 15266924.7198315 2584467.86516991 601769.893384911 462361.806905211 3707764.33595365 2280622.18735625 3921900 1863529.58680824 1420000 2505000 4168700
2001-02-25 2 30 25 2001 15026298.8618222 2084767.54133192 542562.817756738 421281.274005211 3658886.34494435 2243929.43096169 3921900 1855471.70073593 1420000 2467500 4131850
2001-03-04 3 31 4 2001 14927610.03 1848797.633 514711.9254 394106.859290925 3599210 2214327.74489026 3921900 1859197.66007878 1183000 2430000 4095000
2001-03-11 3 32 11 2001 14932955.0020286 1188498.596 326876.7835 369534.759090926 3570250 2188895.31576169 3921900 1866196.34727878 1183000 2400000 4072500
2001-03-18 3 33 18 2001 14940700.97 1188498.596 326876.7835 317890 3541290 2165061.56460455 3921900 1899275.70029307 1183000 2370000 4050000
2001-03-25 3 34 25 2001 14940700.97 1188498.596 326876.7835 233650 3512340 2147013.59960455 3921900 1954732.5779645 1183000 2340000 4027500
2001-04-01 4 35 1 2001 14940700.97 1188498.596 326876.7835 149410 3483380 2127386.7913474 3921900 1990574.90667878 1183000 2310000 4005000
2001-04-08 4 36 8 2001 14954874.3733571 1236973.65424286 277686.5879 144000 3480010 2108349.07410455 3921900 2011578.88563593 1183000 2282500 3976880
2001-04-15 4 37 15 2001 14976188.2738571 1314976.65164286 277686.5879 144000 3476630 2095079.29177597 3921900 2046453.28029307 1183000 2255000 3948750
2001-04-22 4 38 22 2001 15052489.9527714 1466185.184 300099.8625 165212.370785715 3473260 2142753.65256169 3921900 2132344.5435645 1183000 2227500 3920630
2001-04-29 4 39 29 2001 15116040.21 1466185.184 338462.333964831 245000 3469890 2228418.00009026 4161065.66911428 2238000 1183000 2200000 3892500
2001-05-06 5 40 6 2001 15207666.1891714 1712378.62465714 374446.522621974 267000 3589454.98038571 2322964.33267597 3921900 2238000 1083120.39244286 2275600 3962400
2001-05-13 5 41 13 2001 15390970.2012429 2184937.72557143 443302.783264831 289000 3805133.03578571 2497843.24159026 3921900 2238000 1034522.24858857 2351200 4032300
2001-05-20 5 42 20 2001 15624876.3892403 2832446.94037142 542254.247307013 311000 4069259.3643 2662697.68590455 3921900 2238000 967389.754317143 2426800 4102200
2001-05-27 5 43 27 2001 16332881.9826117 3756783.31204285 553400 333000 4469455.79975714 2832564.36251883 4070666.78603558 2238000 854496.392370001 2502400 4172100
2001-06-03 6 44 3 2001 16837714.7155817 4171171.67660764 553400 355000 4689984.34564004 2933239.62181883 3921900 2238000 742822.927819771 2578000 4215606.0815788
2001-06-10 6 45 10 2001 17232772.153896 4690344.33956479 553400 386250 4917420.41966861 3023206.11887597 4534517.62122857 2238000 774212.246988572 2577900 4242100
2001-06-17 6 46 17 2001 17681161.1719817 5232437.9983505 553400 417500 4975000 3095228.14991883 4950412.36311428 2238000 793771.609984285 2577800 4242200
2001-06-24 6 47 24 2001 18170998.7925103 5762704.21700764 553400 448750 4975000 3146538.77230455 5362282.64147143 2232954.06521429 797315.829624286 2577700 4242300
2001-07-01 7 48 1 2001 18788597.7581674 6295302.99806479 672211.972042857 480000 4975000 3166000 5595979.61487143 2209140.52377143 805225.471531428 2577600 4242400
2001-07-08 7 49 8 2001 18840626.6790246 6775885.24090765 786473.860628571 507303 4975000 3166000 5507997.59190001 2176072.10464286 787520.166715714 2577600 4242400
2001-07-15 7 50 15 2001 19241490.1969566 7047090.558 860122.188242857 534605 4975000 3166000 5346471.43182857 2146046.33068571 772385.639218571 2577600 4242400
2001-07-22 7 51 22 2001 19678148.4077712 7047090.558 931118.614557142 561908 4975000 3166000 5244708.78302857 2111787.8287 753251.838279999 2577600 4242400
2001-07-29 7 52 29 2001 20075520 7327300 998108.428585714 587182.520271428 4975000 3161195.79872857 5169869.72109977 2077235.77294286 722831.886565714 2577600 4242400
2001-08-05 8 1 5 2001 20025718.291388 7316776.40653942 1075539.23621429 589210 4975000 3149780.68718571 5749950.44578549 2070959.08587143 671381.583988571 2577600 4242400
2001-08-12 8 2 12 2001 19934712.3737122 7297545.95628342 1152305.58091429 589210 4975000 3130973.17762857 6160746.37087005 2055996.77741429 618721.958881428 2577600 4242400
2001-08-19 8 3 19 2001 19808249.0377565 7263387.04622465 1210608.33043387 577877.571585714 4967315.79646129 3104471.23096933 6345660.46448592 2039225.18049171 559224.117677142 2577600 4242400
2001-08-26 8 4 26 2001 19761790.7897435 7236409.12307572 1253747.99191796 561066.795085714 4949023.53366331 3061828.20694397 6243779.62313206 2020554.83996132 513544.526874285 2577600 4242400
2001-09-02 9 5 2 2001 19592688.4185191 7191610.53197744 1277580.70781422 544148.911128571 4941629.40594275 3000804.05000933 5985619.84796542 1998150.93866154 466879.944159999 2577600 4242400
2001-09-09 9 6 9 2001 19517525.7581716 7105279.12180978 1291711.78723532 512128.875714286 4913744.97716013 2936240.45279081 5619502.07687924 1973987.34696273 443000 2577600 4242400
2001-09-16 9 7 16 2001 19463737.2700956 7024734.06052809 1309413.53554034 488185.535957143 4887683.55340771 2863730.90725057 5279837.18676418 1949187.489605 443000 2577600 4242400
2001-09-23 9 8 23 2001 19409687.2112967 6986938.35877182 1327100.85503315 467483.188514285 4853932.46407888 2788476.29283499 4931647.85310277 1923923.71758508 443000 2577600 4242400
2001-09-30 9 9 30 2001 19243294.8821282 6854460.30055021 1316808.42214728 434600.343028571 4810825.1480087 2709412.1379927 4651816.49925776 1897952.20851357 443000 2577600 4242400
2001-10-07 10 10 7 2001 18985532.5561995 6537172.68199364 1297989.55986353 407354.523342857 4746372.54914226 2679953.38686413 4358360.13564692 1878343.88724829 443000 2577600 4242400
2001-10-14 10 11 14 2001 18771193.8435266 6165750.89880769 1275460.72618021 375624.074757142 4672858.12836441 2651067.85897841 4105753.32608564 1861963.50645207 443000 2577600 4242400
2001-10-21 10 12 21 2001 18564405.1566098 6015683.232 1249544.55780222 347805.031828571 4592025.83788159 2626776.05092127 3921900 1847731.53331456 443000 2577600 4242400
2001-10-28 10 13 28 2001 18354949.1606916 5902978.55540018 1222244.29678958 336605.495999999 4511334.11862539 2617058.79092127 3921900 1858688.31751982 443000 2577600 4242400
2001-11-04 11 14 4 2001 18405981.4136059 5976155.76681447 1232937.24126101 317555.380257142 4548049.49743967 2602763.67886413 3921900 1859796.09457697 443000 2577600 4242400
2001-11-11 11 15 11 2001 17956178.96 5495814.27 1231738.365 333922.130342856 4592827.6876111 2581689.06146413 3921900 1858321.39183411 445141.508645714 2577600 4242400
2001-11-18 11 16 18 2001 17956178.96 5495814.27 1231738.365 360761.609571428 4648340.42515396 2573215.43804984 3940104.33382857 1872167.02240554 450800.108828572 2577600 4242400
2001-11-25 11 17 25 2001 17956178.96 5495814.27 1231738.365 370178.275771428 4686555.30836825 2558136.85477841 3922760.89271429 1879437.44519125 485087.937264286 2577600 4242400
2001-12-02 12 18 2 2001 17956178.96 5495814.27 1231738.365 750000 3855100 2539067.5269927 3921900 1881842.41256268 519589.782267144 2577600 4242400
2001-12-09 12 19 9 2001 17407993.5588 5294739.04093955 1088075.4068932 766683 3855100 2518661.33946413 3921900 1887270.19039125 558286.867688572 2577600 4242400
2001-12-16 12 20 16 2001 16850709.9741571 5040834.76222907 930396.647005729 783365 3855100 2495976.14326413 3921900 1891071.52164839 610763.525818572 2577600 4242400
2001-12-23 12 21 23 2001 16510621.93 4938259.271 873125.9714 789173.070871429 3855100 2466376.56566413 3921900 1882972.02433411 645801.701495715 2577600 4242400
2001-12-30 12 22 30 2001 16510621.93 4938259.271 873125.9714 784508.4126 3855080 2435545.25230699 3921900 1882655.66890554 693949.036538572 2577600 4242400
2002-01-06 1 23 6 2002 16328413.6620591 4735568.77397907 857374.483991511 786576 3235100 2444054.11126413 4355683.74087143 1932765.10760554 778269.931845715 2578080 4242400
2002-01-13 1 24 13 2002 16092114.4162123 4462229.83010525 822372.470417601 756422 3232733.31881798 2437547.39340576 4158418.2595323 1953686.68274798 845438.559627143 2578560 4242400
2002-01-20 1 25 20 2002 15916120.9389025 4232607.09301096 752123.442780722 726268 3235100 2428548.1500629 3921900 1970275.45430512 902471.053367142 2579040 4242400
2002-01-27 1 26 27 2002 15715473.4584425 3970991.72295838 675400 696114 3235100 2410768.07870576 3921900 1978993.81123369 947415.478832856 2579520 4242400
2002-02-03 2 27 3 2002 15551994.6610218 3764618.17586096 588400 665960 2775100 2390437.26309147 4063161.08331429 1967950 993097.358975715 2580000 4242400
2002-02-10 2 28 10 2002 15265741.3528646 3501932.91438643 479650 621063 2775100 2364570.57872004 3921900 1967950 1108802.89115286 2542500 4205550
2002-02-17 2 29 17 2002 15044086.5991085 3325253.95974264 370900 576165 2775100 2347177.28429147 3921900 1967950 1220000 2505000 4168700
2002-02-24 2 30 24 2002 14754951.3918003 3073570.62914666 262150 531268 2775100 2350995.23332004 3939126.81654286 1967950 1220000 2467500 4131850
2002-03-03 3 31 3 2002 14598327.5474458 2963663.93838855 153400 486370 2605100 2340361.60952004 3921900 1742950 1183000 2430000 4095000
2002-03-10 3 32 10 2002 14059483.0837387 2350889.65765699 153400 402130 2605100 2332241.95619183 3921900 1742950 1183000 2400000 4072500
2002-03-17 3 33 17 2002 13550679.3828144 1804181.68446006 153400 317890 2605100 2304869.84650088 3921900 1742950 1183000 2370000 4050000
2002-03-24 3 34 24 2002 13079561.6145186 1279793.16638083 153400 233650 2605100 2258263.5307318 3921900 1742950 1183000 2340000 4027500
2002-03-31 3 35 31 2002 13001853.54 1188498.596 153400 149410 2605100 2215340 3921900 1742950 1183000 2310000 4005000
2002-04-07 4 36 7 2002 12513125.14 1353276.48492857 153400 173308 2605100 2254327.3144 3960446.21197143 1767950 1183000 2282500 3976880
2002-04-14 4 37 14 2002 12523375.021449 1410864.7203481 153400 197205 2605100 2345265.71245714 5104300 1767950 1370000 2255000 3948750
2002-04-21 4 38 21 2002 12494185.6814612 1541978.22138123 153400 221103 2605100 2397141.6242 5104300 1767950 1183000 2227500 3920630
2002-04-28 4 39 28 2002 12479228.8333229 1647227.31321649 153400 245000 2605100 2457479.02505714 5104300 1767950 1183000 2200000 3892500
2002-05-05 5 40 5 2002 12548727.2052372 1850403.22553077 186506.171614286 267000 2736141.34607143 2512796.25972857 4727449.41767143 1874551.68845714 1155223.34746714 2275600 3962400
2002-05-12 5 41 12 2002 12679546.5798372 2140750.72365934 238512.842471429 289000 2899491.45824286 2606408.37727143 4228309.88788572 2012416.85357143 1124535.55391857 2351200 4032300
2002-05-19 5 42 19 2002 13108098.9001657 2918819.96177363 367571.427914286 311000 3451722.96217143 2845178.86784286 5201975.2492 2327727.33962857 1143231.94306967 2426800 4090601.3447089
2002-05-26 5 43 26 2002 13688521.6608372 3852425.09543078 509885.552914286 333000 4063970.34458572 3101338.45242857 6587895.22958572 2680152.54305714 1177114.76403 2502400 4172100
2002-06-02 6 44 2 2002 14349515.0144086 4693618.31175935 661260.1754 355000 4812656.75962857 3358136.71481429 8177519.70915714 2989012.78002857 1237817.20167714 2578000 4242000
2002-06-09 6 45 9 2002 15075865.7350229 5494406.23161649 753400 386250 5206859.25021116 3375310.00459409 8791709.09446761 3187966.88167143 1384853.08330428 2577900 4242100
2002-06-16 6 46 16 2002 16075584.4383372 6548156.18011649 753400 417500 5855100 3606075.20447981 9107300 3419342.80728571 1420000 2577800 4242200
2002-06-23 6 47 23 2002 17379956.4191943 7149500 753400 448750 5855100 3647000 9107300 3467950 1420000 2577700 4242300
2002-06-30 6 48 30 2002 18245086.6687229 7327000 753400 480000 5855100 3647000 9107300 3467950 1420000 2577600 4242400
2002-07-07 7 49 7 2002 18997503.9352074 7269348.02108922 968493.642128571 507303 5831574.60573045 3647000 9087352.53382595 3311983.32712434 1420000 2577600 4242400
2002-07-14 7 50 14 2002 19677018.4524178 7232156.70144461 1163946.95017143 534605 5777887.80494664 3647000 9041805.45161019 3066860.16997497 1353899.83710652 2577600 4242400
2002-07-21 7 51 21 2002 19867217.8971161 7178564.93323895 1297601.23891428 561908 5617125.21369844 3516939.92476872 8853326.59033538 2801760.19889039 1243676.6419911 2577600 4242400
2002-07-28 7 52 28 2002 20075520 7327300 1375541.7987 589210 5167592.4445849 3253169.08299786 8504601.16793731 2526514.38717061 1183000 2577600 4242400
2002-08-04 8 1 4 2002 20075520 7327300 1423400 589210 4975000 3166000 8316000 2285290.22090471 1135425.20224714 2577600 4242400
2002-08-11 8 2 11 2002 20075520 7327300 1423400 589210 4975000 3166000 8316000 2238000 1090694.50417571 2577600 4242400
2002-08-18 8 3 18 2002 20042066.0212805 7320218.50339444 1422670.13220392 589210 4975000 3166000 8316000 2234077.32534071 1042070.25169 2577600 4242400
2002-08-25 8 4 25 2002 20075520 7327300 1423400 589210 4975000 3166000 8316000 2227515.01838357 1011603.88674429 2577600 4242400
2002-09-01 9 5 1 2002 19821252.2529762 7252738.84794168 1412981.86137425 589210 5028256.35579346 3146913.34570731 8607014.76137423 2213423.77448388 994048.135674286 2577600 4242400
2002-09-08 9 6 8 2002 19811809.879364 7179708.20468225 1403661.5296515 601908 5039632.86687342 3108192.47152238 8350523.91963905 2194683.81921797 984258.86533 2577600 4242400
