"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1980-01-06 1 23 6 1980 47754.0581142857 381983.149812569 410324.973055427 8100.49731428571 28803.9720857143 67744.4748802568 114233.194468437 6807.27394285714 57286.8552714286 66962.2289 71282.2296714286 120660.750885714 176603.66567046 1189364.45574182 1295832.4696002 1309230.8191002 1318793.13485734 1337457.6010002 1337558.75804305 1418883.07008591 36007.4972960566 74591.7887567219 188324.661814286 438324.661814286 441301.852428571 17248.2675428571 575407.630551553 574685.646951553 555930.633228572 565102.205114286 2053626.94052877 2086657.69022877 2172922.8296002 2227718.21128591
1980-01-13 1 24 13 1980 52155.3812142857 421600.651965534 450257.847165533 9431.40664285714 40288.2716571429 78626.3463672243 140445.480362428 8286.94362857143 60329.5004428571 125730.503857143 130984.719671429 199311.343442857 231961.241747264 1477164.63660445 1385601.64504731 1400424.12703302 1411144.79010445 1430440.00016159 1430362.64477588 1521413.90070445 35771.7520947867 76847.5049839337 256292.277257143 256292.277257143 266628.146871429 46833.7273714286 506873.533867708 500996.508024851 512947.5297 495901.576242857 2089267.88649016 2212760.80110445 2395146.94937588 2564813.09537588
1980-01-20 1 25 20 1980 48293.5623428571 372965.043884125 399704.222212697 7049.25745714286 31866.4519714286 66184.7126761479 155154.92811437 6309.42261428571 59000.5745857143 101371.491242857 108166.864357143 138995.960771429 197463.080412162 1278160.77524476 1187290.01521619 1201563.07561619 1212132.99485905 1227875.80758762 1228526.38621619 1312893.34343048 38226.1626939038 137385.480874896 236253.265414286 236253.265414286 244657.233857143 22978.5165 408563.494360158 414384.983003015 401234.4519 391473.789 1807785.33271619 1866486.16964477 2006263.38468762 2082617.11733048
1980-01-27 1 26 27 1980 46677.0331285714 331227.829067799 357153.784110656 6626.77804285714 33435.3778714286 64284.3035596259 152150.576501654 3877.68664285714 57965.2025 71905.0396999999 76367.8504142856 104670.004228571 178768.749736764 1200556.02963399 1136854.86123399 1148156.68143399 1155481.6414197 1166458.17230541 1166085.27967684 1242300.1693197 34607.9720051807 78164.4552617378 288400.712742857 288400.712742857 292934.928428571 14108.4322714286 402570.358540865 402001.102240865 379945.853057143 369056.594914286 1658712.14459113 1684806.69470541 1797035.47507684 1850452.3441197
1980-02-03 2 27 3 1980 46734.5538 296529.067072241 321949.236900813 7769.25758571429 35777.8576285714 103548.091238515 214698.409320791 8197.68741428571 60125.2028857143 115071.3284 117881.907414286 153608.194785714 186134.854050447 1244460.16350171 1258066.77750171 1276558.68163028 1286720.00575885 1302113.727516 1301726.95058743 1306707.44734457 33199.1054384533 63699.2539628324 214528.302857143 314528.302857143 319532.601271429 32515.0471285714 477597.444320019 477847.361720019 471032.132457142 456449.650514285 1791905.53274457 1843090.99643028 1936389.52548742 2032651.36085885
1980-02-10 2 28 10 1980 46008.6032571429 342333.5763924 364584.158878115 6289.5879 36394.7172428571 53348.5871312294 187686.135406767 5835.37294285714 61809.1701285714 101803.888014286 104715.624071429 130474.967514286 178420.145924341 1472926.83324698 1487404.19120412 1505904.0292184 1515726.17973269 1528650.47956126 1528741.71924698 1551502.05388983 31931.8486062274 96421.5434167581 352283.933928571 352283.933928571 357119.637271429 21964.9626 489135.549847571 489770.260704714 477905.113385714 467416.516471429 2066702.38054698 2105471.31308983 2181247.85554698 2254156.2983184
1980-02-17 2 29 17 1980 43205.9581285714 370032.445467322 390123.027567322 6650.5797 37047.2793428571 77507.2484369069 220708.546167076 8042.97664285714 60242.2277 106074.302 108424.715642857 148296.4583 168593.320077852 1442021.89960182 1455434.13340182 1474162.07063039 1482403.3944161 1494371.6610161 1493792.48735896 1470881.40888753 31844.6511131849 96033.1297681919 331574.508742857 331574.508742857 359666.414585714 68485.3014857143 609810.617586561 598256.896515132 613997.038514286 609262.492214286 2072200.09803039 2150047.38465896 2225449.0510161 2317049.72853039
1980-02-24 2 30 24 1980 43785.1317857143 352407.22052545 372594.99272545 7467.76992857143 41462.4867428571 103845.926631863 266640.002523103 9709.09264285714 60470.3269142857 112709.013928571 115561.245842857 187779.440557143 180869.0261 1274415.03837837 1289059.00793552 1310748.26800694 1320570.41852123 1344233.23266409 1342275.54636409 1296739.00930694 36660.2757578319 193727.130211997 366199.969471429 366199.969471429 391044.932585714 74586.4596 659441.335885714 660391.4187 664075.725142857 646696.548485714 1989402.5081498 2096529.80000695 2189261.05623552 2424187.37917837
1980-03-02 3 31 2 1980 43731.5780571429 230938.13123537 250931.52323537 7209.91864285714 41801.6603571429 92163.1518714285 262349.1959 11599.3409142857 65127.5178285715 137070.010014286 141844.225742858 211926.221728572 225794.653957143 1019701.01849251 1058817.05853537 1079710.94656394 1097314.25549251 1132005.17077823 1133300.37762109 1092974.4200068 35400.3244139116 127586.434187099 337465.418885713 387465.418885713 410243.604771428 82433.0725714286 711962.328071428 714265.1384 718149.775457142 707339.856171428 1998199.27019251 2096874.99029251 2210819.47344966 2415083.31157823
1980-03-09 3 32 9 1980 48819.1822714286 232891.8505925 252165.242463929 7676.03442857143 41498.1892285714 89079.0190000001 150471.426657143 10936.8614571429 65121.5674142858 137589.679528572 143218.771442857 207415.8077 211138.783571429 1588389.24152107 1620053.37940679 1637894.70490679 1652528.75710679 1680864.62993536 1680503.63813536 1640778.67236393 36551.2129931024 100954.838968192 272929.13027143 272929.13027143 288757.23227143 68552.7395142857 547597.270228572 548658.427442858 552318.932228572 534080.912442858 2290874.81213536 2365120.11464965 2473132.03476393 2626359.16956393
1980-03-16 3 33 16 1980 57752.7375857143 231515.321420958 257685.24344953 7289.2575 36400.6676571429 83305.1336714287 137564.978071429 8786.77842857143 65903.0551571428 132494.141428571 138065.712671428 196974.8141 204268.038542857 862524.572978101 896316.975706673 915376.152663816 931430.370406673 957374.176692387 958189.38344953 929302.105563816 34339.1132222783 86319.3061049065 289663.678714285 289663.678714285 301925.499085713 53262.1582714286 550057.130189564 550882.25430385 541368.186471428 530855.7879 1576557.91424953 1645055.11656381 1739773.81116381 1862594.32896381
1980-03-23 3 34 23 1980 65135.2182428571 232996.974578243 261531.194549671 8392.06761428571 39484.9657285714 84362.2412999998 131505.390214286 8544.79491428571 64760.5756142858 130776.455171429 136203.233 185175.142571429 190113.986428572 835420.353263956 867348.292849671 887190.941021099 903497.059635385 930906.651306813 931224.006735385 963616.078635385 34961.1753276094 82148.7005172034 289451.447271429 289451.447271429 303682.854771429 44657.8592142857 525842.235242857 527145.375971429 519696.777642857 497567.186914285 1549733.36400682 1617899.32659253 1700215.37434967 1807429.93894967
1980-03-30 3 35 30 1980 67882.3261714286 236957.967020969 267987.394049541 8413.8858 37019.5107428571 89945.7960142857 124888.612171429 7888.26587142857 61241.8973 118776.453028571 124726.867314286 181807.208085714 192192.664485714 766232.985535255 775535.466535255 795687.536249541 812118.613563827 839012.502663827 839510.353992398 886655.486378112 34700.8563114591 81121.753984541 245690.117142857 245690.117142857 255268.300671429 43955.7103285714 453741.065342857 454599.908471429 442617.094457143 425630.645142858 1411374.41367812 1460990.95146383 1536224.02274954 1632420.40356383
1980-04-06 4 36 6 1980 64974.5570571429 209346.296953245 241355.558867531 9552.3984 41879.0157428571 74717.4507571428 139140.602757143 13035.3742285714 62533.1372 117030.998171429 123040.9166 180676.629371429 200007.541914286 596405.041224673 594080.412710387 615525.705796101 630721.080410387 661837.780181815 660990.837881815 691689.025181815 19187.2331571558 82942.3566563561 233083.172185714 258083.172185714 265739.3719 67009.5987428571 496809.335928571 491206.029142857 473252.136228572 475237.591128572 1222031.41953896 1264979.52638182 1342826.81301039 1472000.3897961
1980-04-13 4 37 13 1980 103457.869714286 244723.493353288 357858.720167573 23430.7479857143 82173.2378142857 150603.166785714 266622.361057143 49929.9262714286 58083.7773142854 119408.746942857 135141.642314285 217172.070185714 212873.8876 888717.461810429 869638.450139002 900021.265481859 925346.228681859 980714.833610429 974014.667124719 994255.993053289 18328.3149313168 88932.3535744921 452133.872457143 452133.872457143 475269.0832 133287.296528571 886045.477529617 872294.070115331 840586.834385715 841929.644542858 1804418.35919615 1855244.81455329 1928450.778039 2074473.94461043
1980-04-20 4 38 20 1980 249780.540471429 316549.492330768 683694.020702196 67775.2187142857 245341.531414286 397022.443091794 753464.159634651 165413.583257143 272542.658585714 465278.560771428 502839.559214286 660957.934557143 627826.027814286 2481108.28484592 1427728.17300305 1490030.99404591 1533917.28287448 1633358.62294591 1612825.72671734 1611893.49514591 85870.9211988047 124816.947664746 551180.419071429 551180.419071429 591954.641228571 248689.631185714 1501928.29262544 1491181.84442544 1408224.53905715 1378734.28585715 2832285.27338877 2864391.72540305 2956958.35350305 3105563.99987448
1980-04-27 4 39 27 1980 564960.100885714 367623.028457143 979545.782357146 136982.5038 582107.211385714 274177.899842857 1047029.6081 223741.527557143 461200.543514286 808667.051842857 868621.442714287 1082590.40654286 1129600.66287143 3110114.74358571 2201173.10321429 2378703.71342857 2476540.42511429 2621490.53364286 2604672.6794 2588511.3542 266231.531547702 413213.617997614 447171.226942857 447171.226942857 479862.803028571 259499.550471429 1559411.28966567 1555309.47075138 1530491.75097143 1502602.15921428 4065328.38484286 4095596.15884286 4184596.50531429 4307488.42808572
1980-05-04 5 40 4 1980 630077.467885714 372569.8062 939086.932157146 142978.537928571 633213.336214286 259843.351828571 903525.400242853 210452.268985714 469241.536685715 891576.157557146 970246.584828576 1112874.04831429 1207555.05695715 2965540.26247143 1653197.15472857 1966186.96268571 2120986.99032857 2296488.50927143 2301720.9069 2356218.76787143 166961.112216785 205060.363035746 438890.187 42840.482857143 69419 247428.143357143 1367023.84328571 1366353.42994286 1327947.4892 1303530.95591429 3797422.47564285 3857993.72612857 3932106.13605714 4002031.4378
1980-05-11 5 41 11 1980 650679.785614286 349345.339242857 775035.993771424 121019.525742857 422112.472071429 170400.691228571 580025.177185714 130347.791871429 307544.978885714 678640.582342857 734893.815528571 824677.633214285 940593.686971431 2126513.99694287 1654668.89052857 1953413.40668571 2083824.66964285 2221156.26441428 2232212.13415714 2281906.02732857 159340.365383496 170472.072021699 285764.209242857 256813.913385714 274944.825714286 162527.632328571 1304807.34255428 1313945.1954257 1220755.24254286 1187609.4515 3700141.63571429 3810277.85372857 3885173.73487143 3958750.60751429
1980-05-18 5 42 18 1980 661114.8288 351935.752928571 843249.55967143 171338.212414286 523364.721557143 126778.2041 596654.601642861 199178.217385714 354608.788942857 695682.568857143 749091.504014286 837881.602514286 863746.069942856 1972513.30828572 1634007.06865714 1895694.38811428 2007538.37502857 2127439.22288571 2125092.77618571 2130993.60368571 140824.853275348 204703.75420548 263953.957414286 263953.957414286 286823.382985714 154167.300257143 1361721.17628034 1355546.6297232 1296971.66254286 1292491.00058572 3411853.52781428 3424496.1747 3489236.68212857 3527765.61462857
1980-05-25 5 43 25 1980 567709.192285714 293294.420142857 646161.921171426 119206.632857143 492109.178785714 459910.60652087 789283.838478017 183996.727071429 472167.157042857 990714.026500001 1058237.34434286 1167695.21512857 1244663.9720721 2602613.18462154 1642556.28320049 1848769.87374335 1931006.58264335 2016625.11032905 2019614.20177192 2086980.82537192 247535.633541957 183493.61249369 112323.517114285 112323.517114285 122107.981671428 165594.079157143 1230585.57129376 1232442.1005509 1141941.55221429 1158553.12542857 3344818.59662906 3412649.35254334 3485504.2415862 3528374.99304334
1980-06-01 6 44 1 1980 597863.908414286 300641.198314285 661101.427971424 105927.291642857 446221.567285714 523839.937158764 867407.247801622 129080.353628571 321193.245785715 835201.932614286 893252.190914289 979890.222914289 1046425.77198572 2409022.67825877 1933126.13897984 2137703.36559412 2217641.23110841 2305052.81696555 2311677.61153698 2425497.13599412 238646.680154526 343966.794483385 180864.355800001 180864.355800001 186505.348542858 164677.715357143 1108194.7528 1107355.74438572 1067797.40674286 1075515.09407143 3600100.5122227 3608373.57155126 3672713.41775127 3707291.27516556
1980-06-08 6 45 8 1980 676756.484485714 303372.438471429 676907.711785716 126063.493585714 450775.617685714 521698.605557143 908775.038314286 125904.815871429 259110.590071428 680461.409114285 728687.533428571 814196.970185714 853588.712757142 2118768.84095714 1976906.99744285 2164944.05581428 2243695.80541428 2330401.27544285 2324944.74554285 2425340.13537143 273737.063068739 448105.914841486 341079.730328571 341079.730328571 355572.956057143 144577.2159 1314922.53232857 1314037.90407143 1269177.7473 1285650.47751429 3676363.16868571 3639155.22815714 3698254.74284285 3720239.54015714
1980-06-15 6 46 15 1980 854729.408828571 338158.560385719 769498.141542859 171278.708271429 446431.815257143 535432.161728571 959776.039157143 114251.921228571 295991.257814286 756470.017728572 828491.848771429 880605.577085715 923821.452571429 2560039.04606237 2444664.48000521 2671922.70240521 2792085.36849093 2914039.10927664 2918499.9365195 3046945.57929093 188839.010396464 287444.784858199 357818.245714286 357818.245714286 372450.314442857 110318.697385714 1411156.5991 1417279.5754 1375327.18774286 1384681.239 4515456.25474807 4513008.65100522 4576400.39786236 4606063.21307665
1980-06-22 6 47 22 1980 686435.825057143 245088.130542857 580584.388799997 116245.310014286 322490.6361 388222.879242857 721144.591585714 80651.9152285714 198701.984242858 530489.150928572 572340.398071429 615824.0422 666281.571871429 1973907.86331429 1823314.77857143 1988020.26252858 2071097.96331429 2164424.26097143 2172340.29544286 2307095.36082858 160657.088151356 234046.814441379 435062.557028571 435062.557028571 446929.666585714 79471.7497285714 1289214.75914286 1299550.62875714 1252877.5791 1236109.31164286 3718902.55508571 3712537.59527142 3781871.82252857 3819573.64744285
1980-06-29 6 48 29 1980 567397.787271429 229797.5493 514727.186957141 94072.0829142857 217836.733114286 529588.4440155 770040.718358357 67031.4169285714 207350.132985779 477389.850628636 510369.030071493 544639.44941435 725165.366201382 1933425.27860259 2150981.02807191 2263737.41184334 2321335.43865763 2389671.9797862 2391054.45937191 2442737.7743862 174890.862120525 213672.037965151 268193.105742857 268193.105742856 306799.39362857 61297.2010285714 923942.627799999 925551.223128571 875758.172914285 845670.894814285 3344818.59662906 3322407.35295763 3382921.08277192 3430151.50442906
1980-07-06 7 49 6 1980 543863.898771429 708029.348418339 945867.407418339 95206.6285714286 195080.365414286 450899.402195217 570703.00995236 40270.4204142857 121404.1192 332550.395128571 359553.375157143 389585.116057143 623266.661448706 2284550.26797261 2506330.63372869 2597189.49292869 2648299.58470012 2705649.67758583 2706958.76872869 2684017.93818583 151622.128634547 265179.422614756 134471.428971429 134471.428971429 170836.394142857 48468.1078285714 742693.545665751 750940.819865751 638221.601571429 610300.274271429 3384086.16237155 3375479.87984298 3435341.04755726 3494240.23162869
1980-07-13 7 50 13 1980 589918.121871429 643178.246484755 897782.58947047 100355.7204 172042.344771429 583516.941128365 712275.922385507 34924.9649142857 104564.446771428 277110.385228572 299422.455328572 324069.0713 559362.689171259 2211795.37576068 2613823.22735953 2695111.83691667 2743570.0273881 2790949.20940239 2793422.59827381 2717459.60950239 119503.367589868 235217.640092713 167827.467985714 174653.520426161 193760.30069759 45976.8677142857 694190 699214.133128571 515122.341554732 495769.610826161 3296572.70628569 3275365.4297714 3334056.34934283 3386414.04464283
1980-07-20 7 51 20 1980 600561.429557143 699354.748126693 929459.252026693 108606.961542857 148780.191857143 186601.153232347 296419.965818062 23307.7727571429 87853.6999857141 228626.409628572 247173.850957143 264112.696957143 312030.767950147 1644129.86605111 1696827.57046972 1759134.35845544 1802913.53982686 1841503.95994115 1842299.33198401 1774099.65038401 92840.2273077014 176937.465591505 236943.513385714 282108.677313069 290203.224213069 33167.6092285714 694190 697557.934485714 510929.875198783 498372.517584497 2315358.78719707 2281919.44238279 2334219.61701136 2382296.9809685
1980-07-27 7 52 27 1980 555986.876142857 296549.8539997 480237.159528271 93304.4794714286 115955.723185714 139914.074571429 222085.278914286 17067.7716428571 67497.3327142858 199776.8177 214047.894628571 231196.9886 254528.763014285 618207.191913986 651033.644056847 700792.991785417 731800.600628277 759477.960942557 760888.209128277 686331.501599697 84889.9030750267 159491.871288338 212050.946957143 330827.115915001 337047.282315001 25626.4508571429 694190 694765.206714286 495982.847886429 481735.572615001 1225446.91917184 1194635.67400041 1250242.29550041 1296863.79142899
1980-08-03 8 1 3 1980 424435.117114286 553491.669085715 687947.230285715 58554.0600428571 113886.962485714 132604.982357143 203182.7962 15342.1515 59137.4341142857 127934.140614285 136689.1835 153261.087285714 160567.962557143 1078579.97731428 1128841.14331428 1171108.91945714 1194014.04751428 1214416.03462857 1216893.39044285 1144933.04701428 70445.2928040707 137363.067575102 148956.720814286 215189.335488627 226128.180417197 23274.0537428571 585079.050991717 586267.150377432 360105.725002912 357390.352617197 1576425.89220292 1542956.7953172 1602020.6075172 1643596.15213149
1980-08-10 8 2 10 1980 423998.7534 542763.072128573 684739.956985716 63925.3006714286 109771.259271429 120089.277642857 185817.503842857 14205.6223714286 58100.0785571429 120313.643385714 128356.620028572 141991.002628572 141729.1844 1009999.70267143 1043845.65912858 1078538.55788572 1096959.05704286 1112870.46484286 1112350.79532858 1056446.65311429 47959.7220691491 105577.123279211 102126.960385714 137984.995715714 147112.93123 19225.7885571429 487267.53660207 487842.743316356 256362.537515714 240014.766001428 1315883.57134428 1272150.00981571 1325717.62268714 1361092.83561571
1980-08-17 8 3 17 1980 372997.752557143 484784.218800001 611777.960485715 53401.0012714286 115309.1115 126281.675442857 208837.673242857 17327.6064 56636.2766428572 117540.750328571 124806.206171428 140671.994128571 147417.313514286 1013555.6 1051749.32582857 1086866.68747143 1106921.56708572 1124058.76022857 1125439.25634286 1065076.27035714 55246.5606059141 104983.705681819 109699.8543 136827.045095714 145098.120952857 22911.0784714286 312217.997445626 311698.32793134 255720.289467143 241318.303424286 1361400.20343857 1322988.29575285 1375901.36305285 1413638.89045285
1980-08-24 8 4 24 1980 256514.425971429 513730.98249951 617819.596128081 38685.6267428571 86277.0402 100482.662571429 139872.371671429 10494.5473285714 56806.8551857143 118990.667942857 125988.355142857 144926.540342857 146531.168728571 975990.894358229 1008265.94144394 1039715.86441537 1054816.03240109 1068103.30750109 1069235.8696868 1037113.54990109 56738.0217797691 155317.059772426 121009.608385714 133712.598258572 141769.459201429 17686.6147285714 266671.148795994 267490.322495994 241597.576201429 236267.988472857 1322059.89417395 1281827.15971681 1334397.08645966 1369476.76214538
1980-08-31 8 5 31 1980 201635.738485714 415175.034401504 515647.779615789 33157.6918714286 86812.5774857143 128142.407242708 187496.285646133 17926.6147714286 54847.1854142857 101518.268128572 102030.003757143 137498.439842858 155082.018034446 886651.801704424 1022998.69563258 1047587.79093258 1061831.09926115 1074432.09324686 1074650.27510401 1044315.06307543 56014.2305391835 111078.182167175 176822.510914286 117172.430015714 125072.596715714 20219.5077428571 249298.061767139 248808.144324281 218718.233272857 221062.696501428 1313849.83434829 1311370.49506258 1363047.85966258 1384921.58257686
1980-09-07 9 6 7 1980 287835.4233 330518.972812463 430666.428712463 44600.3385428571 83416.8744 98882.2690290498 158651.822717247 11845.2913714286 59068.0126142857 116747.361757143 116566.865857143 147288.854814286 178863.491087996 840724.990899755 965636.850502978 989071.56543155 999167.435002978 1008376.69284584 1007543.63484584 1014021.65253155 48397.9563240835 94516.997386237 180662.5116 114395.96671 123545.72041 6906.44751428571 250479.837730547 246348.266744833 212137.471767143 211740.777481428 1224443.42151298 1220169.04058441 1270098.96685583 1285018.63894155
1980-09-14 9 7 14 1980 232984.504414286 340958.418531921 466736.292231921 41934.5529428571 76353.7326428571 74863.8941080721 170895.305074506 14029.0934142857 54748.0118428572 114349.3448 113924.881914286 147148.028342857 183589.77324239 776585.528483033 945997.124532376 979132.998218091 990916.801975233 1002044.07668952 1001292.34101809 1038472.51294666 63602.8920320344 116492.733076982 154903.168157143 99141.484647143 125969.91919 12961.9857857143 292691.263931526 292590.106888669 257440.35589 256652.917732857 1339632.54606524 1340568.74457952 1394102.63843666 1411208.09603666
1980-09-21 9 8 21 1980 183836.065885714 334314.141704081 449411.021761224 32114.3859 89523.9829285714 82000.512358109 167223.548124255 22159.3428 71212.3747 138787.2628 137866.932057143 183298.345128571 213324.304403881 797723.937843567 953674.602210834 986445.517153691 999413.453353691 1014828.99329655 1016550.64649655 1055216.43852512 63184.5142078726 142244.004582182 173966.312057143 104721.584817143 122858.44756 20122.3176428571 309251.826857065 310166.207185636 274990.706131429 277017.813931429 1423426.33485655 1430253.44351369 1491007.17337083 1511538.08612798
1980-09-28 9 9 28 1980 295281.375042857 406843.757173146 597195.526701717 58647.2832 89902.8259714286 80395.0811200945 211211.163521233 15542.4821142857 56110.6567142857 121602.899814286 124393.644114286 167742.412185715 211833.242443502 967469.13075466 1040359.0237107 1064289.60649642 1069756.05375356 1078538.86523927 1077100.84845356 1088355.06533927 56399.5590061861 105462.466577193 170350.443642857 114921.388291429 126046.679534286 15796.3664571429 272396.421928546 274522.703299974 238178.269805715 231400.747934286 1333552.84053069 1336238.46084498 1391668.55338784 1406534.67174498
1980-10-05 10 10 5 1980 220022.518628571 445020.789212465 571405.605169607 33344.1381857143 83684.6430428571 103158.093308903 198074.435753684 10482.6465 51110.3252428572 109069.343857143 113782.071971428 142006.8704 144511.994814285 1082601.05940218 1215179.34103136 1238792.5683885 1250717.19861707 1261168.10957421 1263161.49835993 1271876.87181707 37898.1826023672 79150.9063298671 166659.203314287 160323.079205715 166563.08032 13802.9776714286 298397.370822277 299272.081722277 261158.79969143 257253.344448572 1600035.35289421 1613985.10745136 1676557.6806085 1695696.19642279
1980-10-12 10 11 12 1980 136131.594557143 416015.368206826 504083.483106826 20084.6316857143 71190.7565142857 114308.744382935 199193.531162912 11067.7705714286 52040.5733428572 107357.608014286 111832.319557143 149161.251842857 151271.665442857 1024870.53557598 1259408.45253526 1281095.72913526 1288428.62300669 1296880.19476383 1297538.70727812 1302638.21232097 35545.9118350242 72626.8925071898 163741.516842857 163741.516842857 171108.129728571 15905.4573857143 306519.853913452 305450.762813452 267667.485814286 274056.247285715 1616082.23523526 1626527.19577812 1687663.73562098 1703073.32514955
1980-10-19 10 12 19 1980 112369.606842857 403530.317863361 486028.844991932 17543.8047857143 69891.5827285714 125318.633158176 199772.973257121 9439.34052857143 51421.7302571429 108874.963657143 112990.666871429 149159.268371429 151418.442328571 1048028.26731134 1292174.55556959 1315672.74158387 1321527.94924101 1329693.90111244 1330128.2813553 1324893.9002553 62439.4971381541 122881.747940196 163273.417585714 163273.417585714 171590.113285714 12493.8865285714 310529.888843805 310484.269000947 272267.156057142 277217.900742857 1651065.85932673 1666705.53154101 1725515.45939816 1740419.26371244
1980-10-26 10 13 26 1980 99909.4393285714 384227.126231248 452387.138402676 14943.4737428571 61858.5234428571 120338.885472995 191779.823463677 9074.38178571429 51153.9616142857 105247.194414286 109953.972114286 139594.969142857 143694.804585714 1059624.15377436 1322050.44290542 1343707.96743399 1348141.02607685 1355460.03564827 1355460.03564827 1338378.37970542 44236.4040145093 98094.1273624472 185587.471157143 185587.471157143 193979.538771429 13285.2916285714 334519.147686095 334624.271671809 295995.424757142 298389.474771428 1677071.99390542 1693893.81509113 1753762.91669113 1770501.43207684
1980-11-02 11 14 2 1980 116608.285285714 136784.746523782 215459.140738068 20146.1193 70817.8638857143 16460.2998802423 76438.9079934605 20060.8300285714 44632.3075571429 92005.5391571428 100516.615057143 143924.887271428 141110.341314285 328629.670499011 472979.438013298 493014.482913298 507553.328484726 535857.46577044 533711.349684726 504667.377556155 34994.1998635155 67638.8331118855 193592.761842857 193592.761842857 195808.299428571 27572.2363285714 344664.846671429 335866.167414286 313100.882357143 324987.826628572 811992.391113297 820174.210756157 883220.833584727 934890.264299007
1980-11-09 11 15 9 1980 126856.882157143 727227.416642857 823227.433785714 17680.6643142857 74921.6662714286 232999.77425211 421588.644789834 24606.9465428571 77375.0204285715 162713.878642857 171012.7231 226175.047 225090.088128572 2378543.04328944 2371815.22556087 2399101.84200372 2415792.75407515 2457171.93501801 2458867.80308944 2434340.19540372 37387.3469634336 46714.900443245 174275.7336 174275.7336 178742.511257143 23853.2274 417799.405185714 424630.480785714 402037.757742857 400181.228485714 2951704.91588944 2984096.98778944 3050999.47907515 3104136.67864658
1980-11-16 11 16 16 1980 84803.3209285714 710786.421971429 775749.0782 16252.5648857143 63598.0278857143 141698.127415176 228038.132795937 18753.7223571429 52986.6892142857 114577.444014285 123528.850571428 192986.053057142 194372.499585714 1430589.94694474 1491631.9309876 1512829.29014474 1523264.33333046 1550120.53647331 1549940.04057331 1551215.41270188 58403.9131071411 77390.6313440688 168547.468114286 168547.468114286 172226.807614286 19287.2761714286 325940.876385714 325657.239971428 301412.285228571 303445.343442857 1905427.70735903 1929905.72825903 2001072.68311617 2045678.97207332
1980-11-23 11 17 23 1980 66797.3673 171325.547511125 224171.176782553 13763.3082428571 58016.5392857143 101960.757457143 181438.4576 15879.6722571429 53514.2926142857 113907.030671429 122396.288385715 163192.328728572 179289.899785714 641919.243468268 683377.730211125 706294.759096839 718076.579382553 754760.883453982 755742.701811125 758922.206511125 35922.2833745929 56281.83852838 187884.331071429 187884.331071429 191371.273842857 16748.4327428571 342223.193342857 343520.383657143 320457.577885714 323444.685857143 1176796.00013969 1205264.76555398 1270499.15736826 1323289.24943969
1980-11-30 11 18 30 1980 57605.9607 125996.055557146 176491.271185717 15177.5233714286 55737.5306142857 105380.179557143 195848.294885714 15209.2589142857 58968.8390428571 128257.446457143 133390.670514286 222621.099671428 225610.191114286 646736.076585717 632991.270414288 656537.059742859 665668.962200002 695210.785657145 695032.273228574 699895.745171431 32210.7507781047 51281.8992133808 197444.663357143 197444.663357143 206501.1939 32429.7578571429 377185.844214286 372143.859842857 354745.848471428 360698.246228571 1102365.89968572 1120260.77891429 1208588.72857144 1311271.06095715
1980-12-07 12 19 7 1980 54517.6956857143 685340.467014286 730131.218814286 21000.9954857143 49148.4385285714 887652.0764 1093649.95248987 15855.8706 57265.0370857143 119391.329171428 125032.321914285 174557.620014285 189042.911857142 2200015.9872601 1934056.65797115 1954839.47159973 1965524.43218544 1990325.7589283 1991023.94087115 1974624.59909973 49112.1728594913 81043.4888232169 204487.9704 204487.9704 212979.211585714 19128.5984571429 368787.826185715 373002.702971429 354805.352614287 355497.584142858 2437884.18595687 2473618.40721401 2564973.13427115 2629439.92264258
1980-12-14 12 20 14 1980 81752.7418714286 686185.425842857 746231.0564 21764.6319857143 69600.0124285714 91689.9337285715 292337.019521775 18577.1934 55579.0863714286 120295.792142857 126783.727185715 172699.107285715 173738.446314286 1485404.5570623 1955612.30169087 1987395.4478623 2011246.69179087 2060176.9484623 2059968.6839623 2037755.78743373 36601.3082596226 67248.0931342767 213076.401685714 213076.401685714 218544.832414286 18827.1108 370545.181871429 370098.9008 352068.162042857 348361.053942857 2462651.06991944 2478963.13894801 2545401.49791944 2603802.8306623
1980-12-21 12 21 21 1980 110645.970171429 522436.506471427 595930.073314284 21040.6649142857 85812.9078857143 168358.177627978 349918.377616334 70220.8389857143 56939.3142999997 129925.112457143 180928.096771429 328633.247114286 275884.807942857 1680726.58233738 1588823.9166669 1614309.54105262 1666143.59989547 1790677.83700976 1775920.80958119 1752259.97890976 42366.1833199759 55811.2524006589 201326.316942857 201326.316942857 230933.594957143 201810.283971429 604199.181254985 572691.737612128 554467.537028571 564979.9356 2147480.54535261 2154097.40603833 2247459.40618119 2622823.44015261
