"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1979-08-05 8 1 5 1979 469488.762357142 606445.48102857 692540.422614285 67839.2519 605472.892989005 617718.845589005 736064.279674719 367601.809642621 409306.279899764 104598.599257143 124012.8176 478263.647585478 480620.011642621 2350626.31352857 2381750.94718571 2406385.66232857 2423983.02084285 2437147.32071428 2438301.70108571 2380140.36838571 63556.2454007319 187875.454436136 258203.077971429 258203.077971429 262419.938228571 335417.045463612 692264.107992184 692696.504763613 358995.162085715 346410.035871429 2776760 2744344.12644285 2796687.93744285 2843948.11117142
1979-08-12 8 2 12 1979 497385.212785713 638868.213257142 730766.411485713 69504.8058 165383.334668138 182558.213768138 297095.754882424 64327.2024573792 99801.5889573793 98620.4163714287 116523.229485714 167824.741600236 169145.733571665 1327995.56405715 1351596.89058572 1373305.98537143 1388408.13682857 1400205.82488572 1399600.8661 1307159.1967 70648.0790841519 190665.481142162 151227.246014286 151227.246014286 154789.5607 354332.299743537 604415.761757823 600298.075072108 247752.883085714 232966.103585714 1540523.97804286 1498843.30944286 1549955.38468572 1593395.39244286
1979-08-19 8 3 19 1979 519060.588557143 656911.852842857 771816.336171429 74390.0959285714 83264.1470999997 92495.2231285711 214274.418428571 18069.6581857143 52976.7718571429 100516.615057143 117229.345314286 124744.718557143 125468.685628571 1145990.52075714 1179840.44415714 1205296.31647143 1221275.1623 1234435.49522857 1234776.65231429 1190682.09898571 78548.3564045327 233974.418520081 136694.747551428 136694.747551428 143105.327208571 191918.76386428 443668.738572851 444890.556972851 255046.504222856 253372.454337142 1467509.10296571 1430477.69139428 1484703.81678 1534855.89185143
1979-08-26 8 4 26 1979 475346.861742858 601019.611457144 699506.90177143 69455.2190142856 75843.980485714 88274.3959285711 197843.341114286 18835.2781571429 52459.0858142858 103132.813871429 117479.262714286 126271.991557143 127315.297528572 1039039.75785714 1078885.71538572 1105890.67888572 1121117.78904285 1132770.68368572 1132971.01430001 1028759.42544285 62439.0475180382 192063.073748272 129889.258732858 129889.258732858 135097.854704286 27767.6 262142.166647143 261479.687190001 235733.244575715 228527.292875715 1296922.42787572 1266648.70346143 1324345.90384715 1375928.06181858
1979-09-02 9 5 2 1979 601413.269230665 719891.968073522 882117.070403858 65552.2844900132 28187.4880197722 46510.7970769151 148941.765838356 30945.3540357488 61506.6818071773 107472.649357143 114539.758057143 142638.597121463 141960.249892892 931753.896046475 962120.843617904 991617.047232191 1006510.93418933 1020998.20950362 1021839.20138933 924230.588917904 52549.4503146694 152708.543935158 136723.706234285 136723.706234285 143903.872805714 30001.8501628144 263911.689454243 265690.863325671 237480.087862857 231741.90502 1200152.3365379 1186793.65646647 1241214.16205219 1316451.20028076
1979-09-09 9 6 9 1979 243863.689760176 337404.202331604 500843.398316686 53386.9030613688 58484.8694572938 65411.1516858653 144114.443980104 56124.4381298001 82978.6578012287 99578.4330714286 106175.459042857 152146.273458372 150966.107958372 942698.409726202 971512.299169059 998868.337111916 1011245.1988262 1022031.31645477 1023348.34148334 994978.749640487 46631.0288458145 126616.586204072 134836.829864285 134836.829864285 140910.219378571 36518.8940557124 251591.110148569 252192.101991426 217307.588392856 215740.645964285 1267014.28169049 1255371.30440478 1315220.57129049 1381101.57479049
1979-09-16 9 7 16 1979 276348.84795733 367693.65765733 431817.515987618 43907.1020143893 89018.0248296139 101055.712929614 173319.651966814 56857.1121265727 79470.6698837157 96995.9532714287 103126.863457143 148929.855840859 147876.632512287 987681.382036565 1008607.00560799 1031048.00135085 1041124.03620799 1049331.64097942 1049381.22776514 993441.383065136 43848.4572141585 119540.875238331 127387.50622 127387.50622 133395.441177143 35470.8059790493 235068.573027621 235859.978127621 201914.461677143 195216.278662857 1211852.37661371 1192233.86071371 1249726.76354228 1310768.09675657
1979-09-23 9 8 23 1979 262814.661157588 344323.436043302 422951.004195127 36543.9281280727 109177.255677171 121454.943820028 196184.788371015 63548.5188552452 83613.3158266739 87157.9349857143 92904.0517142858 138472.168598102 139709.854769531 1052023.75738068 1070511.69456639 1090570.54112353 1099948.39403782 1107931.86653782 1108336.49470925 1064523.59432353 43049.9702689103 115564.8504152 128445.48988 128445.48988 133531.110622857 36592.3535780013 232650.417515144 231900.665315144 196754.262408571 188026.988122857 1276951.24796068 1257882.15364639 1315740.01521782 1373794.24046068
1979-09-30 9 9 30 1979 281607.462988628 340332.101574343 477374.403763603 25414.4443306207 76349.0949868103 83828.7657439532 167794.159317431 72514.598418324 91038.2380897524 75255.122942857 86390.331542857 138157.585346895 133200.890246895 1102312.55154197 1109617.6768134 1124614.70428483 1133673.21829912 1141232.2279134 1142765.45132769 1107314.86648483 46376.5780997165 122533.206438046 127947.241857143 127947.241857143 131011.705214286 38469.4978731995 233803.198044629 233783.363330343 196115.187914286 190051.715757143 1352380.14578483 1322959.31408483 1382054.86182769 1442895.86442769
1979-10-07 10 10 7 1979 367748.044592634 422495.822964063 679842.223539019 34456.7634634908 80725.7686318621 85135.0256175763 181016.732205532 34584.0413 52351.9783571428 84890.8271428571 96789.6722428571 114759.923385714 111090.501242857 1309097.84432982 1310700.4892441 1323180.49147267 1329515.69921553 1334988.09688696 1335029.74978696 1290060.48555839 37727.9331221553 120198.384844236 122543.472297142 122543.472297142 124836.365268571 40025.9584869437 229471.9220698 229791.2609698 190626.129082856 189959.682682856 1499388.76674125 1462329.58656982 1521879.34926982 1580661.50852696
1979-10-14 10 11 14 1979 372585.051337467 430885.227037467 689107.571110993 35111.2115526416 86564.8759502632 89855.4550502632 187706.707502905 33372.1402571428 51875.9452142857 88068.3483714286 99562.5653000001 125081.9087 120521.907885714 1314255.02386661 1316712.54496661 1332134.03532376 1337390.23460947 1344003.12835233 1343894.03742376 1306273.53483804 35957.1938613509 111377.419061786 139387.905057143 139387.905057143 142882.781714286 40673.4801835133 258598.919926371 254959.249854943 216187.918771429 224554.201257143 1540570.54775233 1496061.44889518 1558995.01385233 1622771.55416661
1979-10-21 10 12 21 1979 367589.927708659 418947.953408659 695252.451135308 33201.8127069975 92330.2282999969 98155.6838857112 191562.661006994 30529.8257 51148.0112000001 96333.4738142858 107329.839414286 135846.208142858 139606.869971429 1289856.6177178 1290408.02277494 1308761.08390351 1313949.84516066 1323514.14438923 1322605.71447494 1317004.39116066 52517.8452261658 139971.025492876 124158.414734286 124158.414734286 134085.689234286 41402.4897953518 285828.694601067 285517.289586781 247284.387134286 256864.554134286 1637708.95669494 1604343.00032351 1671253.42549494 1764405.17766637
1979-10-28 10 13 28 1979 334966.195958846 387835.626887418 689663.294361128 34896.0980534698 99529.2558223006 108946.778165158 200455.97387577 31495.7762857143 53786.0282000001 100683.226657143 121648.519657143 131942.736371429 134814.803 1292636.93258655 1285234.61721512 1306719.5797294 1317118.9204294 1334940.41121512 1336941.73388655 1321571.81378655 68454.9554491169 194979.656388678 127099.704515714 127099.704515714 130945.655615714 42091.9681434929 281208.221587778 283522.932744921 244449.808115714 240004.848644285 1679065.60903083 1658332.38218797 1729189.91550226 1811851.08728798
1979-11-04 11 14 4 1979 78255.3790836045 122976.709383604 192372.713911732 1388.38 2000 10923.6379571429 69419 32199.9086428572 46792.3079428573 87935.4557857144 121832.9825 120236.288 127932.157142857 626495.473254589 594466.376626018 611784.065668875 617974.479997446 628933.159640303 629444.895268875 622770.513911732 44046.2804508773 128885.852184197 136257.392101429 136257.392101429 131481.192901429 27767.6 256617.40533 256895.09133 232148.318315715 229930.797258572 892311.235598876 861085.444898876 931163.473941733 994384.642256019
1979-11-11 11 15 11 1979 619217.48 661324.594957143 1284147.7149791 123232.842598936 52426.7922963444 56841.9996963444 241690.25489528 33963.2147428572 47976.4403857144 86243.554657143 119087.858042857 166605.6 173928.576514286 1870294.45287438 1834409.48778866 1848131.14313152 1852824.03653152 1861218.08761723 1861462.05460295 1886816.76987438 40686.3159318119 101058.074256967 133273.259337143 133273.259337143 128705.324637143 27767.6 243319.221137143 243858.725365715 219236.911051429 228116.912637143 2158121.78939723 2126965.42019723 2188397.49728295 2244987.92061152
1979-11-18 11 16 18 1979 331585.274995835 372992.224538692 382185.614610121 8205.62129999988 65627.5278285714 67759.7596142857 139863.769128571 34306.3553 46937.1013571429 80979.4214857143 112950.997442857 166605.6 171173.5347 856485.369081549 821056.602424406 833657.59641012 838564.704724406 846679.086338692 847174.954195835 883028.183738692 37325.3268658309 84442.4168441612 136988.102975715 136988.102975715 131658.515247143 27767.6 253900.842861429 254384.80989 231089.937961429 235017.21139 1170492.34664298 1140369.36605726 1198318.46731441 1257723.43660012
1979-11-25 11 17 25 1979 51647.6125285715 92074.7271857144 122471.426828571 7707.76997142878 66583.5610571429 64853.9739714286 140321.951028572 38396.2733857143 49343.0522 77492.4787142857 104340.747971429 166605.6 171957.005914286 614174.159614285 574252.830171428 585314.65032857 589228.039457142 595803.247242856 596148.371271428 623772.177857142 35183.208453102 85662.0682842685 137595.441927143 137595.441927143 133243.705612857 27767.6 246903.552355714 247349.833427142 223939.920155714 227028.18517 903056.901284285 883688.302784285 946385.834641428 1001300.22461286
1979-12-02 12 18 2 1979 73253.5667999998 114722.003957143 175957.717371428 12297.5228571427 903276.206871429 908520.505328571 392058.046639798 33584.3717 55672.3095285713 92404.2169142856 97708.0195142856 166605.6 159278.656542857 1077151.21342857 1019971.69908571 1030847.07292857 1036815.33845714 1052367.73792857 1051272.8617 1089313.86022857 33551.0101375468 76668.0708261738 140288.599432856 140288.599432856 138560.995818571 27767.6 294696.883204285 291687.957047142 276747.466775713 276955.731275713 1323738.01366143 1340361.48770428 1413952.24464714 1523195.90051857
1979-12-09 12 19 9 1979 619217.48 660858.479171429 953887.422308841 173991.967297278 57857.8615714284 63826.1270999998 249845.843325849 31838.9168428572 57754.9545285716 98862.3998857144 104529.177757143 166605.6 168200.311028571 1952879.81420612 1901856.99517755 1916746.91519183 1939287.08450612 1976288.74400612 1976169.73572041 2028938.00960612 42491.2187165716 86395.6091498127 135555.243215715 135555.243215715 134563.507501429 27767.6 284822.369044286 285681.212172857 269094.440615715 266682.539358572 2306117.07976469 2329910.80302184 2406839.74237898 2485516.12006469
1979-12-16 12 20 16 1979 619217.48 656887.569371428 1011966.3401191 169318.640441659 59813.5644 82137.5353285714 286239.308927373 29730.4867142857 56523.2187714286 94036.6139 99848.1851857143 170638.280471429 170049.189457143 1919649.35663219 1876822.24154647 1899166.04718933 1933246.05327504 2034057.97210361 2033716.8150179 2082343.60056076 38577.1154821548 79935.2033467935 162719.451522855 162719.451522855 161257.633079998 27767.6 308735.667679998 307589.221194284 290330.052822855 281457.985122855 2380274.3158979 2391758.61546933 2458381.43728361 2544247.8988979
1979-12-23 12 21 23 1979 431036.159571429 466018.645157144 623689.445672061 60219.4798324916 57235.1051888883 78099.2411460312 159000.355749951 31107.0158857143 57790.6570142857 93921.5725571429 100125.871185714 166605.6 174454.196442857 1461535.01678239 1421980.62955382 1449487.41132525 1471626.91941096 1519751.88668239 1521140.31668239 1594786.61082525 40816.1648175335 76439.9281559689 168031.765542857 168031.765542857 166700.856214286 28990.0826636913 300872.445263692 302147.817392263 283239.72 272874.098314286 1939597.25091096 1961528.49449667 2026645.86149667 2097328.84932525
1979-12-30 12 22 30 1979 81716.909969159 116249.147540587 153839.898054874 13090.9114285714 52732.4001893419 67457.6920750562 100971.995921087 34139.7437 57887.8471142857 88939.0923285714 93925.5395 166605.6 165768.575057143 1007485.94173686 932722.95317972 953612.874265434 969435.025851148 998054.535094005 998635.692222577 1092368.60152258 37383.7546994057 79775.8844649941 179829.4536 179829.4536 181451.933228571 31095.5505428025 309686.013514231 309693.947399945 290045.010471428 290790.795728571 1445904.53242258 1458475.77433686 1532774.63057972 1587185.2188083
1980-01-06 1 23 6 1980 355333.227698283 381983.149812569 767726.716102923 39082.4372738946 31653.2287659711 67744.4748802568 136766.286039866 56913.3488418885 76950.377213317 66962.2289 71282.2296714286 186269.121941888 176603.66567046 1388482.4035002 1295832.4696002 1309230.8191002 1318793.13485734 1337457.6010002 1337558.75804305 1418883.07008591 35527.4972960567 74591.7887567217 438324.661814286 438324.661814286 441301.852428571 32339.8095372669 575407.630551553 574685.646951553 555930.633228572 565102.205114286 2053626.94052877 2086657.69022877 2172922.8296002 2227718.21128591
1980-01-13 1 24 13 1980 397033.374851248 421600.651965534 854746.055120863 46804.2552809176 59620.7231386529 78626.3463672243 171668.540336322 69001.2126472646 95873.2835615503 125730.503857143 130984.719671429 234855.12656155 231961.241747264 1477164.63660445 1385601.64504731 1400424.12703302 1411144.79010445 1430440.00016159 1430362.64477588 1521413.90070445 35291.7520947866 76847.5049839336 256292.277257143 256292.277257143 266628.146871429 36469.4828391365 506873.533867708 500996.508024851 512947.5297 495901.576242857 2089267.88649016 2212760.80110445 2395146.94937588 2564813.09537588
1980-01-20 1 25 20 1980 351904.544255554 372965.043884125 788184.269552441 73645.9151810798 52486.8589904336 66184.7126761479 177107.123680159 62349.2897550194 85149.2938264481 101371.491242857 108166.864357143 192754.319240734 197463.080412162 1278160.77524476 1187290.01521619 1201563.07561619 1212132.99485905 1227875.80758762 1228526.38621619 1312893.34343048 37746.1626939038 137385.480874896 236253.265414286 236253.265414286 244657.233857143 34203.0968458724 408563.494360158 414384.983003015 401234.4519 391473.789 1807785.33271619 1866486.16964477 2006263.38468762 2082617.11733048
1980-01-27 1 26 27 1980 313136.586167799 331227.829067799 734053.263081282 75769.0806991714 57189.4262596259 64284.3035596259 182304.576501654 57003.721793907 76586.5352081927 71905.0396999999 76367.8504142856 185226.932708193 178768.749736764 1200556.02963399 1136854.86123399 1148156.68143399 1155481.6414197 1166458.17230541 1166085.27967684 1242300.1693197 34127.9720051805 78164.455261738 288400.712742857 288400.712742857 292934.928428571 32299.8791122931 402570.358540865 402001.102240865 379945.853057143 369056.594914286 1658712.14459113 1684806.69470541 1797035.47507684 1850452.3441197
1980-02-03 2 27 3 1980 275420.964129384 296529.067072241 693064.283587615 95391.6375822761 91411.2295670863 103548.091238515 244852.409320791 59413.1310075905 83145.3666504477 115071.3284 117881.907414286 189625.763764733 186134.854050447 1244460.16350171 1258066.77750171 1276558.68163028 1286720.00575885 1302113.727516 1301726.95058743 1306707.44734457 32719.1054384531 63699.2539628325 314528.302857143 314528.302857143 319532.601271429 33514.738162877 477597.444320019 477847.361720019 471032.132457142 456449.650514285 1791905.53274457 1843090.99643028 1936389.52548742 2032651.36085885
1980-02-10 2 28 10 1980 318954.398663829 342333.5763924 948665.349873012 110587.461389823 41019.3287312294 53348.5871312294 232583.135406767 47489.4965100546 71864.3768957687 101803.888014286 104715.624071429 176660.806767197 178420.145924341 1472926.83324698 1487404.19120412 1505904.0292184 1515726.17973269 1528650.47956126 1528741.71924698 1551502.05388983 69431.8486062274 133271.543416758 352283.933928571 352283.933928571 357119.637271429 30289.6134190002 489135.549847571 489770.260704714 477905.113385714 467416.516471429 2066702.38054698 2105471.31308983 2181247.85554698 2254156.2983184
1980-02-17 2 29 17 1980 347055.912438751 370032.445467322 819304.974899746 113314.350244455 65336.6677511926 77507.2484369069 265606.546167076 39051.1006635661 62545.3197349946 106074.302 108424.715642857 168908.692034995 168593.320077852 1442021.89960182 1455434.13340182 1474162.07063039 1482403.3944161 1494371.6610161 1493792.48735896 1470881.40888753 69344.6511131851 132883.129768192 331574.508742857 331574.508742857 359666.414585714 28407.9650579886 609810.617586561 598256.896515132 613997.038514286 609262.492214286 2072200.09803039 2150047.38465896 2225449.0510161 2317049.72853039
1980-02-24 2 30 24 1980 328956.63782545 352407.22052545 550408.968398128 115765.968319811 93938.486846149 103845.926631863 311537.002523103 35498.4216285714 60470.3269142858 112709.013928571 115561.245842857 187779.440557143 180869.0261 1274415.03837837 1289059.00793552 1310748.26800694 1320570.41852123 1344233.23266409 1342275.54636409 1296739.00930694 74160.275757832 230577.130211997 366199.969471429 366199.969471429 391044.932585714 27767.6 659441.335885714 660391.4187 664075.725142857 646696.548485714 1989402.5081498 2096529.80000695 2189261.05623552 2424187.37917837
1980-03-02 3 31 2 1980 208263.085863942 230938.13123537 250931.523235371 115959.918642857 70261.6603571428 92163.1518714285 307247.1959 33189.6608857143 65127.5178285716 137070.010014286 141844.225742858 211926.221728572 225794.653957143 1019701.01849251 1058817.05853537 1079710.94656394 1097314.25549251 1132005.17077823 1133300.37762109 1092974.4200068 72900.3244139114 164436.434187098 387465.418885713 387465.418885713 410243.604771428 27767.6 711962.328071428 714265.1384 718149.775457142 707339.856171428 1998199.27019251 2096874.99029251 2210819.47344966 2415083.31157823
1980-03-09 3 32 9 1980 208263.085863929 232891.8505925 912464.279463929 7676.03442857147 70458.1892285715 89079.0190000001 234711.426657143 33826.3552142858 65121.5674142858 137589.679528572 143218.771442857 207415.8077 211138.783571429 1588389.24152107 1620053.37940679 1637894.70490679 1652528.75710679 1680864.62993536 1680503.63813536 1640778.67236393 66551.2129931026 123454.838968193 272929.13027143 272929.13027143 288757.23227143 27767.6 547597.270228572 548658.427442858 552318.932228572 534080.912442858 2290874.81213536 2365120.11464965 2473132.03476393 2626359.16956393
1980-03-16 3 33 16 1980 208263.085863815 231515.321420958 257685.24344953 7289.25750000001 65360.667657143 83305.1336714287 221804.978071429 34941.0661571428 65903.0551571427 132494.141428571 138065.712671428 196974.8141 204268.038542857 862524.572978102 896316.975706673 915376.152663816 931430.370406673 957374.176692387 958189.38344953 929302.105563816 64339.1132222782 108819.306104906 289663.678714285 289663.678714285 301925.499085713 41691.9248181362 550057.130189564 550882.25430385 541368.186471428 530855.7879 1576557.91424953 1645055.11656381 1739773.81116381 1862594.32896381
1980-03-23 3 34 23 1980 208263.085863957 232996.974578243 261531.194549671 8392.06761428571 68434.9657285712 84362.2412999998 215745.390214286 35488.5042714286 64760.5756142858 130776.455171429 136203.233 185175.142571429 190113.986428572 835420.353263956 867348.292849671 887190.941021099 903497.059635385 930906.651306813 931224.006735385 963616.078635385 64961.1753276093 104648.700517203 289451.447271429 289451.447271429 303682.854771429 33697.8592142858 525842.235242857 527145.375971429 519696.777642857 497567.186914285 1549733.36400682 1617899.32659253 1700215.37434967 1807429.93894967
1980-03-30 3 35 30 1980 208263.085863826 236957.967020969 267987.394049541 8413.88579999999 65979.5107428571 89945.7960142857 209128.612171429 35655.1158714286 61241.8973 118776.453028571 124726.867314286 181807.208085714 192192.664485714 766232.985535255 775535.466535255 795687.536249541 812118.613563827 839012.502663827 839510.353992398 886655.486378112 64700.8563114591 103621.753984541 245690.117142857 245690.117142857 255268.300671429 32995.7103285714 453741.065342857 454599.908471429 442617.094457143 425630.645142858 1411374.41367812 1460990.95146383 1536224.02274954 1632420.40356383
1980-04-06 4 36 6 1980 173552.571553245 209346.296953245 201320.171553245 9552.39840000001 45249.015742857 74717.4507571428 115242.602757143 32681.8922 62533.1372 117030.998171429 123040.9166 180676.629371429 200007.541914286 596405.041224673 594080.412710387 615525.705796101 630721.080410387 661837.780181815 660990.837881815 691689.025181815 46687.2331571556 111062.356656356 258083.172185714 258083.172185714 265739.3719 36709.598742857 496809.335928571 491206.029142857 473252.136228572 475237.591128572 1222031.41953896 1264979.52638182 1342826.81301039 1472000.3897961
1980-04-13 4 37 13 1980 173552.571553288 244723.493353288 226323.465481859 23430.7479857143 85553.2378142858 150603.166785714 242725.361057143 5553.52 58083.7773142854 119408.746942857 135141.642314285 217172.070185714 212873.8876 888717.461810429 869638.450139002 900021.265481859 925346.228681859 980714.833610429 974014.667124719 994255.993053289 45828.3149313168 117062.353574492 452133.872457143 452133.872457143 475269.0832 55137.9837153307 886045.477529617 872294.070115331 840586.834385715 841929.644542858 1804418.35919615 1855244.81455329 1928450.778039 2074473.94461043
1980-04-20 4 38 20 1980 150118.388230768 316549.492330768 506566.89628269 67775.2187142857 204879.598863223 397022.443091794 729566.159634651 5553.52 272542.658585714 465278.560771428 502839.559214286 660957.934557143 627826.027814286 1471372.47831734 1427728.17300305 1490030.99404591 1533917.28287448 1633358.62294591 1612825.72671734 1611893.49514591 113370.921198805 152936.947664747 551180.419071429 551180.419071429 591954.641228571 109914.665554019 1501928.29262544 1491181.84442544 1408224.53905715 1378734.28585715 2832285.27338877 2864391.72540305 2956958.35350305 3105563.99987448
1980-04-27 4 39 27 1980 41651.4 367623.028457143 69419 136982.5038 2000 274177.899842857 1023132.6081 5553.52 461200.543514286 808667.051842857 868621.442714287 1082590.40654286 1129600.66287143 2250920.55011429 2201173.10321429 2378703.71342857 2476540.42511429 2621490.53364286 2604672.6794 2588511.3542 293731.531547702 441343.617997614 447171.226942857 447171.226942857 479862.803028571 47181.3601370989 1559411.28966567 1555309.47075138 1530491.75097143 1502602.15921428 4065328.38484286 4095596.15884286 4184596.50531429 4307488.42808572
1980-05-04 5 40 4 1980 41651.4 372569.8062 69419 1388.38 2000 259843.351828571 881525.400242853 5553.52 469241.536685715 891576.157557146 970246.584828576 1112874.04831429 1207555.05695715 1666056 1653197.15472857 1966186.96268571 2120986.99032857 2296488.50927143 2301720.9069 2356218.76787143 91361.1122167851 135160.363035746 42840.482857143 42840.482857143 69419 55535.2 1367023.84328571 1366353.42994286 1327947.4892 1303530.95591429 3797422.47564285 3857993.72612857 3932106.13605714 4002031.4378
1980-05-11 5 41 11 1980 41651.4 349345.339242857 69419 1388.38 2000 170400.691228571 558025.177185714 5553.52 307544.978885714 678640.582342857 734893.815528571 824677.633214285 940593.686971431 1666056 1654668.89052857 1953413.40668571 2083824.66964285 2221156.26441428 2232212.13415714 2281906.02732857 83740.365383496 100572.072021699 256813.913385714 256813.913385714 274944.825714286 108383.344025707 1304807.34255428 1313945.1954257 1220755.24254286 1187609.4515 3700141.63571429 3810277.85372857 3885173.73487143 3958750.60751429
1980-05-18 5 42 18 1980 41651.4 351935.752928571 69419 1388.38 2000 126778.2041 574654.601642861 5553.52 354608.788942857 695682.568857143 749091.504014286 837881.602514286 863746.069942856 1666056 1634007.06865714 1895694.38811428 2007538.37502857 2127439.22288571 2125092.77618571 2130993.60368571 65224.853275348 134803.75420548 263953.957414286 263953.957414286 286823.382985714 71683.7298517751 1361721.17628034 1355546.6297232 1296971.66254286 1292491.00058572 3411853.52781428 3424496.1747 3489236.68212857 3527765.61462857
1980-05-25 5 43 25 1980 41651.4 293294.420142857 69419 1388.38 331488.765406584 459910.60652087 767283.838478017 6416.4782292408 473030.115272098 990714.026500001 1058237.34434286 1168558.17335781 1244663.9720721 1704147.03800048 1642556.28320049 1848769.87374335 1931006.58264335 2016625.11032905 2019614.20177192 2086980.82537192 171935.633541957 113593.612493689 112323.517114285 112323.517114285 122107.981671428 115775.924750905 1230585.57129376 1232442.1005509 1141941.55221429 1158553.12542857 3344818.59662906 3412649.35254334 3485504.2415862 3528374.99304334
1980-06-01 6 44 1 1980 41651.4 300641.198314285 69419 54916.6805857141 421631.654444478 523839.937158764 845407.247801621 5553.52 321193.245785715 835201.932614286 893252.190914289 979890.222914289 1046425.77198572 2057418.39257984 1933126.13897984 2137703.36559412 2217641.23110841 2305052.81696555 2311677.61153698 2425497.13599412 163046.680154526 274066.794483386 180864.355800001 180864.355800001 186505.348542858 55535.2 1108194.7528 1107355.74438572 1067797.40674286 1075515.09407143 3600100.5122227 3608373.57155126 3672713.41775127 3707291.27516556
1980-06-08 6 45 8 1980 41651.4 303372.438471429 69419 126063.493585714 450775.617685714 521698.605557143 877525.038314286 5553.52 259110.590071428 680461.409114285 728687.533428571 814196.970185714 853588.712757142 2118768.84095714 1976906.99744285 2164944.05581428 2243695.80541428 2330401.27544285 2324944.74554285 2425340.13537143 273837.063068739 448005.914841486 341079.730328571 341079.730328571 355572.956057143 55535.2 1314922.53232857 1314037.90407143 1269177.7473 1285650.47751429 3676363.16868571 3639155.22815714 3698254.74284285 3720239.54015714
1980-06-15 6 46 15 1980 41651.4 338158.560385719 369850.832848077 171278.708271429 446431.815257143 535432.161728571 928526.039157143 5553.52 295991.257814286 756470.017728572 828491.848771429 880605.577085715 923821.452571429 2560039.04606237 2444664.48000521 2671922.70240521 2792085.36849093 2914039.10927664 2918499.9365195 3046945.57929093 188939.010396464 287344.784858199 357818.245714286 357818.245714286 372450.314442857 55535.2 1411156.5991 1417279.5754 1375327.18774286 1384681.239 4515456.25474807 4513008.65100522 4576400.39786236 4606063.21307665
1980-06-22 6 47 22 1980 41651.4 245088.130542857 403084.388799997 116245.310014286 322490.6361 388222.879242857 689894.591585714 5553.52 198701.984242858 530489.150928572 572340.398071429 615824.0422 666281.571871429 1973907.86331429 1823314.77857143 1988020.26252858 2071097.96331429 2164424.26097143 2172340.29544286 2307095.36082858 160757.088151356 233946.814441379 435062.557028571 435062.557028571 446929.666585714 55535.2 1289214.75914286 1299550.62875714 1252877.5791 1236109.31164286 3718902.55508571 3712537.59527142 3781871.82252857 3819573.64744285
1980-06-29 6 48 29 1980 41651.4 229797.5493 337227.186957141 94072.0829142857 470572.235129786 529588.4440155 738790.718358357 181856.839429953 345477.364515668 477389.850628636 510369.030071493 682766.680944239 725165.366201382 2160660.36864334 2150981.02807191 2263737.41184334 2321335.43865763 2389671.9797862 2391054.45937191 2442737.7743862 174990.862120525 213572.037965151 268193.105742856 268193.105742856 306799.39362857 55535.2 923942.627799999 925551.223128571 875758.172914285 845670.894814285 3344818.59662906 3322407.35295763 3382921.08277192 3430151.50442906
1980-07-06 7 49 6 1980 528065.018761197 708029.348418339 1066479.95102869 1388.38 423364.851823788 450899.402195217 543400.00995236 199476.380605849 315406.110605849 332550.395128571 359553.375157143 583507.976662992 623266.661448706 2463711.78314298 2506330.63372869 2597189.49292869 2648299.58470012 2705649.67758583 2706958.76872869 2684017.93818583 151622.128634547 265179.422614756 134471.428971429 134471.428971429 170836.394142857 117368.475322893 742693.545665751 750940.819865751 638221.601571429 610300.274271429 3384086.16237155 3375479.87984298 3435341.04755726 3494240.23162869
1980-07-13 7 50 13 1980 418415.231141898 643178.246484755 919918.921003909 1388.38 553612.142399793 583516.941128365 684973.922385507 212037.215371259 327966.945371259 277110.385228572 299422.455328572 530552.766671259 559362.689171259 2572352.80673096 2613823.22735953 2695111.83691667 2743570.0273881 2790949.20940239 2793422.59827381 2717459.60950239 119503.367589868 235217.640092713 174653.520426161 174653.520426161 193760.30069759 188288.817116696 694190 699214.133128571 515122.341554732 495769.610826161 3296572.70628569 3275365.4297714 3334056.34934283 3386414.04464283
1980-07-20 7 51 20 1980 500097.191883836 699354.748126693 1066619.8188829 1388.38 166290.405803776 186601.153232347 269116.965818062 29862.3305787179 145792.060578718 228626.409628572 247173.850957143 288421.507535861 312030.767950147 1668475.82986972 1696827.57046972 1759134.35845544 1802913.53982686 1841503.95994115 1842299.33198401 1774099.65038401 92840.2273077015 176937.465591505 282108.677313069 282108.677313069 290203.224213069 190172.522729788 694190 697557.934485714 510929.875198783 498372.517584497 2315358.78719707 2281919.44238279 2334219.61701136 2382296.9809685
1980-07-27 7 52 27 1980 138842.057242557 296549.8539997 200027.717528271 1388.38 115955.723185714 139914.074571429 194783.278914286 17067.7716428572 132997.501642857 199776.8177 214047.894628571 242711.240242857 254528.763014285 618207.191913987 651033.644056847 700792.991785417 731800.600628277 759477.960942557 760888.209128277 686331.501599697 84889.9030750268 159491.871288338 330827.115915001 330827.115915001 337047.282315001 201664.342813571 694190 694765.206714286 495982.847886429 481735.572615001 1225446.91917184 1194635.67400041 1250242.29550041 1296863.79142899
