"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
2003-02-16 2 29 16 2003 266274.662371429 1680588.80112022 0 266274.662371429 488258.308287031
2003-02-23 2 30 23 2003 247340.444114286 942835.317118966 0 247340.444114286 455948.713753572
2003-03-02 3 31 2 2003 465410.192800001 1264311.50718277 0 228410.1928 431463.159619513
2003-03-09 3 32 9 2003 199891.816620156 2739482.1178683 0 218443.170128571 561398.1739
2003-03-16 3 33 16 2003 195317.320747676 1466248.16328967 0 244349.290457143 1026851.43015714
2003-03-23 3 34 23 2003 180773.958568204 1441714.91511139 0 285196.901057143 1269171.67611429
2003-03-30 3 35 30 2003 207241.830213652 1568053.80130415 0 255276.234557143 1000742.53727143
2003-04-06 4 36 6 2003 462222.025678883 1181551.14578714 0 242181.355628571 768492.779571427
2003-04-13 4 37 13 2003 247903.753342857 1520799.51996228 0 247903.753342857 1114641.2794
2003-04-20 4 38 20 2003 242587.967271429 1801690.34170518 0 242587.967271429 1156806.8985
2003-04-27 4 39 27 2003 259040.945414286 2133743.79016242 0 259040.945414286 1470263.82224286
2003-05-04 5 40 4 2003 110822.029242857 1790039.25 0 110822.029242857 1224173.33994286
2003-05-11 5 41 11 2003 132921.867899999 1790039.25 0 132921.8679 1072124.38717143
2003-05-18 5 42 18 2003 97501.0351285713 1790039.25 0 97501.0351285714 1073744.88332857
2003-05-25 5 43 25 2003 23212.0496 1790039.25 55108.5023771157 211631.9646 2419959.94220001
2003-06-01 6 44 1 2003 148221.463728571 1790039.25 509234.756505688 196801.548728571 2691077.45354285
2003-06-08 6 45 8 2003 266017.237585715 2494985.39909637 1214372.27286283 266017.237585714 2064886.51692857
2003-06-15 6 46 15 2003 206729.293114286 1299253.71288474 1825651.87496541 206729.293114286 1621316.85094285
2003-06-22 6 47 22 2003 164844.326957143 633244.432752347 1618797.56777246 164844.326957143 1200360.74271429
2003-06-29 6 48 29 2003 191347.126347982 654111.679667761 1161465.93294202 146283.001328571 934573.388228573
2003-07-06 7 49 6 2003 271670.887355842 1030591.31730357 536719.478242859 140046.967157143 795015.873600002
2003-07-13 7 50 13 2003 185754.621810461 890826.161032104 284562.587485718 125442.667028571 576589.897957145
2003-07-20 7 51 20 2003 143443.112392858 554399.592100164 152580.062314286 120771.591814286 394488.36957143
2003-07-27 7 52 27 2003 148338.716572857 1047156.20475269 122800.022285714 111242.995071429 375779.840828302
2003-08-03 8 1 3 2003 154918.883037144 1066944.91951402 433128.401014019 106567.952914286 955772.404614287
2003-08-10 8 2 10 2003 156425.527934286 729558.335367857 485973.767357143 98606.2986000004 816832.214514285
2003-08-17 8 3 17 2003 159035.974681429 727116.851436528 463163.845928571 92612.2479428572 799863.616442858
2003-08-24 8 4 24 2003 151435.312167143 509519.498495654 271530.29179367 116804.648957142 619010.22952224
2003-08-31 8 5 31 2003 153788.899364285 389849.19306207 58829.1017714282 113119.359042857 384409.9136278
2003-09-07 9 6 7 2003 155600.800514286 575311.797836639 37805.8538715104 111024.813214286 230624.099707345
2003-09-14 9 7 14 2003 151641.989890001 634782.706295296 41898.3635068275 123447.294771429 151921.211014285
2003-09-21 9 8 21 2003 151839.543644286 1072730.57699735 34595.0721445763 120829.112485714 176317.909585715
2003-09-28 9 9 28 2003 151136.403022856 1444029.18870309 11914.3322600592 127771.262485714 192731.135657143
2003-10-05 10 10 5 2003 149310.81592 1702421.43473903 0 136718.7021 205631.633828572
2003-10-12 10 11 12 2003 150648.072357143 2006571.0011121 0 131161.015157143 180798.571542857
2003-10-19 10 12 19 2003 150527.675641429 2406009.83402161 8506.07941982243 129362.006571429 334552.184954718
2003-10-26 10 13 26 2003 151425.593157143 2013565.1887124 22991.2742932243 124718.699957143 298955.948014288
2003-11-02 11 14 2 2003 141764.302175714 1445433.71713895 0 140231.43 378649.846542858
2003-11-09 11 15 9 2003 141919.211294286 1976794.23460945 0 137918.702314286 385141.465471429
2003-11-16 11 16 16 2003 142608.269268571 3051892.88898736 0 135389.776242857 405503.783157144
2003-11-23 11 17 23 2003 138084.962675715 1481324.85194548 0 151223.828657143 372036.669742857
2003-11-30 11 18 30 2003 125016.464474286 1016550.94478929 0 149472.423385715 366312.3712
2003-12-07 12 19 7 2003 120514.182678572 3486626.96698804 0 152275.068514286 1325347.45455262
2003-12-14 12 20 14 2003 121041.984425715 1515350.49707962 0 155646.969942856 399566.714414285
2003-12-21 12 21 21 2003 123029.422797143 1501029.09881775 0 152967.300042857 358368.568128572
2003-12-28 12 22 28 2003 120769.455451428 1544991.05408944 0 156323.3337 332198.6461
2004-01-04 1 23 4 2004 115418.446231429 2466863.27645142 0 161595.400842857 517363.752500141
2004-01-11 1 24 11 2004 107314.180321429 2521138.94663163 0 161131.268528571 383339.070770449
2004-01-18 1 25 18 2004 108619.701215713 2563907.53838188 0 156160.689128571 395546.472565671
2004-01-25 1 26 25 2004 106962.114142857 2751685.6130646 0 166335.897557143 453536.407928021
2004-02-01 2 27 1 2004 99696.2616057148 2850835.07011418 0 184066.148657143 762663.671927959
2004-02-08 2 28 8 2004 108919.205401428 3019600.29639891 0 242094.162185714 394360.908742857
2004-02-15 2 29 15 2004 114470.904371427 2323296.49520844 0 285075.988042857 459056.796328572
2004-02-22 2 30 22 2004 303803.925271429 831623.770773991 0 303803.925271429 472169.192906499
2004-02-29 2 31 29 2004 303381.445857143 743960.887271427 0 303381.445857143 447033.804666656
2004-03-07 3 32 7 2004 524245.827042857 2128775.44876429 0 287245.827042857 511303.311442857
2004-03-14 3 33 14 2004 328422.6939 824481.819217857 0 328422.6939 567659.9182
2004-03-21 3 34 21 2004 269886.06604817 1211091.7970644 0 338824.018071429 715709.7591
2004-03-28 3 35 28 2004 290710.786539558 1564929.33793616 0 282144.338528571 859386.478971432
2004-04-04 4 36 4 2004 350519.149197985 1316175.58346617 0 290147.645185714 932172.8088
2004-04-11 4 37 11 2004 256153.011014286 2181502.49703371 0 256153.011014286 1337387.1043
2004-04-18 4 38 18 2004 218722.839042857 1634777.25404794 0 218722.839042857 1163368.22198572
2004-04-25 4 39 25 2004 222997.302614286 2134366.1975436 0 222997.302614286 1108720.37391428
2004-05-02 5 40 2 2004 96676.6763825583 1790039.25 0 98526.0112702994 1582830.59407143
2004-05-09 5 41 9 2004 93205.74805 1790039.25 0 -4135.52922744199 1503249.75341429
2004-05-16 5 42 16 2004 81241.448392857 1790039.25 0 62185.3263428568 1162963.02911371
2004-05-23 5 43 23 2004 64190.932951429 1790039.25 30418.8632743815 90132.4387714292 1604964.20174285
2004-05-30 5 44 30 2004 57715.4937785717 1790039.25 165935.781688667 126973.437085714 1542349.97568572
2004-06-06 6 45 6 2004 83118.0107114283 1690615.55083152 471012.931658086 230610.289114286 1722557.1996
2004-06-13 6 46 13 2004 106236.361947142 1850018.05029286 438188.0472 180614.908285714 1350515.48027143
2004-06-20 6 47 20 2004 124493.477486014 1811886.80381429 424033.995085714 158971.268057143 1089091.96251429
2004-06-27 6 48 27 2004 163422.177942857 1725069.26765 392072.336485714 163422.177942857 1142185.52571429
2004-07-04 7 49 4 2004 228368.393054829 1116458.27478571 716356.247996548 141865.810457143 916269.106254271
2004-07-11 7 50 11 2004 271637.934902315 911583.368093 327363.337100433 121140.517500001 590650.146571862
2004-07-18 7 51 18 2004 140965.359884285 595304.874660905 219009.840242861 107551.754742857 505092.686842859
2004-07-25 7 52 25 2004 147535.807338571 941514.477574063 140952.952799999 102565.307571429 406117.036328282
2004-08-01 8 1 1 2004 145549.955744286 852569.054932721 584903.898413998 93627.7853142858 962825.554014287
2004-08-08 8 2 8 2004 148868.105097143 704688.699935716 565865.629557146 87732.9082285712 869213.636471433
2004-08-15 8 3 15 2004 146610.716264285 722611.226689286 653477.854499999 97999.3563428568 975073.490085714
2004-08-22 8 4 22 2004 138859.904962857 598333.074332144 869372.152142856 117526.632557142 1068089.85772857
2004-08-29 8 5 29 2004 137308.235264286 631936.926200002 937482.886000003 118530.269100001 1166523.59431429
2004-09-05 9 6 5 2004 140757.492078571 768417.078561965 543813.578299996 112516.383728571 786395.446057138
2004-09-12 9 7 12 2004 133927.804908571 535021.875304865 916251.977145643 124512.418928571 690927.241562512
2004-09-19 9 8 19 2004 133077.490707143 355915.054067757 1216626.66404144 133251.594042857 661833.305513995
2004-09-26 9 9 26 2004 135085.755528571 297618.520713952 1189721.81329651 132307.461642857 421698.732983473
2004-10-03 10 10 3 2004 135740.102752857 253480.559665916 1264604.89296266 142468.785771429 573790.584585531
2004-10-10 10 11 10 2004 137437.359254287 612541.322984742 1024848.65744639 136665.148371428 358346.973021192
2004-10-17 10 12 17 2004 137220.367480001 636791.321941894 856036.104332106 135798.371357143 387180.974186872
2004-10-24 10 13 24 2004 135411.441537143 791300.532046614 674829.973522074 141080.355771429 377312.55332857
2004-10-31 10 14 31 2004 126694.679650001 938489.383686019 541799.490750372 145975.563257143 438169.4237
2004-11-07 11 15 7 2004 127658.448417142 1066162.97715048 367798.903078208 141439.3641 445190.912557142
2004-11-14 11 16 14 2004 126710.150727143 1843444.39733517 206714.596152332 143990.108357143 420169.570900001
2004-11-21 11 17 21 2004 127364.894645715 1107612.02289958 285516.673652334 144678.372942857 478642.308614286
2004-11-28 11 18 28 2004 125131.902511429 895924.546732199 345595.138923761 145864.488857143 469292.582357143
2004-12-05 12 19 5 2004 118410.711228572 2353134.50751983 939545.307402391 156759.697414286 1572701.86722857
2004-12-12 12 20 12 2004 104740.626142857 1872074.501982 976511.464416676 170344.493228571 886127.973199998
2004-12-19 12 21 19 2004 115816.3306 1324959.80440941 996754.973816676 154268.4573 629735.121110313
2004-12-26 12 22 26 2004 118398.413705715 552724.669058507 840018.141962283 151729.613871429 514049.096766184
2005-01-02 1 23 2 2005 122073.786262857 1055030.00772153 464651.104734151 148066.142228571 544739.977557143
2005-01-09 1 24 9 2005 145172.044405713 1325756.7269203 91629.5115914582 152277.052071429 438433.787014286
2005-01-16 1 25 16 2005 146772.918857143 1914049.75725943 26179.975502769 146772.918857143 544556.597227342
2005-01-23 1 26 23 2005 153195.399342857 2306015.86393703 0 153195.399342857 956142.021787208
2005-01-30 1 27 30 2005 158094.573771429 2194229.48910115 0 158094.573771428 793016.840414289
2005-02-06 2 28 6 2005 125345.125690001 2345882.91358475 0 217887.876871429 901461.158198237
2005-02-13 2 29 13 2005 126729.985441428 1968482.36377126 0 220293.827714286 566572.837999299
2005-02-20 2 30 20 2005 153810.007482857 2025842.9453557 0 217703.414028571 495557.621028571
2005-02-27 2 31 27 2005 223679.613442857 1901585.35328961 0 223679.613442857 469094.482180834
2005-03-06 3 32 6 2005 440485.812085714 3205175.76323609 0 203485.812085714 534358.497145795
2005-03-13 3 33 13 2005 214436.557842857 3679846.76725654 0 214436.557842857 616552.563914285
2005-03-20 3 34 20 2005 209543.333828571 2870933.21194435 0 209543.333828571 617086.117728571
2005-03-27 3 35 27 2005 273264.336942857 1478626.51260758 0 273264.336942857 849419.535042857
2005-04-03 4 36 3 2005 219355.566428571 1167564.69700894 0 219355.566428571 616935.727714285
2005-04-10 4 37 10 2005 206262.754171429 1290448.56973728 0 206262.754171429 676692.771442862
2005-04-17 4 38 17 2005 203932.0926 1420059.03388723 0 203932.0926 702667.313271432
2005-04-24 4 39 24 2005 240931.851271429 1629391.47671413 0 240931.851271429 1273031.39032857
2005-05-01 5 40 1 2005 80720.7871428563 1790039.25 0 44917.2240857142 1040311.48892857
2005-05-08 5 41 8 2005 94323.5936000007 1790039.25 0 130127.156657143 1470724.78892857
2005-05-15 5 42 15 2005 40589.7700714929 1790039.25 0 232043.869071429 1950016.45546937
2005-05-22 5 43 22 2005 152485.400014222 1790039.25 67686.86059125 198031.301014286 1571215.43538571
2005-05-29 5 44 29 2005 142599.504729734 2149814.64075169 547520.18416564 104371.780157143 1436317.56005714
2005-06-05 6 45 5 2005 166264.212770266 3227440.93369851 1106781.53389537 204491.937342857 1596180.31752858
2005-06-12 6 46 12 2005 165447.302271429 2218703.73596429 558281.291785715 165447.302271429 1359345.89507143
2005-06-19 6 47 19 2005 182993.090528571 2389707.237575 602649.564171428 182993.090528571 1438984.25639999
2005-06-26 6 48 26 2005 190401.42353356 1721300.73950279 575209.10727539 157596.722357143 1133686.35064286
2005-07-03 7 49 3 2005 279634.814318757 1173810.35114286 1102191.52443157 132323.329414286 1233432.69048872
2005-07-10 7 50 10 2005 172686.809804825 1075926.88042297 706628.432869905 115802.995885714 907862.338698477
2005-07-17 7 51 17 2005 135563.375448572 623883.800739214 371419.784814288 102652.580314286 626971.055714288
2005-07-31 7 52 31 2005 143847.542217143 988711.056277811 159312.956078571 98219.5216714285 464264.856656906
2005-08-07 8 1 7 2005 141399.740127143 750030.155161188 520101.381442619 95867.1245571431 842142.016085713
2005-08-14 8 2 14 2005 143753.922365714 708203.786100001 496363.896842856 94268.4465857145 798749.611642857
2005-08-21 8 3 21 2005 141476.698818571 607297.82138296 379569.165242859 102400.679442857 692528.766228573
2005-08-28 8 4 28 2005 140987.971458572 421320.681672779 227578.398015106 104201.6715 557387.588786534
2005-09-04 9 5 4 2005 139483.905074285 219107.909369211 80206.9424912278 110745.143742857 247372.554295583
2005-09-11 9 6 11 2005 137514.714639999 682338.482607701 109332.778431877 118950.765042857 185717.316998731
2005-09-18 9 7 18 2005 134903.871198571 1054081.64981589 110652.428237285 127455.890528571 210003.204857143
2005-09-25 9 8 25 2005 132247.209567144 1327715.6981818 140832.972686204 134489.280214286 151939.212257143
2005-10-02 10 9 2 2005 126533.423422858 1478717.24071012 100494.982128155 150019.8615 355282.136171429
2005-10-09 10 10 9 2005 124969.852895714 1785875.57302058 124693.755368575 152816.556214286 319405.104971429
2005-10-16 10 11 16 2005 132290.647591429 1935298.63168439 222990.796880672 132694.238571428 405277.862640161
2005-10-23 10 12 23 2005 134370.714078571 1912199.11118078 227977.259898932 128897.874257143 386339.362814284
2005-10-30 10 13 30 2005 132289.854202857 2008397.61327538 210559.465764783 151434.076628571 425270.054999999
2005-11-06 11 14 6 2005 133932.366892857 540497.25 140936.113908852 162547.467042857 450357.001628571
2005-11-13 11 15 13 2005 137476.433641429 1829686.89037574 234537.453294567 151301.184042857 405587.088957142
2005-11-20 11 16 20 2005 136627.111175714 3084674.6532804 0 146542.836085714 391409.235185713
2005-11-27 11 17 27 2005 126551.67136 1125433.13448508 0 152477.3826 379994.357114286
2005-12-04 12 18 4 2005 120176.199147143 1071630.90001428 0 142726.637057143 1173873.41015714
2005-12-11 12 19 11 2005 119992.331345714 2919231.38959011 0 137460.520414285 376232.156528571
2005-12-18 12 20 18 2005 103318.477128571 3090606.01537735 0 176632.097657143 338983.563099999
2005-12-25 12 21 25 2005 93890.232615714 2959428.3184004 0 375796.430742857 608009.0099
2006-01-01 1 22 1 2006 422154.124971429 1366183.66626181 0 422154.124971429 866179.276485714
2006-01-08 1 23 8 2006 330437.074957143 2323952.58221976 0 280437.074957143 920330.885919692
2006-01-15 1 24 15 2006 326503.851114286 2310845.49476735 0 276503.851114286 989900.657657783
2006-01-22 1 25 22 2006 282726.653214286 2101047.65413378 0 232726.653214286 759635.179010707
2006-01-29 1 26 29 2006 330595.752671429 2076990.5504542 0 280595.752671429 801240.353666345
2006-02-05 2 27 5 2006 332833.108442857 2287571.3784187 0 282833.108442857 954045.275359832
2006-02-12 2 28 12 2006 332187.890585714 2247152.99748131 0 294687.890585714 650332.698964599
2006-02-19 2 29 19 2006 318938.301442856 1855536.31810316 0 281438.301442856 648817.109085714
2006-02-26 2 30 26 2006 428856.3376 1814216.02608489 0 391356.3376 754604.840785714
2006-03-05 3 31 5 2006 476886.098242856 1809106.90578043 0 439386.098242856 900473.617571429
2006-03-12 3 32 12 2006 380050.797828572 3467579.53359699 0 355050.797828572 662159.820142857
2006-03-19 3 33 19 2006 459502.712842857 3213511.34414544 0 434502.712842857 634468.575528572
2006-03-26 3 34 26 2006 546583.058971429 3047402.30757538 0 521583.058971429 762430.251271429
2006-04-02 4 35 2 2006 875589.398714286 1294776.46324452 0 850589.398714286 914339.92757143
2006-04-09 4 36 9 2006 850726.746857143 1526047.76685866 0 813226.746857143 1652299.26874286
2006-04-16 4 37 16 2006 875680.883542857 1738168.72469285 0 838180.883542857 1681401.76154285
2006-04-23 4 38 23 2006 714164.739 2034500.41653929 0 676664.739 1673758.44612857
2006-04-30 4 39 30 2006 697037.545857143 2921227.19471786 0 659537.545857143 2374995.93498572
2006-05-07 5 40 7 2006 29525.439157143 1790039.25 0 431019.772371429 1582481.5031
2006-05-14 5 41 14 2006 243394.777614286 1790039.25 0 491900.444400001 2269423.11337143
2006-05-21 5 42 21 2006 472065.730114286 1790039.25 432385.105885713 472065.730114286 3940975.80855714
2006-05-28 5 43 28 2006 281654.456442857 1767048.12071418 1689974.60266395 281654.456442857 2395272.66712099
2006-06-04 6 44 4 2006 296119.913571429 1001861.68474687 2152400 296119.913571429 3006454.45403616
2006-06-11 6 45 11 2006 338842.374557143 691507.627689705 2152400 338842.374557143 3766072.288704
2006-06-18 6 46 18 2006 382117.754185714 52064.2500000008 2152400 382117.754185714 3419254.22005203
