"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
34 3 22 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1950267.95017423 499741.891164561 1687448.83469203 4038184.821635 251897.716862355 94321.1428878166 3109388.34627389 2547822.75321893 125756.009609903 371279.783076558 960137.487356142 2027557.50391488 670884.747255017 1452800 3921900 2308495.6773735 3351374.86214471 14985436.644797 384800 227300 444700 145200 216208.530935563 1452800 3921900 1887506.5173735 1946628.71376337 12233948.7951682 572800 499048 2027557.50391488 948122.410475189 330850 458140 2118452 7207252.22716624 2158058 3351374.86214471 14985436.644797 661312 727297.379781901 186365.519235724 105160.097744513 233069.221274299 106943.449310442 2042302.83022635 205427.081145319 201937.834141324 468919.159270434 143405.695716879 15705.7847281199 900672.488868838 47334.1789554552 210819.376133016 1990875.58813183 17652.2744501969 110404.128818264 70319.8927292865 17943.9702147878 883174.363378667 514835.646461406 905016.663282522 8482.10693159746 1894580.34252731 7536.47009466179 66109.008489038 983442.683634086 988724.097679132 980536.397718167 54435.8257370601 1842761.66897874 84426.037552872 110530.904734146 109494.694619278 137938.317691294 23499.8611338072 468919.159270434 35801.1338576922 51465.7091769674 105212.887021286 947789.560117634 122362.560601526 980.922495923241 970953.030438324 942728.140579065 137874.651359459 952584.415994312 930855.61613529 0 18305.146863817 0 0 358.181420187539 32.0763263052564 180.181585471763 930.702498531351 5907.81793431706 282.117369219079 14.3895567737011 93.1311793034571 518.839547766927 1631.18257815226 9.18247688065663 0 94.3065485796612 32.1558515160605 0 0 0 0 46.71051145624 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1998
35 3 29 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1829512.145978 458244.556815249 1579775.02708745 3902514.4079476 239269.339559225 91205.0681507075 1710669.03695543 1265052.70180832 125756.009609903 371279.783076558 960137.487356142 2170188.10690094 679729.361103476 1452800 3921900 2322967.28159431 3288116.02347698 14968720.0694337 384800 227300 444700 145200 240028.144784023 1452800 3921900 1914176.12159431 1978675.87509564 12290224.219805 572800 499048 2170188.10690094 924163.213966919 248525 465132 2129361 6619638.49168094 2170356 3288116.02347698 14968720.0694337 572800 1029075.01895944 262073.92508262 255995.119407636 348507.027622785 177426.072528353 3133511.99333926 284340.402085325 282304.12404192 650107.521901979 201980.34944669 22767.2886113258 1309669.81695049 77192.8945090245 335499.972388492 2987834.02455179 25207.9938484592 184722.287359886 105023.854319265 32223.1242208132 1282770.0514106 716346.124247465 1241279.29258282 12628.3773031298 2797679.6454565 16839.8365709347 87582.3613322721 1381038.61208872 1412976.98051961 1360301.24418742 107673.807604575 2681147.62234279 97926.8246367221 215842.52899114 237939.253235561 186066.179055395 41497.3343493119 650107.521901979 111601.191301923 120755.804196221 166107.839774989 1398719.30931847 138875.994311748 3116.0747371091 1418427.69235596 1375991.39798455 177886.111833869 1395626.1555518 1363924.40696981 6.31731556075857 16919.5818825501 0 0 6118.3409229219 1.61836523507443 44.1713899149031 719.684117419075 885.414159493983 57.838776790721 14.3895567737011 93.1311793034571 65.8272329562802 97.0034502851978 0 0 9.4807200699064 155.707225392663 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1998
36 4 5 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1753551.00095073 420773.605829074 1512807.76882852 3843235.90427128 233445.259868967 86980.9167772929 0 0 159690.18902079 594846.112820948 1225622.43270776 2190206.8010425 682669.407242179 1452800 3921900 2326966.10806891 3292467.10010756 14997007.641994 384800 227300 444700 145200 251596.190922726 1452800 3921900 1927893.94806892 1989968.95172622 12349900.7923652 572800 499048 2190206.8010425 899163.213966919 166200 477231 2186386 6205192.09502201 2202389 3292467.10010756 14997007.641994 572800 917972.242368393 277219.147759079 137673.865044328 223097.266701837 132577.507190315 3798664.33312278 312698.073864392 301153.141981806 682774.065568255 165236.396913337 19666.1427462118 1418660.55066531 48200.0379458303 236734.588227691 3627031.60754423 12956.4261387032 113479.457293464 62147.1693968403 19271.3464746013 1265052.70180832 720909.186920759 1368394.44975508 5824.07969025882 3504933.99902346 7957.66004313738 66828.2766305783 1334072.07443701 1290889.36163683 1391891.07543064 66967.2582589349 3252051.571568 101327.972560281 166377.597392443 160368.301564556 144579.109085367 37470.9509861749 682774.065568255 48019.8989920571 75961.1450272706 79090.25182429 1710669.03695542 161166.078885136 4224.15137341467 1592514.67411368 1527040.65417568 126989.156990424 1645055.41199735 1448183.50109026 46.5042983446478 132.001721125804 0 0 1007.39904317805 4.82933394398896 5.84326365790456 267.881234138511 1678.02239805904 108.419054541803 26.866199967222 152.191432089026 117.173433066014 79.120759131075 0 0 35.9505174447908 50.7966144088249 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 441767.305063704 NA NA 77388985.6157127 1998
37 4 12 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1682678.39104872 371081.781236159 1452885.52718528 3794014.79987337 229064.976308502 81050.1433656838 0 0 159690.18902079 594846.112820948 1225622.43270776 2275049.64567523 690133.631137839 1452800 3921900 2340097.75585627 3315134.36060887 15049304.8624757 384800 227300 444700 145200 267688.414818385 1452800 3921900 1950744.59585627 2019578.21222753 12433587.012847 572800 499048 2275049.64567523 874163.213966919 191341 489330 2243411 5790745.69836307 2234422 3315134.36060887 15049304.8624757 572800 680315.312767216 310176.461948741 102732.160830938 311931.065114522 168284.290100405 3149613.37216073 338516.701284865 331162.065354037 526354.151974415 224381.57685498 21452.7337062172 1450365.54368654 69154.1445683139 295028.735297671 2959566.2327669 17480.6038956597 138737.304025754 93399.0553201282 28404.1677873599 1345079.0419873 539349.047223212 1109460.97936503 4380.28356046498 2865299.08703985 7513.08563064232 85144.460501312 1110072.63035408 1099771.64155226 1139410.23748886 59922.2416432319 2764200.1366645 125337.620481788 113397.752115843 113077.19743077 211537.46586616 49691.8245929152 526354.151974415 42889.1787721773 70872.609902016 68086.0116337721 1617029.04782992 204826.197477751 5930.77341160906 1551902.57439695 1509522.78632572 198609.089693945 1564633.766645 1487828.75578617 88.8568831574529 1015.73211504858 0 0.381104702198262 1034.05521450561 4.82933394398896 37.7035637122024 1815.24273666033 2203.96453263798 170.867958989123 26.866199967222 152.191432089026 117.173433066014 47.7321729359897 0 0 55.143854651765 260.720347198074 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 434828.896453912 NA NA 73761954.0081685 1998
38 4 19 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1620206.82695652 339157.741019599 1398895.66439818 3714389.19015613 223120.344085677 74562.1477078604 0 0 159690.18902079 594846.112820948 1225622.43270776 2304196.83439913 693050.477849862 1502212.52294379 3921900 2347182.54187661 3316023.5959755 15092715.9978283 384800 227300 444700 145200 279233.261530408 1502212.52294379 3921900 1967548.38187661 2027409.44759416 12508387.1481996 572800 630751 2304196.83439913 851244.820950378 216482 501330 1848106 5376299.30170414 2275033 3316023.5959755 15092715.9978283 592932 589600.250833237 275112.477621434 146080.477214044 247349.324076494 131259.963728233 3357925.55281113 308269.972375577 296590.665335008 461982.391707825 178089.117927316 21371.6707051637 1412451.6207355 50169.1474100401 242399.160475686 3152944.97523398 12933.2267120229 107777.826118417 70311.2988098261 22357.3060203368 1251380.61216221 469827.721451028 929824.713456699 5944.63222282416 3035420.96742928 9695.52441366135 63366.4353666294 928053.514096712 917133.840182752 952510.972508317 53989.8627871005 2866730.91019659 116451.5353526 149972.98437308 153980.482257517 164704.14139482 31924.0402165604 461982.391707825 66503.6723347054 62471.5640921926 69427.19173278 1743469.00373069 191860.182727859 6487.99565782343 1599886.47567309 1531091.31687773 150789.625160579 1661382.95628387 1448623.62197026 204.192444022753 1275.70529116304 0 13.0609287577927 806.381235562167 4.82933394398896 5.84326365790456 2209.63424685697 2422.73656236428 203.062250626316 26.866199967222 152.191432089026 117.173433066014 47.7321729359897 0 0 71.6648165662144 394.234361920101 0 0 0 0 0 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028 NA 432823.240707615 NA NA 70486765.6392439 1998
39 4 26 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1508716.30037987 306562.527286979 1310294.21624211 3568521.7832835 205863.496683138 66959.5091081344 0 0 159690.18902079 594846.112820948 1225622.43270776 2450286.80468497 720397.82231397 1713926.17926161 3921900 2409447.70171607 3423535.80484559 15195949.4613868 384800 227300 444700 145200 315208.605994516 1713926.17926161 3921900 2039532.54171607 2141863.65646425 12643009.6117581 572800 762453 2450286.80468497 828326.427933838 241624 513330 1713926.17926161 4961852.9050452 2315645 3423535.80484559 15195949.4613868 613064 670723.504179111 282690.998651927 170793.433641129 424114.433844279 250389.026338633 3061488.4007112 303238.233107968 298536.678902638 479236.666344842 242994.236262521 38927.3476133317 1426801.45562597 198216.616222507 466449.685343223 2876180.45155223 37363.7244641081 229762.596317817 206161.705062799 77537.6798394592 1367189.56999686 493509.793891721 934703.63221048 17256.847402539 2755196.87060281 23112.3795240152 169989.40887009 1046951.21816819 1102798.53094481 1002864.08950411 88601.4481560757 2750182.15271626 176273.863558435 134208.461914913 151840.369147625 241766.567247905 32595.21373262 479236.666344842 134299.758460489 111490.526576657 110367.965515437 1734091.17455382 266352.511887892 7602.63859972598 1693807.37347468 1635814.11398482 247201.888074741 1688932.08407275 1604863.49013749 2329.77669923825 4564.66481980377 789.168970618781 184.681181135324 12345.8623628814 4.82933394398896 103.577016393845 9218.51619770774 7001.68028418329 556.316987093054 82.7420973897876 152.191432089026 117.173433066014 56.6683356707264 0 0 708.153065878657 609.791961285065 0 0 0 0 0 1249542 2776760 2776760 2776760 1527218 1388380 1527218 1527218 1388380 NA 425882.557767908 NA NA 66554651.1097011 1998
40 5 3 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1345273.56435616 275610.830697131 1199474.45597407 3279670.47496863 178282.776648053 58398.7806031035 0 0 119767.682462645 373675.130214282 910234.272764355 2811578.59579109 791500.929676733 2021209.22878107 3921900 2557030.11506007 3688680.91276451 15390860.3822482 384800 551134.988678331 444700 145200 392142.71335728 2021209.22878107 3921900 2198579.71506008 2411848.76438317 12887586.5326194 572800 797600 2811578.59579109 1100514 266765 558474 2021209.22878107 4961852.9050452 2445721 3688680.91276451 15390860.3822482 774122 1181672.95273934 881536.887808716 376273.95922563 700398.711967503 527970.036037855 4999838.49187141 941536.351891802 916786.580217931 795160.570924521 768294.109804877 68625.355184543 3215382.98319568 448542.202201368 981171.70197943 5009813.75376335 78322.4873627634 325331.989519467 498327.695612752 164600.693344005 3069270.25720578 815618.923183367 1918594.86632602 27580.7200350857 4980492.79413141 55501.8899141619 325520.307918919 2092951.39933174 2119035.00677383 2053091.89897989 110819.760268043 5332110.37531858 286228.320861382 346301.798047498 378746.392713168 738955.199257771 30951.6965898476 795160.570924521 268030.178973875 163442.736023707 116287.999983213 3473804.04360353 410228.37675494 8560.72850503096 3532894.42091821 3471879.06617084 722676.881389749 3451721.46250988 3472859.51586892 13371.7458080393 31330.0104019045 5058.50938160428 3922.65809837588 25077.7041350275 67.0680987532533 1134.15036967491 21527.5058287769 20907.3293361296 923.357398715193 43.2690059122375 171.6240615808 163.439015859692 192.228481086077 0 0 1008.12777621268 1259.75342689932 0 0 0 0 48.6499732459989 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 416948.89148831 NA NA 63267050.2566051 1998
41 5 10 1998 NA NA NA NA NA NA NA NA NA NA NA NA 1090268.95611937 246243.263881039 1052936.3224283 2827163.4655913 144209.925330364 46275.8274094485 0 0 119767.682462645 373675.130214282 910234.272764355 3572790.85813352 960548.114699387 2395745.21835158 3921900 2748244.95536503 4153469.69641724 15986944.5226571 384800 1337458.25102076 444700 145200 567020.898379934 2395745.21835158 3921900 2401259.31536503 2881477.5480359 13533336.6730284 572800 832747 3572790.85813352 1137486 283646 603618 2395745.21835158 4961852.9050452 2575796 4153469.69641724 15986944.5226571 935180 1774987.95446826 1346953.2557514 653947.304974829 1501492.40275139 783716.6756649 8194402.68489989 1418282.75315319 1365239.51519219 1114077.7388077 1154296.30573595 133148.869320352 5133138.18396196 616366.196900381 1614356.75669188 8293655.75166273 176266.565022654 392584.929570501 683509.691736985 208233.120304957 4950841.97911008 1142795.96727721 2879742.14769964 34072.8513176888 8248635.17747998 119171.299387246 525163.983652732 3148976.77061733 3148670.57468409 3119113.1068563 146538.133545766 8796546.90972399 687401.540408963 702511.595707131 705361.801372472 1098301.36490338 29367.5668160926 1114077.7388077 411477.268260653 255004.608236794 116086.343501581 5705975.30634308 925148.142458348 12122.9531936549 5796979.40030569 5666795.09209143 1101117.44086657 5694175.80452703 5570845.21818575 28705.2244144848 21205.4924297786 14651.6418684536 11426.8528863372 10997.9552565235 153.283791867787 2638.07371276127 22898.1098630849 28402.9132315062 2308.34241319546 43.2690059122375 305.125161689851 221.077921812648 1445.17957500954 19.3893259358817 0 1487.06224002793 1400.09797505508 0 0 24.8100794993564 0 179.263508935826 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 405939.505626424 NA NA 59277072.2323463 1998
42 5 17 1998 NA NA NA NA NA NA NA NA NA NA NA NA 893870.24745913 149233.619221252 901456.469625259 2549915.72262512 118039.569388669 34347.0183932975 0 0 119767.682462645 373675.130214282 910234.272764355 4963650.59680392 1059734.29130168 2592503.19888464 4333110.99628773 2826078.61118111 4544489.61073042 16547037.7355514 384800 2302789.25413981 444700 145200 672038.074982229 2592503.19888464 3921900 2490557.73118111 3277337.46234908 14143095.8859226 572800 867894 4851501 1174458 283646 648761 2592503.19888464 9107400 2705872 4427457 16096398 1096237 2197352.81283886 1056887.78941081 503136.90824177 1644509.21601328 628083.633251388 10766058.1102678 1163390.02531066 1087837.89416837 1563882.94336315 787793.353415035 111157.752964999 5865202.05500014 290420.22216455 1223023.78836454 10701551.983438 106405.556602295 214806.920533064 366806.50859448 94851.9358160731 5333855.30416767 1599059.87152842 2886553.59390316 26170.3559416949 10577551.7442407 64061.7170579058 451395.11431318 2995335.71971487 2935820.64209251 3048554.35301277 151479.852803041 10529439.4284619 651410.612894225 607906.197386695 569506.333807478 743184.628822531 97009.6446597866 1563882.94336315 246795.196973661 196398.708660237 74510.4321441111 6803939.91493099 997028.647336204 11928.8090161511 6584974.33329595 6377256.12507327 740949.750093557 6672084.36947539 6097426.10311871 2301.01192169426 538.30986732353 355.079209014969 228.255423423618 4913.03036177261 123.778270333557 1840.50871843953 12395.3046055196 22581.0481074159 2335.99460421844 254.708346316932 708.175613638983 334.820591092092 2262.87926981527 9.73389006270374 33.1147908655156 943.150246845719 736.827045046675 0 14.0879043399961 246.199086798845 2.34358193660632 189.343418623883 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 366465.485129692 NA NA 52034932.2539068 1998
43 5 24 1998 NA NA NA NA NA NA NA NA NA NA NA NA 730686.023225 96819.3264980835 774962.038016688 2264537.82801812 91440.8392626388 22877.4149191074 0 0 119767.682462645 373675.130214282 910234.272764355 5795512.8622401 1112148.57368656 2754499.11112208 6019177.54677876 2892613.74669222 4965527.88001819 16910155.9254197 384800 2876062.32970759 444700 145200 730283.357367104 2754499.11112208 4699812.78635926 2568557.62669223 3703215.73163685 14555880.075791 572800 903041 5268307 1211430 283646 693905 2754499.11112208 9107400 2835948 4601884 16175816 1257295 1772883.96960802 699745.627010862 408855.826617018 1055476.26543617 595383.72407201 8895623.85720351 762394.919838057 715525.792518277 1150268.79385096 561396.765037528 75718.9581150437 3846562.74476895 268568.818763836 866746.362528554 8522203.52145076 59633.6623848751 180044.852237443 301992.725197206 83553.4155111197 3450374.46272847 1199194.13313368 2208580.56353722 26598.7301260302 8233976.84679674 74527.4602345319 481413.469287768 2289145.23136664 2257740.40810703 2336653.61819211 126494.431608571 7760893.51301398 454435.589868391 416007.081322027 422109.36706146 548537.897900672 52414.2927231684 1150268.79385096 268370.076839119 163184.22423413 70373.8328894072 4669271.73968051 729721.706832642 11469.6034741901 4406548.45474178 4221982.55597771 581864.12865116 4534666.57421183 3960713.24046811 1287.7305442575 16365.5883904709 780.195932037221 265.589814754014 14363.063335827 279.278942637558 1321.5250212622 15214.2609622634 34166.0506687184 1930.80470904923 799.70138291334 848.626186180297 231.076715728699 4118.07763139411 34.0413354805461 0 1739.17249469718 1226.50733864673 83.5668111159328 101.971922773381 97.7219504810052 0 711.490521227739 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 344189.731076684 NA NA 47387462.6495394 1998
44 5 31 1998 NA NA NA NA NA NA NA NA NA NA NA NA 538625.870317103 30070.9057828292 626186.466909547 1945493.00904768 62174.4635833616 12761.9091321416 0 0 119767.682462645 373675.130214282 910234.272764355 6976211.58629887 1226119.54396565 2966061.68452556 8264839.90313654 2966641.89271332 5537554.49834884 17583903.9850175 384800 3487542.99416862 444700 145200 850085.327646197 2966061.68452556 6014217.92402742 2654050.53271332 4280082.3499675 15279294.1353888 572800 938188 5685114 1248402 283646 739049 2966061.68452556 9107400 2966024 4776310 16255235 1418353 1888299.74276113 914227.713403577 503532.861446982 1404313.72405878 801592.344594693 6907543.01571903 972352.385280922 925691.328654199 1257390.68850046 794042.8219412 74393.0795187506 4202977.49014999 353579.539127492 1264497.63185972 6857729.81799625 121190.350279093 229611.513403475 419626.061390866 91046.4260210956 4059537.92976125 1296686.32261342 2530653.69568413 29266.3756792772 6728256.14691325 86778.0916417774 632401.818330654 2738015.99590258 2734463.41034179 2744570.19146203 148775.571107141 6866978.5638843 765065.459597754 547395.779688213 551905.657691988 774450.797175443 66748.4207152543 1257390.68850046 292909.917767848 192060.152907897 97603.8000470301 4257140.02205342 1162919.83699133 10115.5057869658 4347301.22315582 4304686.7648027 806872.222112565 4245624.7458046 4318293.71007366 536.70509325199 55548.1303250887 176.811736653794 49.8634291422501 32890.2209235695 7.91467330091754 1053.18049867312 7486.4131677314 18062.936619254 533.280555221647 294.587687381905 1166.03510539199 360.590269438985 1021.26455724599 0 0.461009460955955 618.093936931319 779.198304450677 0 7.70103280548469 102.950436258529 0 27.2373615195268 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 299280.784322609 NA NA 39910098.0403261 1998
