"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
11 10 14 1979 8089507.34149929 100254015.39384 107452709.671359 108492360.540031 2087667.07407552 3158859.57903424 2012261.95083369 1754403.20579715 7271026.10644371 22284296.7403468 11065709.4533207 10291399.5623725 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1090082 6862838 1353209 817000 1344999 2231232 9107400 2743789 5654353 19834008 1792000 421565.584342838 118430.632785488 79793.3781962813 94177.6957304172 33721.0090410017 1015336.99345898 127692.601453148 120906.493354133 384463.37180185 94428.2987290133 3246.4400934504 333220.596325046 11094.5126110764 50123.0655382424 1014756.51211742 8361.57567738728 6324.64284288387 16546.6804362565 1957.06121159812 292029.355052184 392344.554381982 430594.235435289 3943.05165716428 906442.052473737 2259.90678579908 33565.5003457089 458600.188809432 458548.327470222 460100.067095233 4522.34510430087 835839.509075063 55195.4354746979 103958.690214856 91475.6611053046 90522.2709173479 3737.678016141 384463.37180185 21289.9091337265 7111.40634685035 50345.6992586079 383251.407364982 76006.7474311873 468.600564846289 361737.295582802 355333.810517565 99050.5243398604 358951.699382715 345929.785091014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81516348.8722411 9999000 37 40 0 1980
12 10 21 1979 8169455.22784884 106832006.630615 114623946.702396 114291728.378791 2359410.20285878 2860718.66347894 2484401.79995547 2385930.62955058 7910509.29992331 22358730.8650032 12575083.6659774 11924025.9123673 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 980873 6788181 1355628 817000 1328735 2231589 9107400 2752570 5661572 19776885 1792000 474859.120968438 126657.430231239 98954.6882068839 119969.4118838 45078.6027184603 932181.510042431 134601.801207518 128548.817971635 449897.607815419 107254.132600346 3631.05312846927 340469.808302955 22751.2697573522 75212.1627008282 937002.157651901 18917.4030370748 20724.1734591559 26474.5162475347 3866.0993410344 317759.91498064 451733.662813164 478999.420266585 6857.82237967249 828452.746264174 3574.86792244217 40131.1168535818 529193.232094443 546403.998025931 526808.95823087 15065.4547130999 785169.726076096 57348.2275981331 130647.707594997 109461.994768437 102991.812444466 5368.97994506413 449897.607815419 31095.3117497297 19291.6769824522 81093.0939976991 346103.740252389 78899.5132423565 1737.6415386565 343767.610493413 344609.252386935 114426.358990357 328298.846665769 355035.539093412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86632705.7146602 9999000 40 43 0 1980
13 10 28 1979 5312632.49831675 72299635.6531786 77000398.5639423 82970551.2358085 1949883.79817464 1396965.34248301 1550720.66524294 1376050.91756657 4836267.88170187 13475827.7068487 10675947.7724671 10207097.6621651 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 871663 6713523 1358048 817000 1312470 2231946 9107400 2761350 5668792 19719761 1792000 734980.603439425 166622.066435059 135070.98943052 129553.785783471 63556.067365527 1480804.74376782 178833.681246284 169788.968548898 708598.527889628 132138.59588526 6050.70804877559 482532.694045316 33153.8008229777 104579.271602297 1500467.22961289 20718.8303565016 36016.3648797788 35548.0595534902 6561.84911027504 436868.259339677 723946.878385609 796693.964201555 6113.35980449885 1331946.27181556 5136.24158453762 47330.1791768114 852602.279527642 861211.769427811 861961.539545189 19806.395480287 1288236.69047826 55931.5663380684 181992.273366158 151869.861953193 123640.444545124 6805.19429118592 708598.527889628 40531.521644449 22606.5821905657 108794.471242557 548757.211889482 75984.0278889542 1078.56079103253 535021.927363043 529135.786869761 134325.040687757 516656.289614014 532009.616890742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56049383.3780224 9999000 39 41 0 1980
14 11 4 1979 15346469.4008071 106785362.365939 113075275.43835 109146958.027282 1674260.45065508 3091405.4850707 1762504.70599534 1847508.89165264 5553094.20937009 34678668.2535815 9522869.52220874 9137551.62750423 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 762453 6638865 1360468 817000 1296206 2232303 9107400 2770131 5676012 19662637 1792000 551283.001071712 167015.122642747 99914.9796801519 153595.145659957 52504.5124025738 1644488.25457423 178193.82620613 172600.186509337 458748.167562988 132196.667412128 4332.97416388124 637171.983762841 23682.2359810321 109291.661033963 1643404.69875252 15084.8515366952 18019.3356465355 30288.6453284829 4067.30175667053 571682.399988302 470370.347958695 648499.647542806 4843.71926423706 1510319.28852438 3474.97458034047 42502.5033035923 652779.023215754 640298.741925287 675312.563949357 9552.08038668599 1474027.96835793 63643.5280664648 131108.74011476 116411.804986486 128221.97171937 2445.00996717001 458748.167562988 26581.2437471421 12462.8303470798 73261.9480473591 728050.196257554 72888.9334197224 423.040377808495 702240.242635657 692315.20424022 137869.399249161 683764.429072751 691835.696494452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90431792.8941254 9999000 40 43 0 1980
15 11 11 1979 6838028.71344257 74415631.6811212 78978046.639683 82921637.0192026 1812064.64625491 1607294.46825061 1632090.59335262 1366704.91524062 5311798.6471828 16947379.2559285 10613643.5721484 10087677.8346256 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 696602 6520799 1356104 817000 1250437 2230568 9107400 2711956 5518822 19505348 1790869 477701.063325606 128733.954762565 85615.3728844582 61825.0544994211 29798.1806130528 1393029.30912694 135425.129573521 133794.45724007 397357.526934358 108708.933351234 3779.23917290111 350547.474142443 13722.7593371155 51362.496540892 1336671.35344284 6912.33168148854 8609.59683089465 20319.1012693477 2919.92182476179 312009.115854688 401852.907290828 482886.157014645 5298.42552516963 1204935.84833675 3319.30721258276 26861.9128168639 506142.503637687 509868.155469691 510401.623040518 8362.51127964104 1112410.36609678 58331.2537021154 113610.023005584 101922.261170583 111105.624551665 993.517129050411 397357.526934358 25060.1893069432 11482.344696645 70017.9854861908 437296.561146702 52195.9689270364 762.367092565954 397180.051177903 383769.946999619 123052.267329527 399206.627969759 369808.147567641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58182964.838594 9999000 38 40 0 1980
16 11 18 1979 15153806.453143 105545626.818974 111963757.077236 118466566.358978 1837712.39038277 2332707.4357019 1772587.89169783 1782085.99721239 5860316.75170448 32303963.3659416 9921046.45899832 9556370.27421955 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 630751 6402733 1351741 817000 1204669 2228832 9107400 2653781 5361632 19348059 1789739 428272.531827542 121509.621465735 71382.1480824552 53064.7165299843 25133.1530493397 950560.965431382 127650.949818087 126232.179449064 346617.657632656 103512.814602088 3286.39378418542 281486.183975949 13746.1127827557 41348.9961294338 931855.503011963 6101.34364187533 7584.3874669003 19187.4059904858 2837.55025286545 257401.691590274 352726.372927135 432180.400796649 4467.17297131156 849836.762514874 3065.72580773396 24007.0854900509 452608.212398397 455691.132335279 455792.19738277 7056.64488711629 821874.390171554 56877.9285968595 94930.6128268211 86084.0925108308 106191.983020617 723.284109358758 346617.657632656 22990.0332772547 9413.1374900068 61828.1558731689 313403.735652811 50431.0194547733 140.924793189748 299997.455243968 293566.246363144 117937.029841235 292340.551920505 291016.042732688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88923490.7746143 9999000 40 43 0 1980
17 11 25 1979 15216112.373362 122151695.374806 130334357.195929 146956051.96669 2031058.3580025 3175986.35212906 2189677.16385093 2014245.05512259 7091764.92075261 34805718.2726079 11825306.8435887 11363560.7839432 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 564899 6284667 1347377 817000 1158900 2227097 9107400 2595605 5204442 19190769 1788608 422996.171834661 125556.209786724 72013.3220786444 54262.672982731 25705.7064853461 1007351.69109448 131502.829691544 130295.885673439 345501.446794679 106820.504162861 2969.39540397835 292529.543961099 13930.97442136 43140.466719396 1003940.11986668 6463.00288985552 10708.1801573786 20191.3862903444 3067.79014482244 270309.552786714 349967.863905152 472751.060705813 4559.11698808096 906780.812291823 2913.63172822207 23276.9528135666 487013.951400907 490679.050378754 500579.788945983 8293.0302653319 842490.323386336 56181.0042514224 96301.7514437814 86952.4075088082 109092.425771507 743.066676747764 345501.446794679 21670.6242398072 10877.6883412223 78638.4306233377 308762.722734509 49891.715298235 327.530895639906 297674.994598058 293531.241859924 120571.347270175 287119.271352489 295890.969632018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103298604.94764 9999000 40 43 0 1980
18 12 2 1979 17948678.3839087 146142672.518872 154386494.763869 161794202.784944 2092018.75204139 4887429.70258108 2657464.07307798 2684250.58313481 7692253.84259311 41840960.4427696 11544882.5101012 11166330.6888999 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 6166601 1343013 817000 1113131 2225361 9107400 2537430 5047252 19033480 1787477 404661.290511715 115112.628715404 66079.09125437 53250.1105676184 24465.1718835194 893875.192816395 119724.03705704 119360.739758114 332402.670558195 104853.954330392 3505.3112104633 277637.945115463 12919.3410786917 42786.75219625 875956.092209963 6073.37041678297 7044.96671322018 19044.3624662448 3090.9130961174 252366.17095002 340701.786210884 409739.812387453 4451.79462514598 809376.478887658 3079.31532425784 22866.6921682455 427520.585564388 428716.871521343 431783.082711454 6364.51308117288 765503.973595871 51732.9763981423 85284.238055611 77877.4190844354 107042.089981508 1981.4359300262 332402.670558195 20659.369813505 8998.86047312274 53498.4737583676 303950.228913549 47696.0175993771 302.321197263871 289917.8262329 283666.074032566 126118.382837068 283630.985648395 280529.465269131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125383072.25264 9999000 37 43 0 1980
19 12 9 1979 15466081.3218134 104643003.1536 109368680.064273 115935007.943259 1442628.4585466 2694049.8989453 1404957.37013294 1360598.75601591 5946863.26193104 31750712.3112557 10413742.4048034 9894351.41285029 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5954816 1329179 817000 1042470 2219460 9107400 2423590 4740955 18738836 1769824 472012.39512948 138924.06411848 78116.7150780686 71396.2869646659 44595.0816734662 1063147.95312185 137256.550207849 142188.931610398 428930.141690967 158766.824441796 8117.31150704913 344185.720618963 29019.6290340332 79218.2668739589 1044375.1525002 14201.2569602999 51102.2220239659 39814.5980569169 9877.64387273934 325819.592750248 444154.441224665 515164.837292641 5293.76517160638 955251.059891947 3857.42943982962 36046.9030251326 525179.260608357 536788.644406194 558556.491815657 14736.0835713091 879548.667316391 43419.319100875 93351.1241969984 85944.5322355808 159504.832341402 9140.90160524911 428930.141690967 26147.2909819834 17251.9096778689 121395.600566707 363764.895943251 44218.0352865989 540.933716390974 353814.391726979 346774.873555949 210827.808279184 341041.400595963 351154.622894941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87853333.6188722 9999000 38 41 0 1980
20 12 16 1979 14804230.0817684 119176792.482818 125967122.929144 123979879.893127 2013992.31373033 4121488.72068758 1840558.27642324 1764963.42390395 5781598.4218418 36560126.6383108 10737714.9362065 10393910.3338731 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5743031 1315344 817000 971809 2213560 9107400 2309751 4434658 18444192 1752171 471010.323261909 149873.982317494 72721.9485343361 81242.1119915028 57514.732855826 1290895.56000842 151907.897473383 154914.52126572 391821.737747179 155615.639067791 9349.89695820272 496921.016925901 35187.8739710196 109250.588559396 1255006.53630049 17638.5716403577 28664.0020205288 41930.1061130349 8879.0719437409 453110.804855401 415822.474700079 547091.101743208 5064.16528937264 1205549.37123565 3786.48862413537 46463.9905764273 535863.172356334 530224.506736705 570824.742133291 9419.08642101202 1147968.38328773 43900.5944410083 86370.6057376063 80331.7184618355 154194.472402785 5594.66267352589 391821.737747179 23738.718121636 12055.4707250901 68170.1924100511 599632.426484666 45264.34295242 244.363165677756 536283.565973803 519271.871002334 200516.588600636 524090.383775761 515007.784886211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 101671085.767554 9999000 38 45 0 1980
21 12 23 1979 10152128.8071382 105089363.708885 111785544.888713 114671354.868516 2025358.38136899 2985143.73453728 1714238.33117219 1468844.46496525 6581751.59003614 26356083.3760965 11973963.2661466 11447887.0683827 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5531246 1301510 817000 901148 2207659 9107400 2195911 4244400 18149547 1734518 425472.059250201 136318.435523974 71598.7372604192 63253.6481197225 46012.4272949016 1307048.64887978 136750.753654827 140250.220813358 359352.189146722 144481.500127887 21645.8327387874 442542.944197861 33472.3194743591 85560.2676003688 1234161.34214993 12134.5112489175 43791.2624435391 39241.561801117 12283.3611440441 401704.903374187 377180.541716137 478500.830457754 5203.34935736633 1186153.48980392 3870.10490386859 36787.505397926 497497.791517046 503978.655970037 511622.675464039 9775.00021808498 1155421.51181319 42252.9798243976 82593.933848233 77371.0446735405 144395.177427656 5511.05189037832 359352.189146722 25116.5339683799 13927.7604469696 71379.9062701187 582283.270810559 43164.6417456462 360.961134363353 528012.618667982 488248.938525959 190593.448683009 521929.142332158 463732.744214082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87731791.2106324 9999000 38 45 0 1980
22 12 30 1979 5981023.43777266 67885167.9167393 73930007.5548866 73283559.6142619 1591275.62074136 1793042.28854089 1427284.32713836 1371468.46819712 3349270.99456083 15605967.8537764 9651628.14414846 9194853.97974119 0 0 0 0 0 0 0 0 0 0 0 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5319461 1287675 817000 830487 2201758 9107400 2083480 3869400 17854903 1716865 439622.292540555 139294.552780174 73027.4836303638 60166.6413867928 35223.510593027 1207575.49219227 141713.574837655 144169.081681804 380569.746058989 133221.765062506 9770.73836259473 447042.581616507 21007.4843664569 71847.9954658237 1158482.60885841 6748.20817877155 26899.9540941804 27475.8247854471 8303.28025377559 398816.591621349 399609.938048594 474905.777568893 4957.84361268384 1121162.73546658 3756.06454145439 25998.5834428476 483669.096868704 483658.350518354 500954.726388443 8338.7942342174 1073825.30103832 41652.7995106062 86198.4604530472 79854.8389264881 130500.080267792 6104.74852973181 380569.746058989 23004.3745895955 12033.6534615652 56244.855958141 551742.549700992 43021.5480777711 583.789155270362 503356.759276339 479014.777239372 167510.480411875 499278.188875605 462008.080811525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51883648.8388255 9999000 NA NA 0 1980
23 1 6 1980 9137676.48824573 99524344.6171128 106856913.129534 107148744.730574 1834607.9710499 3411330.59379884 1922329.71525537 1830450.09374189 5944787.66835893 25630938.336716 11297265.515552 10931768.8534195 1630634.10318114 426693.801640044 1655727.14847944 3018508.56871885 201626.837203501 43544.4744000213 6537473.51901305 4999325.35165543 0 0 0 2967364.89664893 376536.357945874 1515919.27160228 8489852.67426562 2343566.15942587 5055668.54434013 18791949.3987272 384800 473539.320779281 444700 218947.875176744 25000 1515919.27160228 4428397.61921859 1642530.99942588 3055728.36617843 15543028.787859 853237.413304324 499048 2967364.89664893 1255979 810693 376536.357945874 2107940 9107400 2087089 3989400 17566070 1657718 350546.870696437 125599.9967722 88707.0137018261 71570.4335938534 42802.543294319 1262124.13446388 135743.943879574 132003.356491978 304033.148893775 100804.21722763 7728.72607984522 381680.552957934 18712.2170906978 67542.8369606664 1175154.57876172 7413.32144910391 23793.0046646961 25954.3719005333 8098.83539507609 356202.742029428 309169.542951742 416824.631136372 6271.25733344105 1078202.77162361 6284.41420055064 32817.8916480016 417032.860988834 411499.242430975 448543.989788196 8375.90899158065 1001696.84652321 39769.2055348299 109056.886291859 102278.419554342 99551.7547943753 5784.46254936147 304033.148893775 33930.1966734086 12600.9302411332 38261.272405531 497717.52257691 43430.1792005847 292.103162896003 441107.11617426 402889.914042537 109522.988462628 446035.595709456 396730.459443954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82347291.9231034 9999000 41 44 0 1980
24 1 13 1980 9238567.49762267 82684623.8934949 87392099.3573944 103324798.92978 1714090.24736127 1950212.55163918 1711421.42904698 1365463.31711025 5271580.35209834 24062031.6951492 10340900.2090824 9831007.7573794 1617399.52139467 420725.103769516 1645519.20413964 2978995.94293012 195213.658543441 43080.4838184446 6079979.48899855 4660237.63402593 0 0 0 3168812.30783125 372558.040489484 1516851.67999055 7639592.29816919 2312805.31100439 4962265.01978057 18744599.6874253 384800 479322.443263562 444700 215158.378366261 25000 1516851.67999055 4390714.67873002 1644815.1510044 3032539.84161888 15540505.076557 833996.121643312 499048 3168812.30783125 1224283 804386 372558.040489484 2107940 9107400 2090699 4109400 17277237 1598571 335295.043303137 119658.437668236 92805.0585019042 72678.4111823153 42713.0777091762 1145440.79797155 130649.440169704 126117.915266636 299651.858254821 93035.0050644763 6972.19104595639 359810.306788416 18057.9289016682 65629.503189517 1074768.25596192 6851.06254360988 18981.3483882788 25186.8683389886 7837.67157852006 339087.7176295 300940.825042949 395295.050608099 6413.17866006006 981326.198608876 6639.74264462665 32346.6754404486 398091.413229132 393081.799196431 427810.561651305 10207.9443397988 922593.794854567 39127.6886980339 116917.193212583 108986.731517216 91982.0493059849 5968.69787052812 299651.858254821 35619.5907363015 13234.5817864753 43349.1943140646 457494.030014495 43152.6000213088 463.990581576766 410626.491713147 373610.627025617 97816.7526565901 413441.257758404 372253.868920252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66323678.4283389 9999000 42 35 0 1980
25 1 20 1980 8660746.97437136 87408910.0238938 95748931.5291343 96265358.0935613 1811711.85086016 2449634.34627994 1628785.95562957 1397673.14695842 4219896.72983291 22861621.4915548 10654025.3811127 10065718.0956507 1594966.2338523 402700.733700279 1614403.80907049 2935560.2432953 188834.293163301 42377.2920494729 5653532.03610408 4335162.86561579 0 0 0 3369115.15170791 367431.100562892 1517059.81843753 6796505.16262927 2281466.59740579 4867351.18116015 18696749.6179865 384800 484462.356579014 444700 209156.372228695 25000 1517059.81843753 4346598.09830418 1646521.43740579 3007841.00299845 15537481.0071182 813344.046512257 499048 3369115.15170791 1192587 779185 367431.100562892 2107940 9107400 2094309 4229400 16988405 1539424 557786.631252825 115558.911751651 117900.524786722 71534.843876661 41674.2999231183 1528788.7055136 125980.524414746 121722.952731092 590092.035287225 89987.3415840355 6706.18673031379 342971.025951669 17191.8211603349 63416.9938624338 1483353.67223083 5702.44007340838 18257.0784469806 23776.0848689443 7259.80640139179 325074.768410146 580453.948555559 528578.546056357 6379.36538013974 1192700.2368497 6540.095565029 30836.3613795764 583181.293337944 600021.172694085 596779.790073704 31115.3950691426 1028125.03414797 38627.3305612092 208449.051448703 174889.44778993 88950.3252061946 18024.370069237 590092.035287225 38063.5610737828 22433.2875423668 170922.020632967 426447.452894472 42614.820842588 703.191768971644 387049.798082103 352469.492009659 94914.376697502 388407.105009877 353451.577063695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71101449.1804845 9999000 42 38 0 1980
26 1 27 1980 8514830.67796225 77955021.1158492 83026820.9815044 94423690.9292 1801375.76249413 1268517.91043665 1514132.81578155 1427030.60893686 5541489.6769656 17333484.6915474 10899386.2083223 10498402.2551524 1581241.44260266 394246.59533003 1600965.44758119 2897190.19379613 182480.660420485 41666.986948151 5254205.50989611 4037043.63041157 0 0 0 3568300.21465213 361341.362867546 1513814.10150542 6080694.07258461 2249549.24043252 4770161.13283064 18648407.913876 384800 488975.123633721 444700 197282.858183547 25000 1513814.10150542 4289930.35387288 1647649.08043252 2980865.95466895 15533965.3030078 791586.599483587 499048 3568300.21465213 1160891 741641 361341.362867546 2107940 9107400 2097919 4209593 16699572 1480277 473686.182189146 110355.459018049 90428.538975701 70416.062944219 37640.0424301459 1539476.29616933 120496.383553107 116293.70874267 411143.323846385 85957.433252178 6231.26971536914 316764.110336419 16284.6668802402 57545.4859548522 1452431.49325372 4739.64230465381 14803.2230678819 22670.7129713309 6681.16302673669 298119.235204214 423082.189659163 608748.510634038 6353.63274281628 1265389.17743698 6358.79541147677 28560.1516704908 582793.043568774 558397.283959603 641612.827092887 13438.3614893033 1118586.38358932 38135.6958895117 118908.388067678 109536.983095231 85246.3218608118 8454.13837024879 411143.323846385 34460.7609873705 13724.7912496409 84820.7582730699 399326.526207973 42065.3377536238 710.305101321941 361998.319574899 328631.550703998 91039.9567174291 364858.181409674 327774.785517325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61874074.6081203 9999000 41 41 0 1980
27 2 3 1980 16379232.350145 106900616.666956 111199938.425245 128708489.395104 1859043.68121563 2518458.69839369 1698940.33355426 1273786.65888391 6247787.28635855 32822131.9337329 10505667.7956937 9960878.21006981 1570128.29660033 381847.887583287 1587230.75299642 2860109.30054693 176341.680331805 40855.0140605927 4901408.91268055 3766320.03280697 0 0 0 3769073.47934802 355874.396060556 1507428.35082875 5801767.85164833 2216824.48608041 4671238.95551604 18598088.0275693 384800 497054.274636253 444700 182386.277921781 25000 1507428.35082875 4214634.62884386 1647969.32608041 2952158.77735435 15528471.4167011 768175.920026464 499048 3302868 1129195 704096 355874.396060556 2107940 9107400 2101529 4189501 16410739 1421130 358715.342040115 109662.064343854 84070.3336909865 72004.2646958902 32470.2027136442 1058904.78089688 110653.843068795 107766.942248704 309811.59668577 84703.0832104049 6800.37126408555 299991.540695185 15232.9728189491 54522.4197382345 989869.23648683 5362.4131930101 11663.1893233375 21017.4805428766 5873.76564788882 270723.597604606 318525.758095994 415390.475367899 6138.98008867981 876465.785254721 6426.20727816693 26828.0226854015 438704.86002635 432343.137436116 445382.199620436 13734.6945847755 816960.916442715 36157.5136933582 93666.8080069688 92241.9562742063 84152.3634599739 12398.7077467432 309811.59668577 33105.3631993467 11113.1460023345 69736.0753555018 352796.597215553 41496.1466702078 811.972887558228 335648.81179015 313710.517112373 87006.9903703997 330974.992280233 308589.687133235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89162877.5542063 9999000 38 41 0 1980
