Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
39 4 1984 15858144 3601082 513330 1452800 2269753.03271875 3904178 762453 613064 241624 655851.656184435 4805300
40 5 1984 15937562 4017889 558474 1452800 2299714.24259265 4078605 797600 774122 266765 1100514 4805300
41 5 1984 16016980 4236400.07768975 603618 1562071.00727382 2366529.1341487 4253031 832747 935180 283646 1137486 4805300
42 5 1984 16096398 4550929.58194909 648761 1837670.42080492 2563151.95358182 4427457 867894 1096237 283646 1174458 9107400
43 5 1984 16175816 4992925.53844622 693905 2107623.32765365 2680701.87237259 4601884 903041 1257295 283646 1211430 9107400
44 6 1984 16255235 5564249.10795195 739049 2455064.66170525 2867296.40592316 4776310 938188 1418353 283646 1248402 9107400
45 6 1984 16999135 5181095.28621436 822195.79611815 2750438.46352542 2905572.95613949 5004707 1088641 1511765 390555 1287873 9107400
46 6 1984 17582500.6031877 5349887.57894136 909765.257853013 3010617.67557086 2948336.84096278 5233103 1239094 1605177 417612 1327344 9107400
47 6 1984 17986445.3926858 5821009.39992317 970861.186438583 3283371.04294836 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 7 1984 18787026.7684454 6106162.19946545 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1984 19420069.2736338 6778314.18093015 1179619 3353678 3041662.86265801 5752127 1540000 1792000 493035 1420000 9107400
50 7 1984 19652918 7096253.33775208 1261379 3239356 3011825.07749769 5869400 1540000 1792000 518176 1420000 9107400
51 7 1984 19863959 7291406 1343140 3125033 2981988.29233738 5869400 1540000 1792000 543318 1420000 9107400
52 7 1984 20075000 7327300 1424900 3010711 2952150.50717706 5869400 1540000 1792000 568459 1420000 9107400
1 8 1984 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 1984 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 1984 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 1984 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 1984 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 1984 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 1984 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 1984 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 1984 19948256 7012154 1377528 2230518 2726227 4978700 1308502 1792000 817000 1348369 9107400
10 10 1984 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1984 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1984 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1984 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1984 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1984 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1984 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1984 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 1984 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1984 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1984 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1984 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1984 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1985 15756275.2044869 1742321.41317119 270188.599966011 2107940 2066726.14468181 3989400 499048 1657718 810693 1255979 9107400
24 1 1985 15731787.5889405 1738326.99137912 272884.547543623 2107940 2041254.57401997 4109400 499048 1598571 804386 1224283 9107400
25 1 1985 15706953.1987415 1732089.5344004 274940.555285349 2107940 2015044.5538958 4229400 499048 1539424 779185 1192587 9107400
26 1 1985 15681780.8623369 1723665.8343373 276299.45891437 2107940 1988197.91187823 4209593 499048 1480277 741641 1160891 9107400
27 2 1985 15651659.3568597 1716519.94005971 276270.95841352 2107940 1961077.83220418 4189501 499048 1421130 704096 1129195 9107400
28 2 1985 15638296.4874378 1745299.07366258 280771.843816771 2102386 1938999.72732514 4163666 499048 1297560 670000 1117691 9107400
29 2 1985 15624657.7589181 1772206.23687254 284840.425344027 2096833 1916378.62156417 4137831 499048 1173990 626375 1106187 9107400
30 2 1985 15610740.7955924 1797656.93528675 288488.414796601 2056167.24792556 1893221.67026879 4111996 499048 1050419 582750 1094683 9107400
31 3 1985 15598951.3256362 1822763.86433919 265866.159689835 1968803.91316333 1870336.50126339 4086162 499048 926849 539125 1083179 9107400
32 3 1985 15538195.3735654 1772413.30943119 248554.024073969 1950134.30447966 1863573.01191877 4060129 499048 838337 495500 1057047 8973050
33 3 1985 15477364.4148537 1724734.27683093 231241.888458104 1931464.69579599 1857413.15918448 4034096 499048 749825 413175 1030915 8838800
34 3 1985 15424024.3256518 1684652.79411953 231241.888458104 1912795.08711232 1869248.46527289 4008063 499048 661312 330850 1004782 8704550
35 3 1985 15363677.1650889 1637701.85437831 231241.888458104 1894125.47842866 1868475.34946194 3982030 499048 572800 248525 978650 8570300
36 4 1985 15365779.0634848 1632536.00554445 269888.539099015 1931625.47842866 1874241.9634457 3945286 499048 572800 166200 998683 8529550
37 4 1985 15390365.1356909 1683291.86001287 295889.968940639 1969125.47842866 1938083.94776125 3908542 499048 572800 191341 1018716 8488800
38 4 1985 15449422.7621129 1926328.1666124 331753.817403391 1848106 2151977.48335083 3906360 630751 592932 216482 1041129 8448050
39 4 1985 15465708.0954972 2004048.33086628 338231.44043227 1474800.89099105 2186133.14266781 3904178 762453 613064 241624 1063542 8407300
40 5 1985 15550278.4507385 2165169.85967735 369970.490170047 1791623.37409548 2389120.04123409 4078605 797600 774122 266765 1100514 8407300
41 5 1985 15717291.6344711 2471339.63092193 397708.029685953 2058744.77138678 2532267.81044938 4253031 832747 935180 283646 1137486 8407300
42 5 1985 15865913.062961 2694197.40813126 435128.570246665 2268491.81361802 2628751.57389426 4427457 867894 1096237 283646 1174458 9107400
43 5 1985 16175816 3949705.96151311 647350.927270848 2622315.64918294 2799194.00715068 4601884 903041 1257295 283646 1211430 9107400
44 6 1985 16255235 5678704.22397657 739049 2948887.7613713 2966024 4776310 938188 1418353 283646 1248402 9107400
45 6 1985 16999135 6006871.33146913 828751 3198102.57592576 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 1985 17743035 6112653.04693061 918454 3349696.47011848 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 1985 18486935 6405013.61623487 1008156 3426225.66846352 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 1985 18999309.6617935 6637866.98224527 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1985 19441877 6908632.77075621 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 1985 19652918 7255512 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 1985 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 1985 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 1985 19553612 7116541 1347699 2896389 2922131.51088127 5770433 1540000 1792000 593600 1392402 9107400
2 8 1985 19814306 7221921 1386299 2782067 2892257.35310392 5671467 1540000 1792000 638280 1392402 9107400
3 8 1985 20075000 7327300 1424900 2667744 2862384.19532657 5572500 1540000 1792000 682960 1392402 9107400
4 8 1985 20073116 7321562 1423330 2553422 2832510.03754922 5473533 1540000 1792000 711282 1392402 9107400
5 9 1985 20071231 7315823 1421759 2439100 2802636.52965588 5374567 1540000 1792000 711282 1392402 9107400
6 9 1985 20040487 7239906 1410701 2387014 2772762.37187853 5275600 1482126 1792000 737712 1381394 9107400
7 9 1985 20009744 7163989 1399644 2334849 2742889.21410118 5176633 1424251 1792000 764141 1370386 9107400
8 9 1985 19979000 7088071 1388586 2282683 2713015.05632383 5077667 1366377 1792000 790571 1359377 9107400
9 9 1985 19948256 7012154 1377528 2230518 2683141.54843049 5414900 1308502 1792000 817000 1348369 9107400
10 10 1985 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1985 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1985 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1985 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1985 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1985 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1985 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1985 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 1985 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1985 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1985 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1985 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1985 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1986 16320472.5355361 2341998.52993694 236308.044443398 2107940 1917680.45439822 3989400 499048 1657718 810693 1255979 9107400
24 1 1986 16286448.8541377 2319286.52287748 238339.179137218 2107940 1900485.3314128 4109400 499048 1598571 804386 1224283 9107400
25 1 1986 16252604.3583498 2299516.17517453 241198.018884512 2107940 1882716.20398405 4229400 499048 1539424 779185 1192587 9107400
26 1 1986 16219255.8303139 2288183.7595053 244366.340102565 2107940 1865643.70236378 4209593 499048 1480277 741641 1160891 9107400
27 2 1986 16181738.5965642 2260545.69593384 242334.659278736 2107940 1846955.58847923 4189501 499048 1421130 704096 1129195 9107400
28 2 1986 16085400 2335068.78625375 244245.44531418 2102386 1830706.6076676 4163666 499048 1297560 670000 1117691 9107400
29 2 1986 15981813 2415225.98894628 245357.821562808 2096833 1812900.45891364 4137831 499048 1173990 626375 1106187 9107400
30 2 1986 15955681 2416866.96650877 245797.158125462 2091279 1794617.50475551 4111996 499048 1050419 582750 1094683 9107400
31 3 1986 15929549 2445615.03889501 210900 2085725 1790043.62985271 4086162 499048 926849 539125 1020000 9107400
32 3 1986 15932921 2359850.31504399 182900 2096634 1805337.62553139 4060129 499048 838337 495500 1007187.80144981 8920600.88020193
33 3 1986 15936293 2284097.5725893 154900 2107543 1821115.13649833 4034096 499048 749825 413175 994375.602899622 8733901.76040386
34 3 1986 15939665 2184890.53816572 154900 2118452 1829937.09270327 4008063 499048 661312 330850 981563.404349433 8547202.64060579
35 3 1986 15896412.5638976 2185479.84639239 154900 2129361 1930147.54116321 3982030 499048 572800 248525 968751.205799244 8360503.52080772
36 4 1986 15902772 2237225.61958326 257833.043333019 2186386 2059294.84725892 3945286 499048 572800 166200 943751.205799244 7779912.54083778
37 4 1986 15862508 2358016.11176552 269550.341929695 2243411 2147009.1450248 3908542 499048 572800 191341 918751.205799244 7199321.56086783
38 4 1986 15860326 2411778.06736743 272773.95744619 1999975.98092323 2176433.50487142 3906360 630751 592932 216482 918126.808698866 6618730.58089789
39 4 1986 15858144 2595822.59660129 290760.495469749 2216336.06068647 2242652.0533143 3904178 762453 613064 241624 917502.411598488 6038139.60092795
40 5 1986 15937562 2648036.35258985 298066.334684723 2342256.05051954 2292882.2265025 4078605 797600 774122 266765 1100514 6038139.60092795
41 5 1986 16016980 2943257.94141497 328863.719869896 2607071.77551554 2510022.60437972 4253031 832747 935180 283646 1137486 6038139.60092795
42 5 1986 16096398 3219105.96701234 347708.228244514 2739618.84869187 2559836.94556833 4427457 867894 1096237 283646 1174458 9107400
43 5 1986 16175816 3842677.67449518 424608.796335986 2926623.19305614 2696916.51687212 4601884 903041 1257295 283646 1211430 9107400
44 6 1986 16255235 5061752.67005889 622488.178430806 3121991.51222096 2897415.87930919 4776310 938188 1418353 283646 1248402 9107400
45 6 1986 16999135 5821027.06801833 828751 3318587.85364277 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 1986 17743035 6401738.60249497 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 1986 18486935 6587440.82642464 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 1986 19230835 6611295.01693317 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1986 19441877 7219618 1179619 3353678 3041626.49210667 5752127 1540000 1792000 493035 1420000 9107400
50 7 1986 19652918 7255512 1261379 3239356 3011752.33432931 5869400 1540000 1792000 518176 1420000 9107400
51 7 1986 19863959 7291406 1343140 3125033 2981879.17655196 5869400 1540000 1792000 543318 1420000 9107400
52 7 1986 20075000 7327300 1424900 3010711 2952005.01877461 5869400 1540000 1792000 568459 1420000 9107400
1 8 1986 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 1986 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 1986 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 1986 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 8 1986 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 1986 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 1986 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 1986 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 1986 19948256 7012154 1377528 2230518 2603000 5414900 1308502 1792000 817000 1348369 9107400
10 10 1986 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1986 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1986 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1986 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1986 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1986 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1986 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1986 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1986 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1986 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1986 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1986 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1986 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1987 15227404.3040619 1249183 194175.788881267 2107940 2087089 3985931.56292775 499048 1657718 810693 1255979 9107400
24 1 1987 15204021.420686 1249183 197289.1110387 2107940 2090699 4102463.12585551 499048 1598571 804386 1224283 9107400
25 1 1987 15180502.2703447 1249183 199699.025436131 2107940 2094309 4050389.47011742 499048 1539424 779185 1192587 9107400
26 1 1987 15156427.7552767 1249183 201228.946696628 2107940 2097919 3969991.89994155 499048 1480277 741641 1160891 9107400
27 2 1987 15130187.3939185 1249183 202751.804374845 2107940 2101529 3889187.22241345 499048 1421130 704096 1129195 9107400
28 2 1987 15115885.5111143 1082274 207328.721129556 2102386 2106438 3863049.72651894 499048 1297560 670000 1117691 9107400
29 2 1987 15101386.9817111 915366 210847.100836693 2096833 2111347 3833826.90618828 499048 1173990 626375 1106187 9107400
30 2 1987 15086613.502101 869177.363255054 213844.390668744 2091279 2116256 3803454.0618263 499048 1050419 582750 1094683 9107400
31 3 1987 15073735.0880988 890394.127197125 210900 2085725 2121165 3770808.91594504 499048 926849 539125 1083179 9107400
32 3 1987 15029634.1417097 883452.959229071 182900 2096634 2133463 3675572.05014374 499048 838337 495500 1057047 8973050
33 3 1987 14988773.3489269 913757.969732512 154900 2107543 2145760 3586497.20579134 499048 749825 413175 1030915 8838800
34 3 1987 14946038.4833489 944152.431566342 154900 2118452 2158058 3491843.96660681 499048 661312 330850 1004782 8704550
