"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1994-06-12 6 46 12 1994 5434310.04692628 366797.469996625 779906.753733053 1318976.62178695 0 1082376.6
1994-06-19 6 47 19 1994 4296574.28452917 183529.778466803 429052.261855564 1669831.11366444 0 1082376.6
1994-06-26 6 48 26 1994 3261531.25008713 0 413203.458216193 1685679.91730381 0 1082376.6
1994-07-03 7 49 3 1994 11683392.8536512 0 578933.514627071 1495893.89097293 0 907868.8
1994-07-10 7 50 10 1994 4298404.83872612 2504.79250660305 0 2147885.10064412 2504.79250660305 814268.259355878
1994-07-17 7 51 17 1994 4501537.51363775 0 241097.420796809 1833729.98480319 0 907868.8
1994-07-24 7 52 24 1994 4230414.75459735 0 641191.545564792 1433635.86003521 0 907868.8
1994-07-31 7 52 31 1994 4477660.15100784 0 928867.030525537 1145960.37507446 0 907868.8
1994-08-07 8 1 7 1994 2704382.4622111 0 387696.964440315 1554822.60659969 0 913221.8
1994-08-14 8 2 14 1994 1252183.57181766 0 577175.790474272 1365343.78056573 0 913221.8
1994-08-21 8 3 21 1994 38673.0892261499 0 922199.310690445 1020320.26034955 0 913221.8
1994-08-28 8 4 28 1994 61619.4606444055 16300.0472611534 948365.897132312 952055.726547688 0 913221.8
1994-09-04 9 5 4 1994 125412.662774404 60759.7560241913 688721.452300709 1211700.17137929 0 913221.8
1994-09-11 9 6 11 1994 438537.709889539 240989.9809791 768548.542235395 989541.926084605 0 998869.8
1994-09-18 9 7 18 1994 468836.835158665 304033.093487911 830617.284189225 927473.184130775 0 998869.8
1994-09-25 9 8 25 1994 434398.951239252 365738.603111323 846540.699032069 911549.769287931 0 998869.8
1994-10-02 10 9 2 1994 369067.976167254 299946.863117902 897887.018781574 860203.449538426 0 998869.8
1994-10-09 10 10 9 1994 681708.681216121 333213.277796272 878499.068275272 765325.542924728 0 1136977.2
1994-10-16 10 11 16 1994 626168.246721142 284038.278270608 792064.251953405 851760.359246595 0 1136977.2
1994-10-23 10 12 23 1994 676688.468865422 337736.670987349 756965.82602267 886858.78517733 0 1136977.2
1994-10-30 10 13 30 1994 726610.604659546 334439.19780506 666761.096853329 977063.514346671 0 1136977.2
1994-11-06 11 14 6 1994 828595.428325767 466315.206984758 529551.101745148 1114273.50945485 38069.6076445041 1215131
1994-11-13 11 15 13 1994 915513.336487837 140143.818468761 313732.288523283 1668880.56571672 0 1215131
1994-11-20 11 16 20 1994 1005529.07715862 235991.166915144 964053.95591301 1018558.89832699 0 1117706.4
1994-11-27 11 17 27 1994 692182.905349588 171678.023705689 984972.249734165 997640.604505835 0 1117706.4
1994-12-04 12 18 4 1994 542715.490510081 176137.491499647 999586.985096381 983025.869143619 0 1008505.2
1994-12-11 12 19 11 1994 1040983.86113275 518080.977205797 0 2417588.23712487 469992.16404968 877424.994875133
1994-12-18 12 20 18 1994 1137377.18021547 421742.710242596 542326.498829499 1767046.6134905 116676.139835665 1008505.2
1994-12-25 12 21 25 1994 1166827.44361995 198629.750963618 1100077.35425707 1209295.75806293 0 1008505.2
1995-01-01 1 22 1 1995 762635.102407663 198687.551935573 903496.145657082 1405876.96666292 0 1008505.2
1995-01-08 1 23 8 1995 1194051.1581077 822967.658287885 884053.4714702 1415296.3200498 133689.569950818 1020281.8
1995-01-15 1 24 15 1995 879758.855874443 200088.907452857 1429512.03013498 869837.761385022 0 1020281.8
1995-01-22 1 25 22 1995 1234367.74570585 295473.019524975 610032.69492979 1689317.09659021 3068.43904314616 1020281.8
1995-01-29 1 26 29 1995 1330522.71082507 145021.497134486 748632.275661281 1550717.51585872 0 1020281.8
1995-02-05 2 27 5 1995 1595579.9555345 347223.240684798 756238.594858126 1543111.19666187 21652.5404909905 1033129
1995-02-12 2 28 12 1995 1630815.1349198 1193875.5302184 344102.271600618 1794874.38711938 618989.059915319 1103788.6
1995-02-19 2 29 19 1995 1117529.59593321 411916.375183866 601467.434925742 1537509.22379426 11931.0247100842 1033129
1995-02-26 2 30 26 1995 1806550.26649286 659758.321028289 204154.492536827 1934822.16618317 192393.910294396 1033129
1995-03-05 3 31 5 1995 2669329.64990345 1366309.30671772 133578.463224254 2005398.19549575 803740.234693943 1033129
1995-03-12 3 32 12 1995 1703266.8006866 543320.729640565 94797.7115510979 1785577.2705289 250089.098140534 1103788.6
1995-03-19 3 33 19 1995 1914014.56231258 807341.399459669 0 2105662.92952003 441772.256731119 859883.078479971
1995-03-26 3 34 26 1995 2297943.07078065 1303386.17320314 0 2021857.97204116 863301.529723519 966170.635958844
1995-04-02 4 35 2 1995 1807854.80375128 729488.395298615 255.206821530825 1880119.77525847 376240.906862353 1107908.83274153
1995-04-09 4 36 9 1995 2039606.91892104 415643.430933967 0 1988402.96287511 86796.7739327619 930746.677124892
1995-04-16 4 37 16 1995 2545254.78693729 421467.477279672 0 2716012.77895938 57036.6378354379 203136.861040617
1995-04-23 4 38 23 1995 2376483.33463287 166722.724404805 0 2607164.60722699 82994.2709854274 492603.288773013
1995-04-30 4 39 30 1995 2689786.53775703 65520.1058111897 0 2079913.94209213 0 1019853.95390787
1995-05-07 5 40 7 1995 2716996.36801131 304674.242255446 44824.7081564916 2076109.97312351 0 1263308
1995-05-14 5 41 14 1995 3446661.70973084 677085.206952961 0 2726887.43130248 0 636355.896697519
1995-05-21 5 42 21 1995 4255162.58035442 797314.973402648 0 2399945.10169565 0 963298.226304345
1995-05-28 5 43 28 1995 7038388.06085891 2951646.54098332 0 2998799.64864805 2056910.96127636 364443.679351947
1995-06-04 6 44 4 1995 6728415.41194229 1026830.96657527 0 2443197.75143901 46785.9325189618 920045.576560989
1995-06-11 6 45 11 1995 8019646.68199871 1435882.11259994 0 2391934.68665695 705984.131287492 768544.265343052
1995-06-18 6 46 18 1995 7458480.61021814 1172593.64498564 0 3064438.61164135 717935.953240161 96040.340358654
1995-06-25 6 47 25 1995 6729271.76742387 1166457.70259295 0 2937872.69608214 777827.009067465 222606.25591786
1995-07-02 7 48 2 1995 5184390.67798387 547085.729505878 0 3322951.98496242 547085.729505878 0
1995-07-09 7 49 9 1995 5781108.90740715 397954.486059005 0 3143369.72825182 397954.486059005 0
1995-07-16 7 50 16 1995 5645683.76403148 229994.392550639 0 3352501.39102724 229994.392550639 0
1995-07-23 7 51 23 1995 5230565.38650525 227207.295187702 0 2556095.07775355 227207.295187702 406058.282246448
1995-07-30 7 52 30 1995 5080266.78166099 0 141981.880765661 1932845.52483434 0 907868.8
1995-08-06 8 1 6 1995 3593891.27426848 289217.775673374 0 2590066.36124068 289217.775673374 246442.142759315
1995-08-13 8 2 13 1995 4358478.30256914 0 0 1988992.82239393 0 847515.681606065
1995-08-20 8 3 20 1995 1996311.80726731 0 0 2372508.04681727 0 464000.457182732
1995-08-27 8 4 27 1995 1781492.58724812 27151.7868246346 0 2482546.33121082 10851.7395634813 312281.036789185
1995-09-03 9 5 3 1995 1815075.44957659 60759.7560241913 117782.275758823 1782639.34792118 0 913221.8
1995-09-10 9 6 10 1995 1804253.40752764 318953.119290019 334403.100734534 1423687.36758547 62239.956306393 998869.8
1995-09-17 9 7 17 1995 1900522.69348283 462475.647536848 341794.039674357 1416296.42864564 120953.809738224 998869.8
1995-09-24 9 8 24 1995 1874671.12898121 489591.264878268 557616.374975971 1200474.09334403 143651.163940736 998869.8
1995-10-01 10 9 1 1995 1661011.97284545 445061.10639231 664117.84660954 1093972.62171046 106786.733598883 998869.8
1995-10-08 10 10 8 1995 1849773.31369644 545304.514169873 655981.14562159 987843.46557841 133331.335478912 1136977.2
1995-10-15 10 11 15 1995 2019028.77498963 586181.141317484 468856.197570562 1174968.41362944 196640.871891875 1136977.2
1995-10-22 10 12 22 1995 2527289.51638857 794510.196892353 439733.000242144 1204091.61095786 305103.768184873 1136977.2
1995-10-29 10 13 29 1995 2377800.64069701 502315.444909928 288797.910608762 1355026.70059124 171833.074693383 1136977.2
1995-11-05 11 14 5 1995 2476002.49594111 486682.325308433 514722.59993929 1129102.01126071 129347.957079956 1215131
1995-11-12 11 15 12 1995 2775603.36487273 452456.05311398 226515.818347357 1756097.03589264 203778.140663992 1215131
1995-11-19 11 16 19 1995 3058304.23254013 646436.276501979 529370.142591223 1453242.71164878 247599.340921106 1117706.4
1995-11-26 11 17 26 1995 3465001.75999287 916527.986362917 513421.975931973 1469190.87830803 427172.237671275 1117706.4
1995-12-03 12 18 3 1995 4225942.72611232 1468987.25736893 23216.1185859458 1959396.73565405 964013.693713056 1008505.2
1995-12-10 12 19 10 1995 5167410.14142387 2110071.82136034 0 2421408.90125976 1540587.28877245 873604.330740244
1995-12-17 12 20 17 1995 5973154.58044304 2586766.91135392 0 2313423.14097071 1986585.49756719 981590.091029293
1995-12-24 12 21 24 1995 6462591.17572037 2894890.77692911 0 2392507.43911205 2228845.56946486 902505.792887951
1995-12-31 12 22 31 1995 6805597.54265104 3143227.08303335 305820.753814806 2003552.35850519 2150989.89052631 1008505.2
1996-01-07 1 23 7 1996 7829268.97847249 9570351.17206036 235246.460942311 2064103.33057769 8582653.05495475 1020281.8
1996-01-14 1 24 14 1996 7416868.83809528 8306501.14288346 33678.5361203589 2265671.25539964 7296646.133641 1020281.8
1996-01-21 1 25 21 1996 7150730.23764453 7207006.41655364 0 2461222.96740084 6030613.38178566 835642.784599161
1996-01-28 1 26 28 1996 6986319.13854787 6700120.38519766 242422.57821258 2056927.21330742 5195086.4291035 1020281.8
1996-02-04 2 27 4 1996 6509746.44316749 5302864.44186564 69328.6446356666 2230021.14688433 3829903.07201543 1033129
1996-02-11 2 28 11 1996 5857089.26206033 6553432.54912846 0 2212403.45184375 5127771.17798663 1009183.82015625
1996-02-18 2 29 18 1996 6381584.91005445 6440464.83951597 0 2933908.16092803 5141243.02167859 217019.511071971
1996-02-25 2 30 25 1996 6961101.17982309 6182853.61144616 0 3768240.7049572 4953559.53297024 0
1996-03-03 3 31 3 1996 7637768.84773575 6186330.80216502 0 3511916.54082095 4973443.41248135 0
1996-03-10 3 32 10 1996 6976618.47365718 5670110.55761311 0 3146373.92354406 4630850.09146747 0
1996-03-17 3 33 17 1996 6161436.15029006 4963868.54305421 0 3287608.19032731 4012059.00459773 0
1996-03-24 3 34 24 1996 5299713.41873433 4179536.60392497 0 3787966.14642462 3358592.02639672 0
1996-03-31 3 35 31 1996 4390261.2723868 3376575.99293228 0 3621393.31469269 2683499.85214763 0
1996-04-07 4 36 7 1996 4239356.6027399 2954600.26880599 0 2544846.28574948 2400875.04172302 374303.354250517
1996-04-14 4 37 14 1996 4621015.09897471 2594557.93263565 0 2942359.88989923 2064355.95127684 0
1996-04-21 4 38 21 1996 5012476.36033414 3002665.28834232 0 4096203.76484757 2487179.98854638 0
1996-04-28 4 39 28 1996 5226052.23928987 3290570.83977253 0 3547827.09701152 2935821.41049899 0
1996-05-05 5 40 5 1996 4779669.19209512 2837784.03180456 0 3418755.03239859 2532905.9463015 0
1996-05-12 5 41 12 1996 2577808.08554543 769127.432822589 0 4118655.64121174 348784.802488406 0
1996-05-19 5 42 19 1996 36644124.0792514 536315.523065334 310867.475590497 1810067.2056895 6.87278440345045e-09 1263308
1996-05-26 5 43 26 1996 4717798.89072121 1894989.60741044 0 3485603.64076236 1010968.12911407 0
1996-06-02 6 44 2 1996 5941488.18689844 1980106.00618508 0 3339674.52005063 1006901.16449695 23568.8079493749
1996-06-09 6 45 9 1996 5733044.24615521 1671074.69771888 0 3052193.74453782 948306.901684622 108285.20746218
1996-06-16 6 46 16 1996 7376982.49936298 2818890.6946508 0 3142149.80793998 2068842.99414014 18329.1440600213
1996-06-23 6 47 23 1996 6279915.99373183 1704100.77440019 0 3515821.11910099 1376533.00065061 0
1996-06-30 6 48 30 1996 5452715.73566701 601377.142903508 0 3394891.09372334 601377.142903508 0
1996-07-07 7 49 7 1996 6525061.00599304 704673.925171174 0 3708509.17025039 704673.925171174 0
1996-07-14 7 50 14 1996 7654793.62830931 1117349.89812216 0 3451387.458897 1117349.89812216 0
1996-07-21 7 51 21 1996 8276796.84607842 1167115.61132132 0 3432899.95379497 1167115.61132132 0
1996-07-28 7 52 28 1996 7357553.94768616 224404.761371395 0 3992264.51267 224404.761371395 0
1996-08-04 8 1 4 1996 5344914.00081137 1263559.44449171 0 4072203.42027798 1263559.44449171 0
1996-08-11 8 2 11 1996 3670847.02516785 631284.738765308 0 3790506.48814083 631284.738765308 0
1996-08-18 8 3 18 1996 1999279.65430097 0 0 3049919.26676043 0 0
1996-08-25 8 4 25 1996 1781492.58724812 27151.7868246346 0 2496499.48357651 10851.7395634813 298327.884423489
1996-09-01 9 5 1 1996 1626822.30257619 60759.7560241913 0 2139737.77710313 0 655089.59089687
1996-09-08 9 6 8 1996 1804448.89625689 318968.175148596 0 1810754.74244934 168804.394108897 928798.689550663
1996-09-15 9 7 15 1996 1971105.42807697 511036.297108286 235475.371624299 1522615.0966957 137896.392287317 998869.8
1996-09-22 9 8 22 1996 2225513.69072386 790927.614290517 350435.334779276 1407655.13354072 280990.82306232 998869.8
1996-09-29 9 9 29 1996 2163713.703 754595.691706485 573222.338219637 1184868.13010036 214047.965686646 998869.8
1996-10-06 10 10 6 1996 2097626.92702577 494494.659526431 610005.814489974 1033818.79671003 109191.617135543 1136977.2
1996-10-13 10 11 13 1996 2247615.47749078 484846.973835164 690232.795117298 953591.816082702 147029.131947778 1136977.2
1996-10-20 10 12 20 1996 2333885.74192212 524304.510017399 621089.390034973 1022735.22116503 180142.109969318 1136977.2
1996-10-27 10 13 27 1996 2192617.46992292 415070.162608347 285579.550280898 1358245.0609191 149748.747486963 1136977.2
1996-11-03 11 14 3 1996 2324185.42318287 397938.863270045 466944.018956915 1176880.59224308 119416.224213041 1215131
1996-11-10 11 15 10 1996 2509733.70936547 190969.242488342 237488.55714053 1745124.29709947 21908.8993014863 1215131
1996-11-17 11 16 17 1996 2652816.74346799 236877.175732238 820241.715298984 1162371.13894102 33447.7454690419 1117706.4
1996-11-24 11 17 24 1996 2536509.3486814 332011.068748317 766937.402175017 1215675.45206498 78693.3447694611 1117706.4
1996-12-01 12 18 1 1996 2495664.19947289 419568.40905307 778180.388583631 1204432.46565637 117936.298814909 1008505.2
1996-12-08 12 19 8 1996 2734813.1927377 606690.307937742 260210.90514318 2049162.20717682 417097.99637657 1008505.2
1996-12-15 12 20 15 1996 2773560.23280728 572030.591535755 51541.6957888873 2257831.41653111 436958.617590736 1008505.2
1996-12-22 12 21 22 1996 3047873.1465127 326335.613962871 680415.186754139 1628957.92556586 115213.63343404 1008505.2
1996-12-29 12 22 29 1996 2928463.73323906 402347.103254415 867744.8599528 1441628.2523672 85627.4917308617 1008505.2
1997-01-05 1 23 5 1997 3803016.77035636 7176344.0098749 191457.896584188 2107891.89493581 6555715.33838676 1020281.8
1997-01-12 1 24 12 1997 4071975.4851422 6678953.59698781 0 2472656.56973521 5886424.61113928 824209.182264786
1997-01-19 1 25 19 1997 4502958.00069512 6218887.27811358 202085.44508695 2097264.34643305 5069962.70348551 1020281.8
1997-01-26 1 26 26 1997 4108368.37115972 4552198.50849487 0 2555594.82900763 3476579.14017721 741270.92299237
1997-02-02 2 27 2 1997 3506097.83471652 3464317.24761737 0 2410753.51065127 2320292.76863486 898959.441348726
1997-02-09 2 28 9 1997 2740803.63305211 4593247.10652422 0 2257972.32207958 3639783.27234452 963614.949920416
1997-02-16 2 29 16 1997 2455015.21044366 3611028.36168863 0 2172977.37064616 2752522.84796592 977950.301353839
1997-02-23 2 30 23 1997 2228002.74241262 2828102.69419429 0 2519968.28671515 2086104.66381826 630959.38528485
1997-03-02 3 31 2 1997 2181318.93468284 2230622.90949627 0 2754527.95671055 1485019.54371014 396399.715289449
1997-03-09 3 32 9 1997 1865809.54535367 1636127.2181733 0 2338403.49545628 939144.350576843 627142.512543724
1997-03-16 3 33 16 1997 1310176.78994485 740721.977229349 0 2260335.22954129 333347.892971977 705210.778458711
1997-03-23 3 34 23 1997 971444.546082707 272524.302810217 0 2686184.53818284 22596.1820694807 301844.069817165
1997-03-30 3 35 30 1997 1162994.07062741 542491.512627331 0 3679183.51145871 90.7146886022713 0
1997-04-06 4 36 6 1997 1291885.2175183 628516.924891314 0 2963024.53260728 0 0
1997-04-13 4 37 13 1997 1230410.39098124 521579.007907156 0 2579651.90886515 0 339497.731134848
1997-04-20 4 38 20 1997 1134196.91034358 431863.512253317 0 2114333.90167016 0 985433.994329837
1997-04-27 4 39 27 1997 1210026.71149138 984345.486321971 0 3401125.05833321 525562.948233648 0
1997-05-04 5 40 4 1997 937696.063358049 802388.523388144 0 3967693.70926745 500819.187607497 0
1997-05-11 5 41 11 1997 1151872.04051856 1140457.96447676 0 3685120.81943145 549663.110618218 0
1997-05-18 5 42 18 1997 1964827.61191347 2021795.83693218 13512.0334868683 2107422.64779313 1077572.68809157 1255820.68020687
1997-05-25 5 43 25 1997 6685960.04243222 5974894.70208615 0 3944188.37013493 4840640.39724765 0
1997-06-01 6 44 1 1997 7852952.7938816 5817198.50762255 0 3294583.50668783 4647518.13887305 68659.8213121737
1997-06-08 6 45 8 1997 7355370.32188564 4461657.13607146 0 3843121.23000367 3867925.28016095 0
1997-06-15 6 46 15 1997 6942023.832999 3340222.6785503 0 3033400.00401268 2593527.45848454 127078.947987319
1997-06-22 6 47 22 1997 7057192.10174025 1710817.01754401 0 3309944.2328236 1326524.52175559 0
1997-06-29 6 48 29 1997 5989650.41550832 462957.323262727 0 3763507.03688918 462957.323262727 0
1997-07-06 7 49 6 1997 6555642.17641196 683005.110892942 0 3984795.89259849 683005.110892941 0
1997-07-13 7 50 13 1997 7852917.96882951 586189.242950034 0 3445806.81574845 586189.242950034 0
1997-07-20 7 51 20 1997 8280168.31600811 719233.629844775 0 3977804.26964782 719233.629844775 0
1997-07-27 7 52 27 1997 7360424.67742933 224318.922139927 0 4112499.6511809 224318.922139927 0
1997-08-03 8 1 3 1997 5344914.00081137 1263559.44449171 0 3990469.26719198 1263559.44449171 0
1997-08-10 8 2 10 1997 3670847.02516785 631284.738765308 0 3682318.56510605 631284.738765308 0
1997-08-17 8 3 17 1997 1999279.65430097 0 0 3070540.7027651 0 0
1997-08-24 8 4 24 1997 1781492.58724812 27151.7868246346 0 2611479.72056963 10851.7395634813 183347.647430365
1997-08-31 8 5 31 1997 1592152.39415804 82443.8345277351 0 2466165.67916012 21684.0785035438 328661.688839878
1997-09-07 9 6 7 1997 1804414.08691612 318933.365807828 0 1877058.38422796 168804.394108897 862495.047772038
1997-09-14 9 7 14 1997 1971105.42807697 511036.297108286 96918.4883149476 1661171.98000505 234386.485405896 998869.8
1997-09-21 9 8 21 1997 2137825.11792576 703217.001491843 0 2024520.13649922 463449.704351646 715033.29550078
1997-09-28 9 9 28 1997 2303788.7963022 894670.785008683 1258.96205246076 1756831.50626754 609064.601758558 982721.925732461
1997-10-05 10 10 5 1997 2557211.1741985 915656.853198819 158627.958517973 1485196.65268203 542993.11177383 1136977.2
1997-10-12 10 11 12 1997 2919542.9865202 1045310.18716993 0 1850085.90093623 748740.715482379 914440.419063775
1997-10-19 10 12 19 1997 2947316.63186307 840395.553741025 86002.1191376261 1557822.49206237 493292.471316044 1136977.2
1997-10-26 10 13 26 1997 3196759.84218859 857059.949212418 416984.169766084 1226840.44143392 280959.168022895 1136977.2
1997-11-02 11 14 2 1997 3407579.36351369 836495.663248442 483593.81385266 1160230.79734734 306371.337480644 1215131
1997-11-09 11 15 9 1997 4096401.96931824 813824.718228349 0 2098378.2543186 376221.717562877 1079735.7696814
1997-11-16 11 16 16 1997 3971054.92512997 774806.776636936 187723.83370366 1794889.02053634 283077.671256346 1117706.4
1997-11-23 11 17 23 1997 4159186.27077871 888741.072788167 175131.266842837 1807481.58739716 457112.202160079 1117706.4
1997-11-30 11 18 30 1997 4265396.08726362 944952.238730722 548324.164085364 1434288.69015464 268937.945090712 1008505.2
1997-12-07 12 19 7 1997 4675672.53798884 1025068.96039531 42021.173272056 2267351.93904794 809530.895696065 1008505.2
1997-12-14 12 20 14 1997 4389046.33483582 1010805.31103338 0 2333967.05777889 839827.938642541 961046.174221108
1997-12-21 12 21 21 1997 4327147.55694432 785191.849084124 389043.011091132 1920330.10122887 267938.874619102 1008505.2
1997-12-28 12 22 28 1997 4298789.14930286 808455.335639597 590161.81534132 1719211.29697868 180038.355469499 1008505.2
1998-01-04 1 23 4 1998 5013687.19480727 6179401.57118858 868367.181460129 1430982.61005987 5079514.9648049 1020281.8
1998-01-11 1 24 11 1998 4615058.82143366 4472815.07844634 331184.322083625 1968165.46943638 3728053.71678313 1020281.8
1998-01-18 1 25 18 1998 4245311.30112908 3240193.52564263 592542.052006127 1706807.73951387 2216389.11571229 1020281.8
1998-01-25 1 26 25 1998 3785077.25074313 2118923.10140021 587263.005856219 1712086.78566378 1091565.48160726 1020281.8
1998-02-01 2 27 1 1998 2970269.95439423 684417.056641534 518646.310330698 1780703.4811893 66171.6482878457 1033129
1998-02-08 2 28 8 1998 2787179.1231009 1443812.95194883 0 2204450.91314474 995662.215777031 1017136.35885526
1998-02-15 2 29 15 1998 2566108.62979796 559982.407148873 271591.472709954 1867385.18601005 60092.661856068 1033129
1998-02-22 2 30 22 1998 2546889.37169258 441999.303392783 368838.874334518 1770137.78438548 34856.7610727324 1033129
1998-03-01 3 31 1 1998 2645715.99529833 364239.664106443 259775.447363645 1879201.21135635 39404.5270651566 1033129
1998-03-08 3 32 8 1998 2208544.57474075 321776.899250234 562339.353988118 1318035.62809188 5185.13741120055 1103788.6
1998-03-15 3 33 15 1998 1738606.41346536 361721.837276415 537748.853428627 1342626.12865137 36235.995466684 1103788.6
1998-03-22 3 34 22 1998 1498416.51059163 490335.968640964 103314.533720064 1777060.44835994 171602.941702166 1126271.2
1998-03-29 3 35 29 1998 1913630.29668557 776757.798750837 0 1965598.25803112 411740.85546884 1022430.34996888
1998-04-05 4 36 5 1998 2036979.42953239 379715.727591036 0 2447303.02214992 114171.403557532 471846.617850081
1998-04-12 4 37 12 1998 2698964.3521914 345183.406943906 0 2492420.06220534 64991.6089167738 426729.577794657
1998-04-19 4 38 19 1998 2636732.04914701 178816.629510526 0 2901145.89634505 90890.2240611932 198621.999654953
1998-04-26 4 39 26 1998 3373332.75208409 55080.4807680383 0 2497126.4659948 0 602641.430005203
1998-05-03 5 40 3 1998 3816904.39765116 392582.568471265 0 2494761.13452633 0 868482.193473671
1998-05-10 5 41 10 1998 7031621.70103898 1954060.37446281 0 2921915.57042165 1164119.93058363 441327.757578348
1998-05-17 5 42 17 1998 9510368.53256518 3005451.59556177 0 3044232.57449708 2209921.20842203 319010.753502923
1998-05-24 5 43 24 1998 9974250.0824882 2749738.52242119 0 3017091.41202417 1854721.53328033 346151.915975831
1998-05-31 5 44 31 1998 45024232.8430493 1251515.70804674 0 2811211.90626345 268767.955643035 552031.421736552
1998-06-07 6 45 7 1998 10682781.8106359 1423200.22899665 0 2779540.71053203 735978.162402017 380938.241467974
1998-06-14 6 46 14 1998 9450350.06721429 868279.099060116 0 3054623.27747845 446034.362623072 105855.674521553
1998-06-21 6 47 21 1998 11934697.223911 674557.084682452 0 2517118.26599972 490152.104886925 643360.68600028
1998-06-28 6 48 28 1998 6682718.84955754 141248.447962159 0 2511247.26847584 141248.447962159 649231.683524164
1998-07-05 7 49 5 1998 7152526.89356385 231462.66183016 0 2599394.20218978 231462.66183016 362759.15781022
1998-07-12 7 50 12 1998 7187397.21224529 73273.7231098218 0 2310813.66161579 73273.7231098218 651339.698384213
1998-07-19 7 51 19 1998 7294949.01959694 148847.439673846 0 2079857.95866012 148847.439673846 882295.401339878
1998-07-26 7 52 26 1998 6852851.29889472 85647.8759737115 274648.349934015 1800179.05566599 78867.43333945 907868.8
1998-08-02 8 1 2 1998 37956578.8863438 452481.692059167 0 2345034.43907296 452481.692059167 491474.064927036
1998-08-09 8 2 9 1998 5667763.86014367 0 0 1968892.35439502 0 867616.149604977
1998-08-16 8 3 16 1998 1767924.75226719 0 182379.373302063 1760140.19773794 0 913221.8
1998-08-23 8 4 23 1998 1699433.47164369 16300.0472611534 276043.055257821 1624378.56842218 0 913221.8
1998-08-30 8 5 30 1998 1362777.15433249 60764.6550620855 208531.991489374 1691889.63219063 0 913221.8
1998-09-06 9 6 6 1998 1544657.94193626 241014.643224423 707552.219721883 1050538.24859812 18855.7499323931 998869.8
1998-09-13 9 7 13 1998 1312106.90809733 338170.594046241 646695.82676816 1111394.64155184 35848.6018643891 998869.8
1998-09-20 9 8 20 1998 1151856.76504414 381381.563907102 608754.237591863 1149336.23072814 47290.8698152781 998869.8
1998-09-27 9 9 27 1998 1283297.6055365 577037.46081014 698342.866348149 1059747.60197185 109923.555129801 998869.8
1998-10-04 10 10 4 1998 1188003.621076 369620.111166289 549724.006057815 1094100.60514219 56484.8464412112 1136977.2
1998-10-11 10 11 11 1998 1281542.75078637 410339.716036151 613257.513407927 1030567.09779207 56628.0500654117 1136977.2
1998-10-18 10 12 18 1998 1351505.95126043 459909.596254892 625172.978544929 1018651.63265507 82688.1647403391 1136977.2
1998-10-25 10 13 25 1998 1214467.68882402 344312.071870663 597638.827906153 1046185.78329385 36454.9939415689 1136977.2
1998-11-01 11 14 1 1998 1120762.04272477 313174.436991429 676238.014194694 967586.597005306 7552.56510971316 1215131
1998-11-08 11 15 8 1998 1133885.6472861 133375.5594122 370544.045588353 1612068.80865165 0 1215131
1998-11-15 11 16 15 1998 1255549.47987859 260885.20276857 931469.265534809 1051143.58870519 0 1117706.4
1998-11-22 11 17 22 1998 1125869.24300264 334828.019847111 772029.493187259 1210583.36105274 0 1117706.4
1998-11-29 11 18 29 1998 1289171.11367873 500352.925915649 543138.089118164 1439474.76512184 125419.915858125 1008505.2
1998-12-06 12 19 6 1998 1818623.02451805 692204.837428909 275181.843638944 2034191.26868106 448314.927813883 1008505.2
1998-12-13 12 20 13 1998 1755522.79600965 567435.238100596 307322.374066941 2002050.73825306 324962.666504494 1008505.2
1998-12-20 12 21 20 1998 1949252.40880519 411306.482253733 121476.889136127 2187896.22318387 218324.127071327 1008505.2
1998-12-27 12 22 27 1998 2145169.93914902 399312.21434625 404814.747610431 1904558.36470957 135579.983020303 1008505.2
1999-01-03 1 23 3 1999 3094682.20364969 1405729.05884576 701920.910261848 1597428.88125815 734243.849351606 1020281.8
1999-01-10 1 24 10 1999 2324566.49978545 420600.830741211 1053622.27485819 1245727.51666181 30017.011136283 1020281.8
1999-01-17 1 25 17 1999 2525496.33763901 359675.292851299 595541.65841725 1703808.13310275 35536.5995289866 1020281.8
1999-01-24 1 26 24 1999 2764750.64084513 505428.508994957 481208.523383124 1818141.26813688 37105.211114824 1020281.8
1999-01-31 1 27 31 1999 2924875.09386419 480903.669184887 475339.464318239 1824010.32720176 27192.47160168 1033129
1999-02-07 2 28 7 1999 2778820.73278521 488085.083147169 67325.7959321474 2071650.86278785 29479.7498449767 1103788.6
1999-02-14 2 29 14 1999 2772604.24918467 453356.015062717 397056.762196069 1741919.89652393 9949.20629635361 1033129
1999-02-21 2 30 21 1999 2809807.46037952 337141.029573922 132170.709851459 2006805.94886854 0 1033129
1999-02-28 2 31 28 1999 3377365.03044931 767136.802016206 113710.034543054 2025266.62417695 167624.366100936 1033129
1999-03-07 3 32 7 1999 2829799.34124403 514767.372046974 0 1921132.20256079 222994.003479867 1044413.80543921
1999-03-14 3 33 14 1999 2415234.76611249 272531.88667473 111735.235798619 1768639.74628138 0 1103788.6
1999-03-21 3 34 21 1999 2457463.07736473 484851.042406157 206171.844779696 1674203.1373003 0 1126271.2
1999-03-28 3 35 28 1999 2688967.7627742 784159.924202311 0 2334512.87437866 16356.9935115196 653515.733621336
