"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN"
1986-06-08 6 45 8 1986 16999135 5821027.06801833 828751 390555 5004707 2992380 8554575.15384046 3318587.85364277 1287873 1511765 1088641
1986-06-15 6 46 15 1986 17743035 6401738.60249497 918454 417612 5233103 3018735 9069359 3393226 1327344 1605177 1239094
1986-06-22 6 47 22 1986 18486935 6587440.82642464 1008156 442753 5461500 3045090 9088379 3430613 1366815 1698588 1389547
1986-06-29 6 48 29 1986 19230835 6611295.01693317 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1986-07-06 7 49 6 1986 19441877 7219618 1179619 493035 5752127 3041626.49210667 9107400 3353678 1420000 1792000 1540000
1986-07-13 7 50 13 1986 19652918 7255512 1261379 518176 5869400 3011752.33432931 9107400 3239356 1420000 1792000 1540000
1986-07-20 7 51 20 1986 19863959 7291406 1343140 543318 5869400 2981879.17655196 8967907 3125033 1420000 1792000 1540000
1986-07-27 7 52 27 1986 20075000 7327300 1424900 568459 5869400 2952005.01877461 8828415 3010711 1420000 1792000 1540000
1986-08-03 8 1 3 1986 19553612 7116541 1347699 593600 5770433 2891308 8688922 2896389 1392402 1792000 1540000
1986-08-10 8 2 10 1986 19814306 7221921 1386299 638280 5671467 2855269 8549430 2782067 1392402 1792000 1540000
1986-08-17 8 3 17 1986 20075000 7327300 1424900 682960 5572500 2819231 8409937 2667744 1392402 1792000 1540000
1986-08-24 8 4 24 1986 20073116 7321562 1423330 711282 5473533 2783192 8270445 2553422 1392402 1792000 1540000
1986-08-31 8 5 31 1986 20071231 7315823 1421759 711282 5374567 2747154 8130952 2439100 1392402 1792000 1540000
1986-09-07 9 6 7 1986 20040487 7239906 1410701 737712 5275600 2711115 8239435 2387014 1381394 1792000 1482126
1986-09-14 9 7 14 1986 20009744 7163989 1399644 764141 5176633 2675077 8347918 2334849 1358200 1792000 1424251
1986-09-21 9 8 21 1986 19979000 7088071 1388586 790571 5077667 2639038 8456401 2282683 1327300 1792000 1366377
1986-09-28 9 9 28 1986 19948256 7012154 1377528 817000 5414900 2603000 8564884 2230518 1296400 1792000 1308502
1986-10-05 10 10 5 1986 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1286140 1792000 1199292
1986-10-12 10 11 12 1986 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1275880 1792000 1090082
1986-10-19 10 12 19 1986 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1265620 1792000 980873
1986-10-26 10 13 26 1986 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1255360 1792000 871663
1986-11-02 11 14 2 1986 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453
1986-11-09 11 15 9 1986 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1263538 1790869 696602
1986-11-16 11 16 16 1986 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1281975 1789739 630751
1986-11-23 11 17 23 1986 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1300413 1788608 564899
1986-11-30 11 18 30 1986 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1318850 1787477 499048
1986-12-07 12 19 7 1986 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1329179 1769824 499048
1986-12-14 12 20 14 1986 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
1986-12-21 12 21 21 1986 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1986-12-28 12 22 28 1986 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1987-01-04 1 23 4 1987 15227404.3040619 4916142 194175.788881267 810693 3985931.56292776 2087089 7450294 2107940 1255979 1657718 499048
1987-01-11 1 24 11 1987 15204021.420686 4512824 197289.1110387 804386 4102463.12585551 2090699 7450294 2107940 1224283 1598571 499048
1987-01-18 1 25 18 1987 15180502.2703447 4109505 199699.025436131 779185 4050389.47011742 2094309 7450294 2107940 1192587 1539424 499048
1987-01-25 1 26 25 1987 15156427.7552767 3706187 201228.946696628 741641 3969991.89994155 2097919 7450294 2107940 1160891 1480277 499048
1987-02-01 2 27 1 1987 15130187.3939185 3302868 202751.804374845 704096 3889187.22241345 2101529 7450294 2107940 1129195 1421130 499048
1987-02-08 2 28 8 1987 15115885.5111143 1082274 207328.721129556 670000 3863049.72651894 2106438 7185292 2102386 1117691 1297560 499048
1987-02-15 2 29 15 1987 15101386.9817111 915366 210847.100836693 626375 3833826.90618828 2111347 7594863 2096833 1106187 1173990 499048
1987-02-22 2 30 22 1987 15086613.502101 869177.363255054 213844.390668744 582750 3803454.0618263 2116256 8062550 2091279 1094683 1050419 499048
1987-03-01 3 31 1 1987 15073735.0880988 890394.127197125 210900 539125 3770808.91594504 2121165 8390604 2085725 1083179 926849 499048
1987-03-08 3 32 8 1987 15029634.1417097 883452.959229071 182900 495500 3675572.05014374 2133463 8465378 2096634 1057047 838337 499048
1987-03-15 3 33 15 1987 14988773.3489269 913757.969732512 154900 413175 3586497.20579134 2145760 8497112 2107543 1030915 749825 499048
1987-03-22 3 34 22 1987 14946038.4833489 944152.431566342 154900 330850 3491843.96660681 2158058 8522897 2118452 1004782 661312 499048
1987-03-29 3 35 29 1987 14902232.0619615 949791.98146796 154900 248525 3388834.8204339 2170356 8509863 2148052.29670985 978650 572800 499048
1987-04-05 4 36 5 1987 14926638.4467131 938651.825663911 211489.949712406 166200 3392243.40887063 2202389 8529202 2214287.2825315 998683 572800 499048
1987-04-12 4 37 12 1987 15014066.8083955 1102518.85719494 234373.464983315 191341 3488313.23884988 2234422 8548541 2335919.16566744 1018716 572800 499048
1987-04-19 4 38 19 1987 15078469.3216292 1246530.67324879 258317.459657916 216482 3562522.31527821 2275033 8540508 2440656.23445629 1041129 592932 630751
1987-04-26 4 39 26 1987 15133345.6720844 1405948.13740192 271966.96628344 241624 3675223.75155148 2315645 8532475 2570020.24174224 1063542 613064 762453
1987-05-03 5 40 3 1987 15320167.0290796 1859270.0962162 340298.092346973 266765 4046764.62309366 2445721 5129300 2745149 1100514 774122 797600
1987-05-10 5 41 10 1987 15639550.2385566 2461421.73091061 452742.91263162 283646 4253031 2575796 6621383.80593997 2888475 1137486 935180 832747
1987-05-17 5 42 17 1987 16096398 3803147.98986836 648761 283646 4427457 2705872 8025349.22531166 3031800 1174458 1096237 867894
1987-05-24 5 43 24 1987 16175816 4644001.57679118 693905 283646 4601884 2835948 8931549 3175126 1211430 1257295 903041
1987-05-31 5 44 31 1987 16255235 5382654.6591301 739049 283646 4776310 2966024 9031317 3290729.57633794 1248402 1418353 938188
1987-06-07 6 45 7 1987 16999135 5372185.5475065 828751 390555 5004707 2992380 9050338 3355839 1287873 1511765 1088641
1987-06-14 6 46 14 1987 17743035 5715492.07994494 918454 417612 5233103 3018735 9069359 3393226 1327344 1605177 1239094
1987-06-21 6 47 21 1987 18486935 6422400.27848576 1008156 442753 5461500 3045090 9088379 3430613 1366815 1698588 1389547
1987-06-28 6 48 28 1987 19217065.2457942 6369991.95200988 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1987-07-05 7 49 5 1987 19441877 6595965.05719049 1179619 493035 5752127 3035462 9107400 3353678 1420000 1792000 1540000
1987-07-12 7 50 12 1987 19652918 7255512 1261379 518176 5869400 2999423 9107400 3239356 1420000 1792000 1540000
1987-07-19 7 51 19 1987 19863959 7291406 1343140 543318 5869400 2963385 8967907 3125033 1420000 1792000 1540000
1987-07-26 7 52 26 1987 20075000 7327300 1424900 568459 5869400 2927346 8828415 3010711 1420000 1792000 1540000
1987-08-02 8 1 2 1987 19553612 7116541 1347699 593600 5770433 2891308 8688922 2896389 1392402 1792000 1540000
1987-08-09 8 2 9 1987 19814306 7221921 1386299 638280 5671467 2855269 8549430 2782067 1392402 1792000 1540000
1987-08-16 8 3 16 1987 20075000 7327300 1424900 682960 5572500 2819231 8409937 2667744 1392402 1792000 1540000
1987-08-23 8 4 23 1987 20073116 7321562 1423330 711282 5473533 2783192 8270445 2553422 1392402 1792000 1540000
1987-08-30 8 5 30 1987 20071231 7315823 1421759 711282 5374567 2747154 8130952 2439100 1392402 1792000 1540000
1987-09-06 9 6 6 1987 20040487 7239906 1410701 737712 5275600 2711115 8239435 2387014 1381394 1792000 1482126
1987-09-13 9 7 13 1987 20009744 7163989 1399644 764141 5176633 2675077 8347918 2334849 1358200 1792000 1424251
1987-09-20 9 8 20 1987 19979000 7088071 1388586 790571 5077667 2639038 8456401 2282683 1327300 1792000 1366377
1987-09-27 9 9 27 1987 19948256 7012154 1377528 817000 4978700 2603000 8564884 2230518 1296400 1792000 1308502
1987-10-04 10 10 4 1987 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1286140 1792000 1199292
1987-10-11 10 11 11 1987 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1275880 1792000 1090082
1987-10-18 10 12 18 1987 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1265620 1792000 980873
1987-10-25 10 13 25 1987 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1255360 1792000 871663
1987-11-01 11 14 1 1987 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453
1987-11-08 11 15 8 1987 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1263538 1790869 696602
1987-11-15 11 16 15 1987 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1281975 1789739 630751
1987-11-22 11 17 22 1987 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1300413 1788608 564899
1987-11-29 11 18 29 1987 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1318850 1787477 499048
1987-12-06 12 19 6 1987 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1329179 1769824 499048
1987-12-13 12 20 13 1987 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
1987-12-20 12 21 20 1987 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1987-12-27 12 22 27 1987 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1988-01-03 1 23 3 1988 16007088.5173898 4916142 205734.222572063 810693 3989400 2087089 7450294 2131510.680969 1255979 1657718 499048
1988-01-10 1 24 10 1988 15968926.8176143 4512824 203752.292149453 804386 4109400 2090699 7450294 2122857.88134533 1224283 1598571 499048
1988-01-17 1 25 17 1988 15930518.9025239 4109505 202090.161894969 779185 4229400 2094309 7450294 2120202.0278995 1192587 1539424 499048
1988-01-24 1 26 24 1988 15891883.4097985 3706187 198926.270068705 741641 4209593 2097919 7450294 2114950.21172869 1160891 1480277 499048
1988-01-31 1 27 31 1988 15853008.6726896 3302868 196111.1417003 704096 4189501 2101529 7450294 2109871.24915575 1129195 1421130 499048
1988-02-07 2 28 7 1988 15814362.337103 1164924.69566186 191451.367638254 670000 4163666 2106438 7185292 2109729.50349147 1117691 1297560 499048
1988-02-14 2 29 14 1988 15798263.3716604 1183103.91324462 193865.293399721 626375 4137831 2111347 7594863 2119897.37507197 1106187 1173990 499048
1988-02-21 2 30 21 1988 15782936.4708952 1223292.04097821 197379.255348968 582750 4111996 2116256 8062550 2132642.64426833 1094683 1050419 499048
1988-02-28 2 31 28 1988 15766690.0063869 1248211.2340603 198349.092658671 539125 4086162 2113010.72162371 8390604 2142254 1083179 926849 499048
1988-03-06 3 32 6 1988 15749635.2125081 1269608.26972785 182900 495500 4060129 2109426.50039017 8465378 2163378 1057047 838337 499048
1988-03-13 3 33 13 1988 15681310.6705382 1231229.63692661 154900 413175 4034096 2101620.37385232 8497112 2184502 1030915 749825 499048
1988-03-20 3 34 20 1988 15612267.4883192 1182488.69845881 154900 330850 4008063 2094627.46399825 8522897 2205626 1004782 661312 499048
1988-03-27 3 35 27 1988 15547351.9463235 1158924.17119764 154900 248525 3982030 2113949.72315485 8509863 2226750 978650 572800 499048
1988-04-03 4 36 3 1988 15496266.9461714 1125090.53721143 168402.720104827 166200 3945286 2121158.36275249 8529202 2255708 998683 572800 499048
1988-04-10 4 37 10 1988 15524263.2586711 1127070.07183232 173745.80612614 191341 3908542 2132282.370776 8548541 2356618.20647146 1018716 572800 499048
1988-04-17 4 38 17 1988 15601068.8464245 1174181.32214247 212455.251935429 216482 3906360 2222828.64349789 8540508 2464901.27046408 1041129 592932 630751
1988-04-24 4 39 24 1988 15823536.2750312 1694391.4510988 285739.001364088 241624 3904178 2315645 8532475 2601824 1063542 613064 762453
1988-05-01 5 40 1 1988 15937562 2103194.0698055 319887.417985297 266765 4078605 2405460.909042 6867505.38527591 2715289.00161186 1100514 774122 797600
1988-05-08 5 41 8 1988 16016980 2369299.56567959 338328.0848317 283646 4253031 2502284.31440518 7328939.28173125 2809639.55937237 1137486 935180 832747
1988-05-15 5 42 15 1988 16096398 3175157.74577558 434495.548252359 283646 4427457 2705872 7368065.26001907 2941623.33183827 1174458 1096237 867894
1988-05-22 5 43 22 1988 16175816 4166250.08311051 520795.629521863 283646 4601884 2835948 8775977.52637748 3056605.39750184 1211430 1257295 903041
1988-05-29 5 44 29 1988 16255235 5142284.7839227 651488.519384223 283646 4776310 2964716.4809837 9031317 3187973.65866704 1248402 1418353 938188
1988-06-05 6 45 5 1988 16999135 5390689.45277066 764967.056288302 390555 5004707 2992380 9050338 3342392.20654004 1287873 1511765 1088641
1988-06-12 6 46 12 1988 17743035 5422240.18401076 894195.204454238 417612 5233103 3018735 9069359 3393226 1327344 1605177 1239094
1988-06-19 6 47 19 1988 18358098.955907 5598141.99003158 983552.737562401 442753 5461500 3045090 9088379 3430613 1366815 1698588 1389547
1988-06-26 6 48 26 1988 18979987.578589 6097562.19126264 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1988-07-03 7 49 3 1988 19441877 6695987.93335625 1179619 493035 5752127 3035462 9107400 3353678 1420000 1792000 1540000
1988-07-10 7 50 10 1988 19652918 7139617.2216933 1261379 518176 5869400 2999423 9107400 3239356 1420000 1792000 1540000
1988-07-17 7 51 17 1988 19863959 7291406 1343140 543318 5869400 2963385 8967907 3125033 1420000 1792000 1540000
1988-07-24 7 52 24 1988 20075000 7327300 1424900 568459 5869400 2927346 8828415 3010711 1420000 1792000 1540000
1988-07-31 7 52 31 1988 20075000 7327300 1424900 568459 5869400 2927346 8828415 3010711 1420000 1792000 1540000
1988-08-07 8 1 7 1988 19553612 7116541 1347699 593600 5770433 2979346 8688922 2896389 1392402 1792000 1540000
1988-08-14 8 2 14 1988 19814306 7221921 1386299 638280 5671467 2960915 8549430 2782067 1392402 1792000 1540000
1988-08-21 8 3 21 1988 20075000 7327300 1424900 682960 5572500 2942485 8409937 2667744 1392402 1792000 1540000
1988-08-28 8 4 28 1988 20073116 7321562 1423330 711282 5473533 2924054 8270445 2553422 1392402 1792000 1540000
1988-09-04 9 5 4 1988 20071231 7315823 1421759 711282 5374567 2905623 8130952 2439100 1392402 1792000 1540000
1988-09-11 9 6 11 1988 20040487 7239906 1410701 737712 5275600 2887192 8239435 2387014 1379071.76966975 1792000 1482126
1988-09-18 9 7 18 1988 20009744 7163989 1399644 764141 5176633 2868762 8347918 2334849 1338143.53933951 1792000 1424251
1988-09-25 9 8 25 1988 19979000 7088071 1388586 790571 5077667 2801321 8456401 2282683 1297215.30900926 1792000 1366377
1988-10-02 10 9 2 1988 19948256 7012154 1377528 817000 5414900 2726227 8564884 2230518 1256287.07867901 1792000 1308502
1988-10-09 10 10 9 1988 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1240681.39310762 1792000 1199292
1988-10-16 10 11 16 1988 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1225075.70753623 1792000 1090082
1988-10-23 10 12 23 1988 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1209470.02196484 1792000 980873
1988-10-30 10 13 30 1988 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1193864.33639345 1792000 871663
1988-11-06 11 14 6 1988 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1178258.65082205 1792000 762453
1988-11-13 11 15 13 1988 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1205051.8194693 1790869 696602
1988-11-20 11 16 20 1988 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1231843.98811654 1789739 630751
1988-11-27 11 17 27 1988 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1258637.15676378 1788608 564899
1988-12-04 12 18 4 1988 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1285429.32541103 1787477 499048
1988-12-11 12 19 11 1988 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1312222.49405827 1769824 499048
1988-12-18 12 20 18 1988 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
1988-12-25 12 21 25 1988 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1989-01-01 1 22 1 1989 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1989-01-08 1 23 8 1989 15638603.4115766 4916142 276737.053362222 810693 3989400 1781411.29675138 7450294 2107940 1255979 1657718 499048
