"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy" "BonnevilleFlow"
1980-02-17 2 29 17 1980 330773.302409814 1021877.1 0 0 5320.19970501951 0 16.2044669086847 0 70195.4739619248 0 11383591.429583 62471764.9821365 NA 1784907.57091819 0
1980-02-24 2 30 24 1980 257035.105914721 1021877.1 0 0 13633.9657751797 0 10.3574809935085 0 47008.6745838671 0 11414467.5613516 65052601.8594648 NA 1858645.76741328 0
1980-03-02 3 31 2 1980 0 854275.749752636 122.421560169091 0 3301.38244457351 0 3.8913674672383 0 10875.1631132072 0 11212051.346231 74122953.52 NA 2285400.02224736 0
1980-03-09 3 32 9 1980 0 659540.733822794 2101.03861628407 0 0 0 0 0 30367.0676912885 0 10772667.4457016 65161509.28 NA 2293983.81417721 0
1980-03-16 3 33 16 1980 0 883645.364686184 2413.04658226751 0 0 0 0 0 44741.077286295 0 10199006.5742715 65161509.28 NA 2069879.18331382 0
1980-03-23 3 34 23 1980 0 1002904.02258837 2401.10876420665 0 0 0 0 0 46730.8055231776 0 9766081.04257233 65161509.28 NA 1972858.26541163 0
1980-03-30 3 35 30 1980 0 1058726.97540248 2391.17089855329 0 0 0 0 0 49770.6731480246 0 9385656.49573328 65161509.28 NA 1917035.31259752 0
1980-04-06 4 36 6 1980 0 1145595.01834456 2502.2087618867 0 0 0 0 0 59930.9008256237 0 18106824.0908146 60090304.4 NA 1760460.44165544 0
1980-04-13 4 37 13 1980 0 1134366.23639806 2384.48033440318 56333.8154515447 57959.5622831731 0 0 0 58071.0036989569 0 18498148.4256463 60090304.4 NA 1771689.22360194 0
1980-04-20 4 38 20 1980 48377.8065126678 1189189.62 0 20603.1454320865 69879.1072615713 13256.1173436978 0 0 27489.7110441168 0 19436265.3866599 64652308.1886966 NA 1847208.80539133 0
1980-04-27 4 39 27 1980 0 780735.480537883 0 0 58925.5636411875 0 0.10213444705596 0 0 0 19697015.03734 66411943.36 NA 2305938.23546212 0
1980-05-04 5 40 4 1980 0 0 0 0 0 0 0 0 0 0 19323273.0607516 73497736.48 NA 4250166.08931379 0
1980-05-11 5 41 11 1980 0 0 0 0 0 0 4.06474915638842 0 0 0 17853604.6609199 73497736.48 NA 4041704.3546251 0
1980-05-18 5 42 18 1980 0 0 0 0 0 0 0 43259.59371621 0 0 16247043.166184 73497736.48 NA 4074560.13921604 0
1980-05-25 5 43 25 1980 0 0 0 4040.1877807003 0 0 0 0 8804.9480641156 0 15019932.0001107 73497736.48 NA 4208695.23679285 0
1980-06-01 6 44 1 1980 0 972305.34084409 0 0 69506.8372884891 11054.8391236395 11.7094756176102 0 0 0 15350086.8822752 73497736.48 NA 2377179.18715591 0
1980-06-08 6 45 8 1980 0 0 0 0 0 0 0 0 0 0 11948123.0759704 72733582.32 NA 3418508.60011913 0
1980-06-15 6 46 15 1980 0 0 0 0 0 0 0 0 0 0 10232870.649119 72733582.32 NA 3443722.87379516 0
1980-06-22 6 47 22 1980 0 393816.362201961 0 0 25641.3665058245 0 0 0 4176.41920377281 0 9241279.0076908 72733582.32 NA 2754874.32979804 0
1980-06-29 6 48 29 1980 0 854706.714152976 0 0 32150.6621603031 0 0 0 37445.8528426864 0 7548060.30074298 72733582.32 NA 2293983.97784702 0
1980-07-06 7 49 6 1980 0 364731.145928517 0 0 0 0 0 0 35343.6646657621 0 6101609.77434052 71899959.6 NA 2587534.53407148 0
1980-07-13 7 50 13 1980 0 616934.800191341 0 0 0 0 0 0 27599.8819630569 0 5308246.35295266 71899959.6 NA 2335330.87980866 0
1980-07-20 7 51 20 1980 0 596988.416239907 0 439.489748745014 0 0 0 0 50045.2497516848 0 4815704.47264725 71899959.6 NA 2355277.26376009 0
1980-07-27 7 52 27 1980 0 846392.944694881 0 13318.5615604924 0 0 0 0 63959.3620058482 0 4481354.98984989 71899959.6 NA 2105872.73530512 0
1980-08-03 8 1 3 1980 37212.6110371575 903275.82 0 21027.5468148591 0 13779.9237105179 0 0 73466.5325945569 0 4524141.22380233 65945278.2190595 NA 1884150.80625884 0
1980-08-10 8 2 10 1980 224193.054695307 903275.82 0 23725.1759035854 0 36258.9652830241 0 0 76780.459047218 0 4810970.36580703 59400962.6910242 NA 1697170.36260069 0
1980-08-17 8 3 17 1980 537344.80282031 903275.82 0 24288.876250328 4954.50600448247 49040.9161842247 0 0 77137.7039926261 0 4977872.94032247 48440651.5066492 NA 1384018.61447569 0
1980-08-24 8 4 24 1980 414907.917782983 903275.82 0 22533.1352591528 4040.20359686023 56508.3720750449 0 0 76550.7316896237 0 4889943.62060603 51268561.5627156 NA 1464816.04464902 0
1980-08-31 8 5 31 1980 266988.157209706 903275.82 0 24668.298605542 0 25452.8071432304 0 0 76270.7038838072 0 4754688.67266954 56445753.1827803 NA 1612735.80522229 0
1980-09-07 9 6 7 1980 427527.466280079 987991.02 0 0 21344.9033597381 0 0 0 77576.7128709738 0 4828843.58409649 45899541.8730772 NA 1311415.48208792 0
1980-09-14 9 7 14 1980 189388.005855751 987991.02 0 0 3036.64529838595 0 1.11435194820206 0 70825.5740674948 0 4770370.07481332 54234422.9879287 NA 1549554.94251225 0
1980-09-21 9 8 21 1980 21196.2910643322 987991.02 0 0 11764.5714340043 0 0 0 51558.3414377794 0 4803989.7162442 60121133.0056284 NA 1717746.65730367 0
1980-09-28 9 9 28 1980 103496.060641084 987991.02 0 0 12976.9694734381 0 0 0 57143.8580859622 0 4859243.37213238 57240641.070442 NA 1635446.88772692 0
1980-10-05 10 10 5 1980 231580.132896403 1124594.28 1992.20014225355 0 20122.7612782899 0 0 0 79150.2477967394 0 4509851.22468609 48801950.3294259 NA 1394341.4379836 0
1980-10-12 10 11 12 1980 83804.9758542038 1124594.28 2071.886777294 0 5947.85875999418 0 0 0 81535.0015579918 0 4275319.01363146 53974080.8259029 NA 1542116.5950258 0
1980-10-19 10 12 19 1980 49336.6474144338 1124594.28 1534.75029743605 0 16779.7397408911 0 0 0 71298.1958001168 0 4250887.37715504 55180472.3212948 NA 1576584.92346557 0
1980-10-26 10 13 26 1980 0 1075908.36185015 1446.98956870425 0 11302.7118738636 0 0 0 68900.5287054699 0 4226042.2337473 56964219.2 NA 1676235.03814985 0
1980-11-02 11 14 2 1980 0 1110038.3063631 1319.95867613673 0 0 0 0 0 72733.198442954 0 4217420.33996839 56964219.2 NA 1719407.7136369 0
1980-11-09 11 15 9 1980 0 1169726.04422385 0 0 0 0 0 0 83927.8382117997 0 4370522.59163855 68704405.84 NA 1995153.87977615 0
1980-11-16 11 16 16 1980 0 716357.987246437 0 0 0 0 0 0 56155.7552766904 0 4896633.81660806 68704405.84 NA 2352158.39675356 0
1980-11-23 11 17 23 1980 0 933560.123165634 0 0 0 0 0 0 78275.9407359515 0 4939699.48108205 68704405.84 NA 2134956.26083437 0
1980-11-30 11 18 30 1980 0 773201.051669103 0 0 0 0 0 0 76906.6466261207 0 5360264.2363763 68704405.84 NA 2187303.4523309 0
1980-12-07 12 19 7 1980 0 358267.008565974 0 0 0 0 0 0 82370.6565467817 0 5370515.10372034 80027781.12 NA 2925762.50343403 0
1980-12-14 12 20 14 1980 0 400355.190655097 0 0 0 0 0 0 70620.4814236786 0 6069201.71078068 80027781.12 NA 2883674.3213449 0
1980-12-21 12 21 21 1980 0 589774.250898832 0 0 0 0 0 0 79072.887633246 0 6606805.35520974 80027781.12 NA 2694255.26110117 0
1980-12-28 12 22 28 1980 0 507012.025438181 0 0 0 0 0 0 67064.8396732144 0 7113292.80098279 80027781.12 NA 2777017.48656182 0
1981-01-04 1 23 4 1981 0 0 0 0 0 0 0 0 35880.4262205762 0 7093560.71223246 79680438.32 NA 3385486.66373706 0
1981-01-11 1 24 11 1981 0 0 0 0 0 0 0 0 53650.7887159373 0 6531775.41104639 79680438.32 NA 3563774.55225238 0
1981-01-18 1 25 18 1981 0 0 0 0 0 0 1.8451683761657 0 58106.3141484258 0 6813080.62813483 79680438.32 NA 3751083.64993483 0
1981-01-25 1 26 25 1981 0 298552.173068664 0 0 0 0 9.72285219287369 0 63031.8095869619 0 8069216.50277804 79680438.32 NA 2987201.59893134 0
1981-02-01 2 27 1 1981 0 423368.795788396 0 0 0 0 11.8393183221456 0 52814.8251000167 0 8621422.4192978 79680438.32 NA 2875092.2562116 0
1981-02-08 2 28 8 1981 0 204174.116740516 0 0 0 0 11.8393183221458 0 65260.5131941349 0 8702643.89611125 74122953.52 NA 3005391.69525948 0
1981-02-15 2 29 15 1981 0 665010.601845537 0 0 0 0 16.7084843651253 0 68667.4587475174 0 8858390.11775869 74122953.52 NA 2474665.17015446 0
1981-02-22 2 30 22 1981 0 480557.898720724 0 0 0 0 10.8631954358486 0 38498.1343895524 0 8485998.72456004 74122953.52 NA 2659117.87327928 0
1981-03-01 3 31 1 1981 0 0 0 0 0 0 4.32549199866685 0 23626.1363766668 0 7506307.52257414 74122953.52 NA 3670503.12993763 0
1981-03-08 3 32 8 1981 0 23522.2232824855 0 0 0 0 0.137252239106147 0 49027.1434549955 0 6689687.94030842 65161509.28 NA 2930002.32471751 0
1981-03-15 3 33 15 1981 0 493133.127416272 0 0 0 0 0 0 57428.1847393641 0 6153753.01657525 65161509.28 NA 2460391.42058373 0
1981-03-22 3 34 22 1981 0 384920.946212317 0 0 0 0 0 0 42335.2420781367 0 5713357.92269488 65161509.28 NA 2590841.34178768 0
1981-03-29 3 35 29 1981 0 483047.2552614 0 0 0 0 0 0 48419.6961537114 0 5047716.7165814 65161509.28 NA 2492715.0327386 0
1981-04-05 4 36 5 1981 0 740710.186206918 0 0 0 0 0 0 45259.6573772413 0 13993594.8900832 60090304.4 NA 2165345.27379308 0
1981-04-12 4 37 12 1981 0 921078.848886115 0 50694.4553639234 48670.7185523853 0 0 0 56950.6787306593 0 13820440.399043 60090304.4 NA 1984976.61111389 0
1981-04-19 4 38 19 1981 0 1175526.1494932 0 50504.077454905 53373.1349123437 30261.9147755633 0 0 61927.4227932711 0 14152758.1082114 66411943.36 NA 1911147.5665068 0
1981-04-26 4 39 26 1981 0 1123311.98986427 0 23042.659408974 68482.7947354967 43509.0223855397 0.610056218330101 0 44314.1993228264 0 14440608.4190129 66411943.36 NA 1963361.72613573 0
1981-05-03 5 40 3 1981 0 0 0 0 0 0 1.58505377810093 0 11435.226760179 0 19224876.5283071 73497736.48 NA 3381017.26638052 0
1981-05-10 5 41 10 1981 0 0 0 0 0 0 1.80666840310801 0 6597.0297548385 0 18183745.0178691 73497736.48 NA 4104340.52066861 0
1981-05-17 5 42 17 1981 0 0 0 3208.07713962809 0 0 11.9183759748303 0 15349.9314580649 0 19012730.1890227 73497736.48 NA 4054378.43807199 0
1981-05-24 5 43 24 1981 0 657742.732015886 0 2457.61952976929 12105.2360373707 8763.37340326651 37.8074096888115 0 23743.3873941021 0 20144742.1319482 73497736.48 NA 2691741.79598411 0
1981-05-31 5 44 31 1981 0 647688.168556666 0 0 36383.1797920697 3984.84163586164 39.1468354584899 0 0 0 18216567.9660908 73497736.48 NA 2701796.35944333 0
1981-06-07 6 45 7 1981 0 0 0 0 0 0 12.595855446425 0 0 0 14071340.9381806 72733582.32 NA 3740849.02291607 0
1981-06-14 6 46 14 1981 0 0 0 0 0 0 0 0 0 0 11800723.2447962 72733582.32 NA 3757730.48803002 0
1981-06-21 6 47 21 1981 0 0 0 0 0 0 0 0 0 0 9623855.02697056 72733582.32 NA 3555815.56508062 0
1981-06-28 6 48 28 1981 0 0 0 0 0 0 0 0 15884.5860531881 0 7474171.41754989 72733582.32 NA 3766506.10659643 0
1981-07-05 7 49 5 1981 0 0 0 0 0 0 0 0 49553.9216823532 0 6009545.86232701 71899959.6 NA 3248371.62860019 0
1981-07-12 7 50 12 1981 0 0 0 0 0 0 0 0 43558.6032850519 0 4922367.24537554 71899959.6 NA 3454137.65150012 0
1981-07-19 7 51 19 1981 0 0 0 11205.9943629129 0 0 0 0 59866.0236286535 0 3654144.09440817 71899959.6 NA 3303535.64181155 0
1981-07-26 7 52 26 1981 0 15732.3959122343 0 20812.0573124555 0 0 0 0 72589.826263585 0 2923028.43099305 71899959.6 NA 2936533.28408777 0
1981-08-02 8 1 2 1981 0 0 0 27394.677952058 0 0 0 0 74572.7926393731 0 2588748.96416889 67315034.64 NA 2910950.84791414 0
1981-08-09 8 2 9 1981 0 0 0 31710.2801346006 0 0 0 0 77768.8318054731 0 2520688.56243226 67315034.64 NA 2862227.85186178 0
1981-08-16 8 3 16 1981 0 698294.587284549 0 33225.554838999 0 0 0 0 79432.1631123145 0 2608445.51913032 67315034.64 NA 2128267.93671545 0
1981-08-23 8 4 23 1981 0 776358.198335942 0 33645.2266813961 0 5455.91223229672 0 0 79913.6235380969 0 2733209.97180891 65856194.88 NA 2008523.18966406 0
1981-08-30 8 5 30 1981 0 444408.22888259 0 34439.0164323291 0 0 0 0 80214.3126351778 0 2887736.50760934 65856194.88 NA 2340473.15911741 0
1981-09-06 9 6 6 1981 0 688205.899556852 0 0 0 0 0 0 83928.2096991767 0 3366689.77520907 60923927.12 NA 2040468.75244315 0
1981-09-13 9 7 13 1981 0 679022.277914043 0 0 0 0 0 0 85217.1379889913 0 3615290.06564172 60923927.12 NA 2049652.37408596 0
1981-09-20 9 8 20 1981 0 869163.458301463 0 0 0 0 0 0 86774.5296522297 0 3897877.54605781 60923927.12 NA 1859511.19369854 0
1981-09-27 9 9 27 1981 0 936171.954180726 0 0 0 0 0 0 85307.3292179785 0 4332925.78957514 60923927.12 NA 1792502.69781927 0
1981-10-04 10 10 4 1981 0 939579.406685886 482.110162788919 0 0 0 0 0 84367.7208807466 0 4227631.65121898 56964219.2 NA 1812563.99331411 0
1981-10-11 10 11 11 1981 0 755377.122648085 1475.39200540071 0 0 0 0 0 83507.9885916483 0 3940920.00465882 56964219.2 NA 1996766.27735192 0
1981-10-18 10 12 18 1981 0 607539.458348673 1635.75458503209 0 0 0 0 0 58118.4385864713 0 3733799.22067381 56964219.2 NA 2144603.94165133 0
1981-10-25 10 13 25 1981 0 816556.594043258 1822.39030346152 0 0 0 0 0 66722.8224073621 0 3659812.78279606 56964219.2 NA 1935586.80595674 0
1981-11-01 11 14 1 1981 0 1003039.50957745 1633.80347337472 0 0 0 0 0 75173.3866487356 0 3817011.94833673 56964219.2 NA 1826406.51042255 0
1981-11-08 11 15 8 1981 0 995698.361785386 0 0 0 0 0 0 83575.8839494045 0 4037309.10654278 68704405.84 NA 2169181.56221461 0
1981-11-15 11 16 15 1981 0 1069182.32604486 0 0 0 0 0 0 88491.6952156254 0 4545794.38439883 68704405.84 NA 1999334.05795514 0
1981-11-22 11 17 22 1981 0 802515.591450748 0 0 0 0 0 0 77939.7322875538 0 4959009.14840084 68704405.84 NA 2266000.79254925 0
1981-11-29 11 18 29 1981 0 646252.401907392 0 0 0 0 0 0 74812.512166949 0 5334199.78712202 68704405.84 NA 2314252.10209261 0
1981-12-06 12 19 6 1981 0 555706.989020498 0 0 0 0 0 0 74342.713251736 0 4919988.67703436 80027781.12 NA 2728322.5229795 0
1981-12-13 12 20 13 1981 0 471286.142172618 0 0 0 0 0 0 72384.6735561664 0 5097563.74019876 80027781.12 NA 2812743.36982738 0
1981-12-20 12 21 20 1981 0 681392.708271571 0 0 0 0 0 0 72657.8328388619 0 5112489.57781211 80027781.12 NA 2602636.80372843 0
1981-12-27 12 22 27 1981 0 619377.683571422 0 0 0 0 0 0 52130.8084111549 0 4905881.88783242 80027781.12 NA 2664651.82842858 0
1982-01-03 1 23 3 1982 0 0 0 0 0 0 0 0 55955.869965284 0 4795038.73217376 79680438.32 NA 3363960.34805043 0
1982-01-10 1 24 10 1982 0 0 0 0 0 0 2.20148599620188 0 60593.4401453259 0 5366742.00718814 79680438.32 NA 3462804.51173056 0
1982-01-17 1 25 17 1982 0 0 0 0 0 0 9.27057490288257 0 54752.5029449201 0 6261347.9541123 79680438.32 NA 3610423.5580323 0
1982-01-24 1 26 24 1982 0 818103.720477111 0 0 0 0 11.8393183221458 0 61946.5006633288 0 7338443.82772515 79680438.32 NA 2467650.05152289 0
1982-01-31 1 27 31 1982 0 907515.669334063 0 0 0 0 11.8393183221458 0 59797.1014294839 0 7450265.4938715 79680438.32 NA 2390945.38266594 0
1982-02-07 2 28 7 1982 0 157242.390489321 612.145364264218 0 0 0 11.8393183221456 0 65527.6108057181 0 6613553.37699594 74122953.52 NA 3052323.42151068 0
1982-02-14 2 29 14 1982 0 349601.806754647 0 0 0 0 16.7474069668986 0 66901.0806410036 0 6697038.27490833 74122953.52 NA 2790073.96524535 0
1982-02-21 2 30 21 1982 0 15226.2368096526 0 0 0 0 22.1003196441279 0 25444.4270068912 0 6551932.72098276 74122953.52 NA 3124449.53519035 0
1982-02-28 2 31 28 1982 0 0 810.561245063484 0 0 0 27.6131307362839 0 0 0 5558548.57195659 74122953.52 NA 3431391.19627767 0
1982-03-07 3 32 7 1982 0 0 754.333079152882 0 0 0 22.0791152008201 0 18838.6432996714 0 3320452.1285023 65161509.28 NA 3324214.82394583 0
1982-03-14 3 33 14 1982 0 0 954.693854267736 0 0 0 25.1443871627548 0 15329.7927675122 0 2038429.87258902 65161509.28 NA 3306362.33749757 0
1982-03-21 3 34 21 1982 0 0 1256.08737729648 0 0 0 28.1769773624883 0 10833.7785651588 0 1120755.14844773 65161509.28 NA 3242814.28623678 0
1982-03-28 3 35 28 1982 0 0 1865.13949318749 0 0 0 30.7023662316983 0 22896.9163473226 0 77771.8831503019 65161509.28 NA 3097067.98106921 0
1982-04-04 4 36 4 1982 0 173826.33812651 0 0 0 0 35.6007425587375 0 18621.8003839225 0 14429037.6776872 60090304.4 NA 2732229.12187349 0
1982-04-11 4 37 11 1982 0 393872.264356802 0 30221.6062135162 29317.1627013833 0 41.1066113414774 0 31085.8746984916 0 14260240.4694144 60090304.4 NA 2512183.1956432 0
1982-04-18 4 38 18 1982 0 10686.4535605004 0 0 13447.9401213243 0 46.4940027469704 0 4676.83123688457 0 15856953.4352589 66411943.36 NA 3075987.2624395 0
1982-04-25 4 39 25 1982 0 74201.0771104344 0 0 4035.042455427 0 52.4292968205586 0 0 0 16183965.6150999 66411943.36 NA 3012472.63888957 0
1982-05-02 5 40 2 1982 0 948807.990822375 0 9645.6890346126 39709.4094485774 6245.78894731434 58.3722012350238 0 29903.4739954871 0 20664414.5026292 73497736.48 NA 2400676.53717763 0
1982-05-09 5 41 9 1982 0 0 0 0 0 0 58.3722012350238 0 0 0 19590821.8245992 73497736.48 NA 3771089.01257063 0
1982-05-16 5 42 16 1982 0 717274.661108414 0 0 63199.4065279017 0 58.3722012350238 0 0 0 23177846.1614435 73497736.48 NA 2632209.86689159 0
1982-05-23 5 43 23 1982 0 1090844.57963303 0 0 86043.143432918 0 27.0777824553447 0 0 0 21551550.2684932 73497736.48 NA 2258639.94836697 0
1982-05-30 5 44 30 1982 0 0 0 0 0 0 12.8948122105589 0 0 0 18413414.7185379 73497736.48 NA 4673074.32465828 0
1982-06-06 6 45 6 1982 0 0 0 0 0 0 42.014091011318 0 0 0 17806512.4120932 72733582.32 NA 4093116.58347652 0
1982-06-13 6 46 13 1982 0 0 0 0 0 0 22.346820947902 0 0 0 15128553.0312816 72733582.32 NA 4107753.44396833 0
1982-06-20 6 47 20 1982 0 0 0 0 0 0 9.94111851899152 0 0 0 12722054.0671111 72733582.32 NA 3735423.93009158 0
1982-06-27 6 48 27 1982 0 0 0 0 0 0 2.07295009027757 0 0 0 9377695.97188731 72733582.32 NA 4397879.49714783 0
1982-07-04 7 49 4 1982 0 0 0 0 0 0 0 0 0 0 5324226.37558882 71899959.6 NA 4895770.90366847 0
1982-07-11 7 50 11 1982 0 0 0 0 0 0 0 0 0 0 3281354.67307411 71899959.6 NA 4794646.27051059 0
1982-07-18 7 51 18 1982 0 0 0 0 0 0 0 0 0 0 1961875.80222408 71899959.6 NA 4044221.9493659 0
1982-07-25 7 52 25 1982 0 0 0 0 0 0 0 0 30675.987558891 0 1377280.71711208 71899959.6 NA 3417861.29849265 0
1982-08-01 8 1 1 1982 0 0 0 0 0 0 0 0 42858.1604714479 0 1036556.51438105 67315034.64 NA 3228484.14315863 0
1982-08-08 8 2 8 1982 0 0 0 11186.980060546 0 0 0 0 55667.8493394408 0 1186223 67315034.64 NA 3524821.92697648 0
1982-08-15 8 3 15 1982 0 0 0 27746.4683779755 0 0 0 0 72493.7863579941 0 1535012 67315034.64 NA 3050228.24854395 0
1982-08-22 8 4 22 1982 0 0 0 29973.5966375331 0 0 0 0 74654.8679019573 0 1883803 65856194.88 NA 3081753.20577026 0
1982-08-29 8 5 29 1982 0 512397.338877954 0 31817.7043363656 0 0 0 0 76967.689013311 0 2232594 65856194.88 NA 2272484.04912205 0
1982-09-05 9 6 5 1982 0 610415.076860603 0 0 0 0 0 0 68209.8653962588 0 2660809 60923927.12 NA 2118259.5751394 0
1982-09-12 9 7 12 1982 0 314934.894287907 0 0 0 0 0 0 68218.5376938661 0 2961436.30263399 60923927.12 NA 2413739.75771209 0
1982-09-19 9 8 19 1982 0 0 0 0 0 0 0 0 57772.9353255935 0 3257206.99998905 60923927.12 NA 2796013.68510296 0
1982-09-26 9 9 26 1982 0 543697.80360089 0 0 0 0 0 0 53332.8458641623 0 3618255.99998356 60923927.12 NA 2184976.84839911 0
1982-10-03 10 10 3 1982 0 485063.162600089 0 0 0 0 0 0 53012.689724132 0 3606920.39287435 56964219.2 NA 2267080.23739991 0
1982-10-10 10 11 10 1982 0 497624.943080158 993.01365819766 0 0 0 0 0 49080.2942781391 0 3453353.60597944 56964219.2 NA 2254518.45691984 0
1982-10-17 10 12 17 1982 0 777604.824943957 1433.2202619268 0 0 0 0 0 60344.1794750638 0 3330375.52048767 56964219.2 NA 1974538.57505604 0
1982-10-24 10 13 24 1982 0 771692.420146791 1162.20900324446 0 0 0 0 0 68016.8413596704 0 3326338.56257498 56964219.2 NA 1980450.97985321 0
1982-10-31 10 14 31 1982 0 626961.840568249 303.622108902603 0 0 0 0 0 57001.2508412993 0 3432912.3747654 56964219.2 NA 2202484.17943175 0
1982-11-07 11 15 7 1982 0 906885.631404491 0 0 0 0 0 0 65476.2200035284 0 3464270.94797514 68704405.84 NA 2257994.29259551 0
1982-11-14 11 16 14 1982 0 772464.128307398 0 0 0 0 0 0 75431.6194120711 0 3499068.63461576 68704405.84 NA 2296052.2556926 0
1982-11-21 11 17 21 1982 0 808579.425887629 0 0 0 0 0 0 81716.0719887228 0 4031396.87566431 68704405.84 NA 2259936.95811237 0
1982-11-28 11 18 28 1982 0 595521.666539729 0 0 0 0 0 0 69880.2111263564 0 4565850.89646845 68704405.84 NA 2364982.83746027 0
1982-12-05 12 19 5 1982 0 402683.724667235 0 0 0 0 0 0 76708.2293661831 0 4519703.29215594 80027781.12 NA 2881345.78733276 0
1982-12-12 12 20 12 1982 0 436776.222519793 0 0 0 0 0 0 65584.9985893011 0 5149531.75626882 80027781.12 NA 2847253.28948021 0
1982-12-19 12 21 19 1982 0 622925.340302415 0 0 0 0 0 0 72362.1777812655 0 5485308.2764971 80027781.12 NA 2661104.17169758 0
1982-12-26 12 22 26 1982 0 565990.322243799 0 0 0 0 0 0 58993.5599441603 0 5803932.13193192 80027781.12 NA 2718039.1897562 0
1983-01-02 1 23 2 1983 0 497455.105006152 0 0 0 0 0 0 58677.6922724828 0 6169012.66053116 79680438.32 NA 2788298.66699385 0
1983-01-09 1 24 9 1983 0 0 0 0 0 0 3.50736005608405 0 63975.0163924003 0 6546580.23972762 79680438.32 NA 3364536.17774302 0
1983-01-16 1 25 16 1983 0 0 0 0 0 0 9.61757853251447 0 45744.2628316668 0 7559023.09578273 79680438.32 NA 3467146.28805536 0
1983-01-23 1 26 23 1983 0 0 0 0 0 0 11.1767679418344 0 47370.3293257867 0 8278199.27337509 79680438.32 NA 3690212.01728297 0
1983-01-30 1 27 30 1983 0 560006.273321444 0 0 0 0 11.8393183221456 0 51910.5636368385 0 9404901.83678435 79680438.32 NA 2738454.77867856 0
1983-02-06 2 28 6 1983 0 138697.658170551 0 0 0 0 11.8393183221458 0 64439.2154644461 0 9560786.53665681 74122953.52 NA 3070868.15382945 0
1983-02-13 2 29 13 1983 0 0 0 0 0 0 15.7115438512094 0 59168.7121455017 0 10258480.6952968 74122953.52 NA 3230973.69961357 0
1983-02-20 2 30 20 1983 0 460934.579620496 0 0 0 0 22.1003196441279 0 44002.9178874002 0 11313462.3192646 74122953.52 NA 2678741.1923795 0
1983-02-27 2 31 27 1983 0 183075.271587039 0 0 0 0 27.6131307362839 0 16778.1270651277 0 11327575.1094562 74122953.52 NA 2956600.50041296 0
1983-03-06 3 32 6 1983 0 64073.5950137305 0 0 0 0 33.3301546436078 0 20547.0122532579 0 10473032.9287527 65161509.28 NA 2889450.95298627 0
1983-03-13 3 33 13 1983 0 0 0 0 0 0 38.3000569160615 0 2733.95798044688 0 9426167.50558335 65161509.28 NA 3144424.11578785 0
1983-03-20 3 34 20 1983 0 0 0 0 0 0 38.6121205847221 0 0 0 8164632.91462595 65161509.28 NA 3358519.4897339 0
1983-03-27 3 35 27 1983 0 0 0 0 0 0 36.8706657391015 0 7349.81174870295 0 6596054.84856402 65161509.28 NA 3428651.27124156 0
1983-04-03 4 36 3 1983 0 143322.294795756 0 0 0 0 37.349150060649 0 25126.7777665454 0 15520374.4203011 60090304.4 NA 2762733.16520424 0
1983-04-10 4 37 10 1983 0 0 0 13575.3697001186 0 0 37.4047244524552 0 15420.445058676 0 15206089.8726228 60090304.4 NA 2920499.31054904 0
1983-04-17 4 38 17 1983 0 378107.252403606 0 0 20139.3541006745 0 42.615517582635 0 1653.78014785727 0 16116245.8930821 66411943.36 NA 2708566.46359639 0
1983-04-24 4 39 24 1983 0 764407.804151376 0 8567.99956849245 37460.155643757 0 48.1586515264953 0 29093.9909488883 0 16546751.543343 66411943.36 NA 2322265.91184862 0
1983-05-01 5 40 1 1983 0 0 0 0 0 0 54.0568720379147 0 4803.12394816701 0 18988070.90855 73497736.48 NA 3661343.66325669 0
1983-05-08 5 41 8 1983 0 0 0 0 0 0 54.0568720379147 0 340.623075795869 0 17770174.4064315 73497736.48 NA 3557605.99864482 0
1983-05-15 5 42 15 1983 0 681745.536049016 0 0 54127.9362168592 0 54.0568720379147 0 0 0 21304095.4064745 73497736.48 NA 2667738.99195098 0
1983-05-22 5 43 22 1983 0 958024.995742765 0 0 41701.1934659481 0 25.5068571605989 0 11233.2032442897 0 18888474.8401996 73497736.48 NA 2391459.53225723 0
1983-05-29 5 44 29 1983 0 991101.205411851 0 0 49914.941273224 22079.1096010591 15.9179417987075 0 21762.2849938379 0 16605282.9989932 73497736.48 NA 2358383.32258815 0
1983-06-05 6 45 5 1983 0 0 0 0 0 0 8.60867925885441 0 0 0 12917638.6521945 72733582.32 NA 4767086.75779138 0
1983-06-12 6 46 12 1983 0 0 0 0 0 0 22.7951636752252 0 0 0 9853180.97616773 72733582.32 NA 3747413.45042268 0
1983-06-19 6 47 19 1983 0 0 0 0 0 0 0 0 0 0 5139933.80117919 72733582.32 NA 4377407.60407169 0
1983-06-26 6 48 26 1983 0 0 0 0 0 0 0 0 0 0 3762671.12088326 72733582.32 NA 4313388.67248329 0
1983-07-03 7 49 3 1983 0 0 0 0 0 0 0 0 0 0 3147502.81405744 71899959.6 NA 3982947.33668203 0
1983-07-10 7 50 10 1983 0 0 0 0 0 0 0 0 0 0 2648605.16722486 71899959.6 NA 4086171.95278781 0
1983-07-17 7 51 17 1983 0 0 0 0 0 0 0 0 14122.9984841748 0 2137770.00068776 71899959.6 NA 3270988.62058393 0
