"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "BOISE" "PAYHS" "OWYHE" "PELTO"
2003-08-17 8 3 17 2003 20075000 7327300 1424900 682960 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1654750 847000 1401000 135205 100500 1011000 800452 1120000 558270
2003-08-24 8 4 24 2003 20075000 7327300 1424900 727640 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1647667 847000 1401000 135205 100500 1011000 800452 1120000 558270
2003-08-31 8 5 31 2003 20075000 7327300 1424900 772320 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1640583 847000 1401000 135205 100500 1011000 800452 1120000 558270
2003-09-07 9 6 7 2003 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1633500 847000 1401000 135205 100500 1011000 800452 1120000 558270
2003-09-14 9 7 14 2003 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1617133 847000 1401000 135205 100500 1011000 800452 1120000 558270
2003-09-21 9 8 21 2003 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1600767 847000 1401000 135205 100500 1011000 800452 1120000 557970
2003-09-28 9 9 28 2003 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1584400 847000 1401000 135205 100500 1011000 800452 1050000 557670
2003-10-05 10 10 5 2003 20035000 7277300 1424900 817000 5869400 3051500 9107400 3328000 1420000 1792000 1493700 1574007 847000 1401000 135205 100500 1011000 800452 1050000 557370
2003-10-12 10 11 12 2003 19995000 7227300 1424900 817000 5869400 3031500 9107400 3188000 1420000 1792000 1447400 1563613 847000 1401000 135205 100500 1011000 800452 1050000 557070
2003-10-19 10 12 19 2003 19955000 7177300 1424900 817000 5869400 3011500 9107400 3048000 1420000 1792000 1401100 1553220 847000 1401000 135205 100500 1011000 800452 1050000 556770
2003-10-26 10 13 26 2003 19915000 7127300 1424900 817000 5869400 2991500 9107400 2908000 1420000 1792000 1354800 1542827 847000 1401000 135205 100500 1011000 800452 1050000 556470
2003-11-02 11 14 2 2003 19875000 7077300 1424900 817000 5869400 2971500 9107400 2768000 1420000 1792000 1308500 1532433 847000 1401000 135205 100500 711000 800452 1050000 556170
2003-11-09 11 15 9 2003 19875000 7077300 1424900 817000 5744400 2971500 9107400 2768000 1420000 1792000 1185067 1522040 847000 1401000 135205 59960 711000 800452 1050000 555870
2003-11-16 11 16 16 2003 19875000 7077300 1424900 817000 5619400 2971500 9107400 2768000 1420000 1792000 1061633 1511647 847000 1401000 135205 59960 711000 800452 1050000 555570
2003-11-23 11 17 23 2003 19875000 7077300 1424900 817000 5494400 2971500 9107400 2768000 1420000 1792000 938200 1501253 847000 1401000 135205 59960 711000 800452 1050000 555270
2003-11-30 11 18 30 2003 19875000 7077300 1424900 817000 5369400 2971500 9107400 2768000 1420000 1792000 938200 1490860 847000 1401000 135205 59960 711000 610000 1050000 554970
2003-12-07 12 19 7 2003 19827500 6964800 1324900 817000 4994400 2934000 9107400 2768000 1420000 1792000 938200 1480467 847000 1401000 135205 59960 711000 610000 1050000 554670
2003-12-14 12 20 14 2003 19780000 6852300 1224900 817000 4619400 2896500 9107400 2768000 1420000 1792000 938200 1470073 847000 1401000 135205 59960 711000 610000 1050000 554370
2003-12-21 12 21 21 2003 19732500 6739800 1124900 817000 4244400 2859000 9107400 2768000 1420000 1792000 938200 1459680 847000 1401000 135205 59960 711000 610000 1050000 551179
2003-12-28 12 22 28 2003 19685000 6627300 1024900 817000 3869400 2821500 9107400 2768000 1420000 1792000 938200 1449287 847000 1401000 135205 59960 711000 610000 1050000 547988
2004-01-04 1 23 4 2004 19471968.1551795 6462031.45133704 949519.051931187 816730 3989400 2826745.37363431 9107400 2724277.424029 1420000 1792000 1012260 1438893 847000 1401000 135205 59960 861000 610000 1050000 544797
2004-01-11 1 24 11 2004 19258937.2497381 6296761.96329497 874137.103862374 816730 4109400 2831990.74726862 9107400 2680554.84805801 1420000 1792000 1086320 1428500 847000 1401000 135205 59960 861000 610000 1050000 541606
2004-01-18 1 25 18 2004 19045905.4049176 6131493.41463201 798756.155793562 779185 4229400 2837236.12090293 9107400 2636832.27208701 1420000 1792000 1160380 1418107 847000 1401000 135235.417611529 59960 861000 610000 1050000 538415
2004-01-25 1 26 25 2004 18832874.4388554 5966223.92658993 723374.207724749 741641 4349400 2842481.49453724 9107400 2593109.69611602 1420000 1792000 1234440 1407713 847000 1401000 135205 59960 861000 610000 1050000 535225
2004-02-01 2 27 1 2004 18619842.5940349 5800955.37792698 647993.259655936 704096 4469400 2847726.86817155 9107400 2549387.12014502 1420000 1792000 1308500 1397320 847000 1401000 135022.13582141 59960 861000 610000 1050000 532034
2004-02-08 2 28 8 2004 18406811.6885935 5635685.8898849 572611.311587123 670000 4569400 2853527.76808184 9107400 2523474.75883828 1418863.35839987 1792000 1308500 1386927 847000 1401000 135159.704766475 59960 861000 610000 1050000 528843
2004-02-15 2 29 15 2004 18193779.843773 5470417.40184283 497230.36351831 626375 4669400 2859328.66799212 9107400 2497562.39753153 1417726.71679974 1792000 1308500 1376533 847000 1401000 135205 59960 861000 610000 1050000 525652
2004-02-22 2 30 22 2004 17980748.9383316 5305147.91380075 421848.415449498 582750 4769400 2865129.56790241 9107400 2471650.03622478 1416590.07519961 1792000 1308500 1366140 847000 1401000 135205 59960 861000 610000 1049661.70409997 522461
2004-02-29 2 31 29 2004 17767717.0935111 5139879.36513779 346467.467380685 539125 4869400 2870930.46781269 9107400 2445737.67491804 1415453.43359947 1792000 1308500 1355747 847000 1401000 135205 63460 861000 610000 1052900.08139492 519270
2004-03-07 3 32 7 2004 17554686.1274488 4974609.87709572 344827.808260262 495500 4969400 2877485.73057243 8973050 2472484.99161492 1415832.31413285 1588262 1215925 1345353 847000 1401000 135205 83260 951077.678513483 610000 1065904.37673642 528045
2004-03-14 3 33 14 2004 17341654.2826283 4809341.32843276 343188.14913984 413175 5069400 2884040.99333217 8838800 2499232.3083118 1416211.19466623 1386525 1123350 1334960 847000 1401000 135205 100500 957813.401754763 610000 1083633.43094202 536820
2004-03-21 3 34 21 2004 17128623.377187 4644071.84039069 343188.14913984 330850 5219400 2890596.2560919 8704550 2525979.62500868 1416590.07519961 1184787 1030775 1324567 847000 1401000 135205 100500 961000 610000 1101961.79030293 545595
2004-03-28 3 35 28 2004 16915591.5323665 4478803.29172773 343188.14913984 248525 5369400 2897151.51885164 8570300 2552726.94170556 1416968.95573298 983050 938200 1314173 847000 1401000 135205 100500 961000 671029.835543246 1119046.94365735 554370
2004-04-04 4 36 4 2004 20075000 7327300 1424900 166200 5469400 2903209.69017768 8542911.40702116 2627745.22439156 1417726.71679974 781312 938200 1303780 847000 1401000 135205 100500 976887.994734363 670186.904992186 1119939.65717128 555345
2004-04-11 4 37 11 2004 20075000 7327300 1424900 191341 5569400 2909267.86150372 8515522.81404231 2702763.50707756 1418484.47786649 579575 938200 1293387 847000 1401000 135205 100500 985945.592977182 676382.59985233 1120000 556320
2004-04-18 4 38 18 2004 20075000 7327300 1424900 216482 5669400 2915820.21569716 8488134.22106346 3468000 1419242.23893325 719040 938200 1282993 847000 1401000 135205 100500 998761.281862111 685727.880853444 1120000 557295
2004-04-25 4 39 25 2004 20075000 7327300 1424900 241624 5769400 2922372.56989059 8460745.62808462 3468000 1420000 858505 938200 1272600 847000 1401000 135205 100500 1011000 697614.147312317 1120000 558270
2004-05-02 5 40 2 2004 20075000 7327300 1424900 266765 5869400 2952198.05591247 8460745.62808462 3468000 1420000 997970 1058560 1314040 821382.507266925 1331910.39838656 135205 100500 995580.883319481 714898.683296094 1120000 558270
2004-05-09 5 41 9 2004 20075000 7327300 1424900 291906 5869400 2982023.54193436 8460745.62808462 3468000 1420000 1137435 1178920 1355480 824243.084029163 1352691.85454454 135205 100500 986144.516302813 731814.612527623 1120000 558270
2004-05-16 5 42 16 2004 20075000 7327300 1424900 317047 5869400 3011849.02795624 9107400 3468000 1420000 1276901 1299280 1396920 820997.507531303 1330872.06576624 135205 100500 980006.252207314 740802.329954303 1120000 558270
2004-05-23 5 43 23 2004 20075000 7327300 1424900 342188 5869400 3041674.51397812 9107400 3468000 1420000 1416366 1419640 1438360 812600.375007113 1323004.74294291 135205 100500 975743.362548603 752998.596788285 1120000 558270
2004-05-30 5 44 30 2004 20075000 7327300 1424900 367329 5869400 3071500 9107400 3468000 1420000 1540911 1540000 1479800 814614.560970689 1322195.10306965 135205 100125.11897373 975528.491709172 765934.424266153 1120000 558270
2004-06-06 6 45 6 2004 20075000 7327300 1424900 392471 5869400 3071500 9107400 3468000 1420000 1540911 1540000 1512500 818815.349262743 1324986.85104194 134866.329898593 99974.2675221935 976937.382027729 780091.823064311 1120000 558270
2004-06-13 6 46 13 2004 20075000 7327300 1424900 417612 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1545200 823639.583694088 1338510.88638169 135005.888615886 100194.788711156 981596.314046929 791484.802220843 1120000 558270
2004-06-20 6 47 20 2004 20075000 7327300 1424900 442753 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1577900 829721.589234809 1356076.1320105 135205 100500 990451.175807155 800452 1120000 558270
2004-06-27 6 48 27 2004 20075000 7327300 1424900 467894 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1610600 835697.94615202 1373422.98861093 135205 100500 1000600.2368077 800452 1120000 558270
2004-07-04 7 49 4 2004 20075000 7327300 1424900 493035 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1626950 842187.608777332 1387814.04804989 135205 100500 1011000 800452 1120000 558270
2004-07-11 7 50 11 2004 20075000 7327300 1424900 518176 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1643300 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-07-18 7 51 18 2004 20075000 7327300 1424900 543318 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1659650 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-07-25 7 52 25 2004 20075000 7327300 1424900 568459 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1676000 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-08-01 8 1 1 2004 20075000 7327300 1424900 593600 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1668917 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-08-08 8 2 8 2004 20075000 7327300 1424900 638280 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1661833 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-08-15 8 3 15 2004 20075000 7327300 1424900 682960 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1654750 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-08-22 8 4 22 2004 20075000 7327300 1424900 727640 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1647667 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-08-29 8 5 29 2004 20075000 7327300 1424900 772320 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1640583 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-09-05 9 6 5 2004 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1633500 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-09-12 9 7 12 2004 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1617133 847000 1401000 135205 100500 1011000 800452 1120000 558270
2004-09-19 9 8 19 2004 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1600767 847000 1401000 135205 100500 1011000 800452 1120000 557970
2004-09-26 9 9 26 2004 20075000 7327300 1424900 817000 5869400 3071500 9107400 3468000 1420000 1792000 1540000 1584400 847000 1401000 135205 100500 1011000 800452 1050000 557670
2004-10-03 10 10 3 2004 20035000 7277300 1424900 817000 5869400 3051500 9107400 3328000 1420000 1792000 1493700 1574007 847000 1401000 135205 100500 1011000 800452 1050000 557370
2004-10-10 10 11 10 2004 19995000 7227300 1424900 817000 5869400 3031500 9107400 3188000 1420000 1792000 1447400 1563613 847000 1401000 135205 100500 1011000 800452 1050000 557070
2004-10-17 10 12 17 2004 19955000 7177300 1424900 817000 5869400 3011500 9107400 3048000 1420000 1792000 1401100 1553220 847000 1401000 135205 100500 1011000 800452 1050000 556770
2004-10-24 10 13 24 2004 19915000 7127300 1424900 817000 5869400 2991500 9107400 2908000 1420000 1792000 1354800 1542827 847000 1401000 135205 100500 1011000 800452 1050000 556470
2004-10-31 10 14 31 2004 19875000 7077300 1424900 817000 5869400 2971500 9107400 2768000 1420000 1792000 1308500 1532433 847000 1401000 135205 100500 711000 800452 1050000 556170
2004-11-07 11 15 7 2004 19875000 7077300 1424900 817000 5744400 2971500 9107400 2768000 1420000 1792000 1185067 1522040 847000 1401000 135205 59960 711000 800452 1050000 555870
2004-11-14 11 16 14 2004 19875000 7077300 1424900 817000 5619400 2971500 9107400 2768000 1420000 1792000 1061633 1511647 847000 1401000 135205 59960 711000 800452 1050000 555570
2004-11-21 11 17 21 2004 19875000 7077300 1424900 817000 5494400 2971500 9107400 2768000 1420000 1792000 938200 1501253 847000 1401000 135205 59960 711000 800452 1050000 555270
2004-11-28 11 18 28 2004 19875000 7077300 1424900 817000 5369400 2971500 9107400 2768000 1420000 1792000 938200 1490860 847000 1401000 135205 59960 711000 610000 1050000 554970
2004-12-05 12 19 5 2004 19827500 6964800 1324900 817000 4994400 2934000 9107400 2768000 1420000 1792000 938200 1480467 847000 1401000 135205 59960 711000 610000 1050000 554670
2004-12-12 12 20 12 2004 19780000 6852300 1224900 817000 4619400 2896500 9107400 2768000 1420000 1792000 938200 1470073 847000 1401000 135205 59960 711000 610000 1050000 554370
2004-12-19 12 21 19 2004 19732500 6739800 1124900 817000 4244400 2859000 9107400 2768000 1420000 1792000 938200 1459680 847000 1401000 135205 59960 711000 610000 1050000 551179
2004-12-26 12 22 26 2004 19685000 6627300 1024900 817000 3869400 2821500 9107400 2768000 1420000 1792000 938200 1449287 847000 1401000 135205 59960 711000 610000 1050000 547988
2005-01-02 1 23 2 2005 19604587.1004735 6591049.20608587 950345.93900047 816730 3983193.90594117 2824943.0104191 9107400 2800231.51492598 1420000 1792000 1012260 1438893 847000 1401000 135205 59960 861000 610000 1050000 544797
2005-01-09 1 24 9 2005 19524173.5023452 6554798.80937545 875790.878000939 816730 4096987.81188233 2828386.02083821 9107400 2832463.02985197 1420000 1792000 1086320 1428500 847000 1401000 135205 59960 861000 610000 1050000 541606
2005-01-16 1 25 16 2005 19443760.6028188 6518548.01546132 801236.817001409 779185 4210781.7178235 2831829.03125731 9107400 2864694.54477795 1420000 1792000 1160380 1418107 847000 1401000 135245.462404505 59960 861000 610000 1050000 538415
2005-01-23 1 26 23 2005 19363347.7032923 6482297.61875089 726681.756001878 741641 4324575.62376467 2835272.04167642 9107400 2896926.05970394 1420000 1792000 1234440 1407713 847000 1401000 135205 59960 861000 610000 1050000 535225
2005-01-30 1 27 30 2005 19282934.105164 6446046.82483677 652127.695002348 704096 4438369.52970583 2838715.05209552 9107400 2929157.57462992 1420000 1792000 1308500 1397320 847000 1401000 134864.477338031 59960 861000 610000 1050000 532034
2005-02-06 2 28 6 2005 19202521.2056376 6409796.03092264 577572.634002818 670000 4532551.31652568 2842505.3329476 9107400 2981159.91604832 1395890.61133819 1792000 1308500 1386927 847000 1401000 134893.069124229 59960 861000 610000 1050000 528843
2005-02-13 2 29 13 2005 19122108.6075093 6373545.63421221 503018.573003287 626375 4626733.10334552 2846295.61379968 9107400 3033162.25746671 1371781.22267638 1792000 1308500 1376533 847000 1401000 135166.078453835 59960 861000 610000 1050000 525652
2005-02-20 2 30 20 2005 19041695.7079828 6337294.84029809 428463.512003757 582750 4720914.89016536 2850085.89465175 9107400 3085164.59888511 1347671.83401457 1792000 1308500 1366140 847000 1401000 135205 59960 861000 610000 1048970.66484545 522461
2005-02-27 2 31 27 2005 18961282.1098545 6301044.04638396 353909.451004226 539125 4815096.67698521 2853876.17550383 9107400 3137166.94030351 1323562.44535276 1792000 1308500 1355747 847000 1401000 135205 63460 861000 610000 1048571.78838736 519270
2005-03-06 3 32 6 2005 18880869.2103281 6264793.64967354 353716.844255048 495500 4909278.46380505 2858179.93852771 8973050 3210453.99254259 1335617.13968367 1588262 1215925 1345353 847000 1401000 135205 83260 961000 610000 1055649.64396734 528045
2005-03-13 3 33 13 2005 18800456.3108016 6228542.85575941 353524.23750587 413175 5003460.25062489 2862483.70155159 8838800 3283741.04478168 1347671.83401457 1386525 1123350 1334960 847000 1401000 135205 100500 961000 610000 1065348.15278352 536820
2005-03-20 3 34 20 2005 18720042.7126733 6192292.45904898 353524.23750587 330850 5003460.25062489 2866787.46457547 8704550 3357028.09702076 1359726.52834548 1184787 1030775 1324567 847000 1401000 135205 100500 961000 610000 1074900.7618572 545595
