"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn" "TotalDamProtectExcess"
1982-04-04 4 36 4 1982 1858133.91804418 0 0 0 0 0 38900.6577379231 0 NA 0 NA NA 0 0 0 1e+10 541600.387114361 1108308.45227734 16695.2931077973
1982-04-11 4 37 11 1982 1641650.97395963 0 0 0 0 0 47192.2421900971 0 NA 0 NA NA 0 0 0 1e+10 487087.734092246 883280.381494059 4926.4327229592
1982-04-18 4 38 18 1982 2134856.03614741 0 0 0 0 0 49698.032133613 144005.407163001 NA 0 NA NA 0 0 0 552292.238653753 599784.904829401 1021642.76278847 66.3768796219947
1982-04-25 4 39 25 1982 1746881.68754705 0 0 0 0 0 30316.4600952808 297237.589901156 NA 0 NA NA 0 0 0 552292.238653753 511454.722857214 941807.39076718 1817.0606103132
1982-05-02 5 40 2 1982 1611463.48197611 0 0 0 0 0 0 201926.283198365 NA 0 NA NA 0 0 0 552292.238653753 514160.070347935 1328233.96197611 0
1982-05-09 5 41 9 1982 2391044.41954237 0 0 0 0 0 2181.61323255999 0 NA 0 NA NA 0 0 0 553447.664502065 613344.256932948 2107814.89954237 289143.866057194
1982-05-16 5 42 16 1982 828718.391943222 0 0 0 0 0 865.333315739874 0 NA 0 NA NA 0 0 0 555565.488677665 726858.937231681 1784081.64729026 298306.603788964
1982-05-23 5 43 23 1982 1018605.17462826 0 0 0 0 0 2191.91663683997 0 NA 3208.91650670485 NA NA 0 0 0 572631.772640054 428815.192432096 1390254.3363044 244994.771526014
1982-05-30 5 44 30 1982 869447.918233491 0 3512047 3512047 408576.692331812 0 0 0 NA 0 NA NA 3219162.96167132 3219162.96167132 0 585483.992109972 470727.982451099 2499299.63682845 416388.770686352
1982-06-06 6 45 6 1982 1164622.12225008 0 2138396.81615232 2098341.7802972 85812.1483191103 0 53200.6550491801 0 NA 0 NA NA 1844826.89784723 1502235.92944348 342590.968403747 576040.703648829 545464.752725636 3038619.50606869 631115.006769503
1982-06-13 6 46 13 1982 1098383.73516524 0 2083704.44551003 2006847.42515833 33006.0151680605 0 46238.774497149 0 NA 0 NA NA 1682618.29748324 1348181.50508176 334436.792401477 589427.424804531 361298.098723089 2562132.27037281 437372.023355265
1982-06-20 6 47 20 1982 1583813.55127289 0 1588877.44063799 1423796.33327975 847500.11346578 0 52437.605662738 0 NA 0 NA NA 604976.363123315 275107.619813962 329868.743309353 602624.56966661 150194.525229919 1789953.52726004 888368.792003962
1982-06-27 6 48 27 1982 208257 0 649446.600251618 394600.600000001 0 0 50802.2604642729 0 NA 0 NA NA 394600.600000002 1.86264514923096e-09 394600.600000001 619447.335866819 216785.817167613 2794205.07691677 898503.173556175
1982-07-04 7 49 4 1982 330816.5 0 727888.720251614 423258.6 0 0 70952.516976721 0 NA 0 NA NA 423258.6 0 423258.6 665893.272170354 149166.211950682 2966597.12928385 936282.202517256
1982-07-11 7 50 11 1982 210409.5 0 479137.33128822 311135.19634936 0 0 72779.313318901 0 NA 0 NA NA 311135.19634936 0 311135.19634936 705634.075352605 428355.069081971 2959650.25134074 660968.856392391
1982-07-18 7 51 18 1982 228839.5 0 273532.69406145 191772.69406145 0 0 66702.4990325013 0 NA 0 NA NA 191772.69406145 117071 74701.6940614497 767672.449784939 43351.9374308533 1852817.54343969 468965.07677627
1982-07-25 7 52 25 1982 249748.312432577 0 234142 234142 0 0 75494.788128671 0 NA 0 NA NA 218830.067824952 218830.067824952 0 789265.83292976 -49259.9184948799 1645568.54740875 291615.00658313
1982-08-01 8 1 1 1982 524029.928538634 0 809348 0 0 0 80231.7697611813 0 NA 0 NA NA 210759 0 0 10000084802.5267 -13939.9333638622 1600138.73306566 296865.718445737
1982-08-08 8 2 8 1982 756705.019371444 0 404674 0 0 0 77574.5617415672 0 NA 0 NA NA 105379 0 0 10000077203.79 1209.998954212 1875854.03396544 235773.91001066
1982-08-15 8 3 15 1982 925304.865476901 0 0 0 0 0 79699.6571858969 0 NA 0 NA NA 0 0 0 10000069605.1182 -27377.1367402959 1536962.09235441 13258.1988499176
1982-08-22 8 4 22 1982 1027573.67005138 0 9192 0 0 0 81108.3326494755 0 NA 0 NA NA 5738 0 0 10000063545.9568 -20326.3216637274 1846268.14882302 9520.87249566265
1982-08-29 8 5 29 1982 1193334.52808096 0 18387 0 0 0 78353.5970921622 0 NA 0 NA NA 0 0 0 10000059855.1418 -40052.4691189313 959533.205019938 1147.42569308518
1982-09-05 9 6 5 1982 1455547.83479325 0 136106 0 0 0 73489.030258691 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000055802.4995 44857.8632047955 871064.114306474 159279.255374778
1982-09-12 9 7 12 1982 1672391.38518426 0 253823 0 0 0 72202.940654188 0 NA 0 NA NA 0 0 0 10000056279.3978 68073.2396121897 1032070.30058319 100275.366294537
1982-09-19 9 8 19 1982 1952955.9726547 0 420553 0 0 0 80203.939323143 0 NA 0 NA NA 0 0 0 10000056756.2961 62867.200925833 1071177.34884084 200762.070320274
1982-09-26 9 9 26 1982 1692217.55372534 0 365955.738314484 0 0 0 103135.58656937 0 NA 0 NA NA 0 0 0 10000057233.1628 309090.27851 484281.548504263 147852.357810163
1982-10-03 10 10 3 1982 1953607.40154869 0 466961.373863949 0 0 0 76111.31927719 0 NA 0 NA NA 0 0 0 10000057710.0611 148268.301914924 482235.820193383 263147.460070837
1982-10-10 10 11 10 1982 1643229.71161935 0 322829.469286955 0 0 0 57909.313560617 0 NA 0 NA NA 0 0 0 10000058226.651 243913.529037702 543160.03141867 190846.270568829
1982-10-17 10 12 17 1982 1568185.60669151 0 257012.149050175 0 0 0 62678.307409931 0 NA 0 NA NA 0 0 0 10000058743.2409 174309.206954152 414056.668671497 102152.303528364
1982-10-24 10 13 24 1982 1862653.52041548 0 259770.933046797 0 0 0 17001.9100779836 0 NA 0 NA NA 0 0 0 10000059259.8623 109824.884780063 348945.569627529 97468.3317137983
1982-10-31 10 14 31 1982 1674906.57495469 0 377697.027160347 954488.027160347 119335.760196527 0 75677.186786554 0 NA 0 NA NA 0 0 0 10000057493.6331 242674.542510674 535849.760196528 158866.861353467
1982-11-07 11 15 7 1982 1730505.26743895 0 366481.005230309 884594.430553573 35361.2036641315 0 67611.864245808 0 NA 0 NA NA 0 0 0 10000055139.9429 340090.065281416 451875.203664131 6095.93257791902
1982-11-14 11 16 14 1982 2392653.47902414 0 298863.410739407 750345.451211994 0 0 17210.3880136237 0 NA 0 NA NA 0 0 0 10000050803.7885 151671.059466939 396185.375450606 0
1982-11-21 11 17 21 1982 2609462.20160902 0 261868.717598 177766.036263169 0 0 77327.049168236 0 NA 0 NA NA 0 0 0 10000035817.7045 184686.642712694 285109.092220752 0
1982-11-28 11 18 28 1982 2547197.50391479 0 218405.692257382 212043.460398369 0 0 64396.678741356 0 NA 0 NA NA 0 0 0 10000034500.3504 246919.596115643 360476.460398369 0
1982-12-05 12 19 5 1982 3947754.26230452 0 608202.412740924 2172765.60777424 0 0 62655.568146381 0 NA 0 NA NA 0 0 0 10000033182.9963 171860.060460865 428481.471939927 0
1982-12-12 12 20 12 1982 3459020.32677163 0 367026.992717802 1546905.50364246 0 0 51774.120784206 0 NA 0 NA NA 0 0 0 10000025365.9072 212619.228902328 491137.224405387 0
1982-12-19 12 21 19 1982 3208435.47793371 0 180568.758462482 1183639.65088516 0 0 59839.072801172 0 NA 0 NA NA 0 0 0 10000022757.3409 172459.42847904 477807.937703527 0
1982-12-26 12 22 26 1982 2875500.7235391 0 263852.214168926 960518.103802439 86609.7232220266 0 51736.867796366 0 NA 0 NA NA 0 0 0 10000020026.3743 265584.239862421 653353.03513565 5662.379909555
1983-01-02 1 23 2 1983 2745130.12728941 0 4303111.81124917 0 432581.784968511 0 49411.698619162 0 NA 85156.6129132987 NA NA 601832.000816284 0 0 10000019836.6232 350065.592481224 312655.518518633 833.858877983002
1983-01-09 1 24 9 1983 4337049.91710659 0 3442576.20817366 561720.132832198 454822.04922909 0 61693.696804602 0 NA 3603.40156572575 NA NA 156261.153429911 0 0 10000019143.0871 261934.088418565 486772.869162874 3302.036524904
1983-01-16 1 25 16 1983 4082614.27779451 0 2463729.36278548 571567.711848141 332943.204203351 0 50345.178375929 0 NA 3404.55907536115 NA NA 136800.508362003 0 0 10000014994.5787 317805.893662598 674309.181165379 7455.92667894199
1983-01-23 1 26 23 1983 4298492.91722952 0 1628668.9566276 646738.72931007 245552.711942333 0 58088.097517734 0 NA 0 NA NA 28817.809306059 0 0 10000013426.4992 296776.781305094 615273.129042252 2977.122530526
1983-01-30 1 27 30 1983 2811932.18680452 0 832802.269896299 582831.816002289 191972.042704203 0 56077.938752463 0 NA 0 NA NA 0 0 0 10000010795.1458 343111.948702319 608486.042704202 2132.44658386201
1983-02-06 2 28 6 1983 3972256.45734985 0 2852933.84656255 2832088.26108779 387558.433449074 0 63304.64099322 0 NA 3082.56998156175 NA NA 1206022.86646347 0 0 10000009463.6561 245612.111929643 658397.431047365 533.784208894488
1983-02-13 2 29 13 1983 3856922.83489128 0 1716214.18382287 1704338.80227277 404277.431878788 0 74658.503503659 0 NA 0 NA NA 173140.133379717 0 0 10000005916.0029 216421.563345907 373641.416931533 1040.68786807249
1983-02-20 2 30 20 1983 2339523.84907392 0 745229.409419002 742006.409419002 389715.676039284 0 74822.522890988 0 NA 0 NA NA 0 0 0 10000003395.1902 437201.045562026 447022.676039284 7958.01733780093
1983-02-27 2 31 27 1983 2026572.65785831 0 713676.917111765 710453.917111764 393301.907041406 0 54065.401587512 0 NA 0 NA NA 0 0 0 10000002519.9036 487388.715417696 588611.317111764 8955.464773794
1983-03-06 3 32 6 1983 2136867.69899983 0 818517.7266005 815294.7266005 431246.268771004 0 38621.776106436 0 NA 0 NA NA 0 0 0 10000001944.6674 690639.713046825 737386.126600505 301.549779578999
1983-03-13 3 33 13 1983 2257912.55096343 0 865578.37900416 859124.751215814 351730.80254062 0 15420.3911758311 0 NA 0 NA NA 0 0 0 10000001453.2908 704725.239784144 1010016.15121581 0
1983-03-20 3 34 20 1983 2253379.25158952 0 1006000.64777066 999556.189274314 237241.18541808 0 21877.8732714399 0 NA 0 NA NA 139504.875309203 0 0 10000001428.8151 860476.463953026 1195067.58927432 0
1983-03-27 3 35 27 1983 2614610.38441703 0 700790.687310271 615635.68533845 0 0 27728.819759807 0 NA 0 NA NA 21270.7768162994 0 0 10000001763.9511 636673.367243728 990894.749430454 0
1983-04-03 4 36 3 1983 2028571.21598678 0 213671.493089681 188009.00879776 0 0 37125.5430886011 0 NA 0 NA NA 0 0 0 10000001625.7953 640858.871727204 973929.093588936 0
1983-04-10 4 37 10 1983 2070115.57056047 0 75669.2000000029 60099.1999999962 0 0 41805.086878141 8078.07792815892 NA 0 NA NA 0 0 0 10000001672.4302 609207.685542216 889436.610229593 190055.773757254
1983-04-17 4 38 17 1983 1698475.7992838 0 103436.8 87866.7999999996 0 0 55107.7719906829 450871.501942831 NA 0 NA NA 0 0 0 504347.23972734 513624.674542019 722966.448181801 158615.310045241
1983-04-24 4 39 24 1983 1556823.93314101 0 103436.799999997 87866.8000000028 0 0 56707.639785703 117824.472578178 NA 0 NA NA 0 0 0 504347.23972734 572124.185602024 633251.38729964 179829.009395912
1983-05-01 5 40 1 1983 2666949.22537145 0 122160.500000003 108692.499999997 0 301753.276851633 27167.8760834299 0 NA 0 NA NA 0 0 0 504347.23972734 777194.477113653 1844547.57953007 326143.510880523
1983-05-08 5 41 8 1983 2062774.65001795 0 70491.4999999945 59820.4999999967 0 241636.801376794 35336.3257273899 0 NA 0 NA NA 0 0 0 507149.275978794 713018.832103325 1247441.00417659 202365.99372902
1983-05-15 5 42 15 1983 918100.388297019 0 65651.5000000069 59820.500000007 0 33568.3884526151 18211.5796611659 0 NA 0 NA NA 0 0 0 510120.517146583 651135.42809499 1585794.52205576 253233.261490012
1983-05-22 5 43 22 1983 915127.73274366 0 65651.4999999972 59820.4999999967 0 208570 33845.914374514 0 NA 0 NA NA 0 0 0 527493.022381601 426517.055081519 1010506.05180079 201223.294764669
1983-05-29 5 44 29 1983 1032404.79256269 0 68821.6253789142 0 0 0 45020.596617811 0 NA 562.418169944474 NA NA 0 0 0 538900.042016286 27927.1811865324 928441.430600909 270240.859519967
1983-06-05 6 45 5 1983 407056.388297012 0 2733038.6142945 2399393.57766165 0 0 62906.5221744804 0 NA 0 NA NA 2422743.25698562 2422743.25698562 0 553620.930283622 391341.129141142 3294058.45035755 1460643.05641873
1983-06-12 6 46 12 1983 308294.576011504 0 1255285.70495897 597824.773704512 0 0 13576.0822094299 0 NA 0 NA NA 655354.569950873 405946.569668431 198631.554305909 556132.515975129 756614.175978794 3171523.65363838 854392.93459391
1983-06-19 6 47 19 1983 220410.145841375 0 1037704.24805502 509428.940617653 0 0 62231.2324692019 0 NA 0 NA NA 509428.940617653 76756.9390427005 432672.001574952 643967.361888771 251783.376546999 2354690.48994348 856754.867308546
1983-06-26 6 48 26 1983 138838 0 938383.412202961 683363.16413407 0 0 55183.568301507 0 NA 0 NA NA 683363.16413407 0 683363.16413407 682518.55288058 103644.625816708 1957452.37160052 605366.417632684
1983-07-03 7 49 3 1983 330816.5 0 635779.415500162 352949.199999998 0 0 69482.900636985 0 NA 0 NA NA 352949.199999998 0 352949.199999998 676441.734807475 153958.303544193 1636272.29856975 555165.323780771
1983-07-10 7 50 10 1983 231008.399688039 0 632986.170999351 423258.600000001 0 0 59093.883562253 0 NA 0 NA NA 423258.600000001 0 423258.600000001 687641.780100824 201866.261488684 1738361.58049862 597695.789222623
1983-07-17 7 51 17 1983 660525.644704239 0 315258.57235212 233498.57235212 0 0 80593.873444374 0 NA 0 NA NA 0 0 0 700529.318009849 2027.57404656921 1312486.88656376 546950.95815998
1983-07-24 7 52 24 1983 236978.364348585 0 234142 234142 0 0 59474.674034128 0 NA 0 NA NA 234142.000000002 234142.000000002 0 726035.432679302 14114.6733532307 2562781.22518559 331760.014182013
1983-07-31 7 52 31 1983 266864.55591646 0 234142 234142 0 0 72099.500835459 0 NA 0 NA NA 0 0 0 725957.416787245 -146941.454899605 1458574.27515045 133919.773881923
1983-08-07 8 1 7 1983 566852.976787165 0 809348 0 0 0 60863.84810927 0 NA 0 NA NA 210759 0 0 10000083439.27 -82132.3659380136 1510451.92068015 0
1983-08-14 8 2 14 1983 1345577.781865 0 404674 0 0 0 69325.5339022296 0 NA 0 NA NA 47764.3336470248 0 0 10000075158.9049 -18233.3611032165 1244868.07808577 0
1983-08-21 8 3 21 1983 887312.040847726 0 0 0 0 0 58515.3115711276 0 NA 0 NA NA 0 0 0 10000063933.1568 4601.98092004859 1227433.9616422 14554.5836825524
1983-08-28 8 4 28 1983 1017124.80857318 0 9192 0 0 27598 93440.962907577 0 NA 0 NA NA 0 0 0 10000061890.5764 132786.61173433 967015.537373357 254565.685483897
1983-09-04 9 5 4 1983 1195199.14086195 0 18387 0 0 27598 73960.246040403 0 NA 0 NA NA 0 0 0 10000057671.5599 134532.1015199 1021738.44094256 90756.325065779
1983-09-11 9 6 11 1983 1431471.08728226 0 136106 0 0 0 102646.867176163 0 NA 0 NA NA 0 0 0 10000053452.509 118571.624439202 887830.880086037 122445.883852144
1983-09-18 9 7 18 1983 1635414.73138303 0 253823 0 0 0 118506.322032806 0 NA 0 NA NA 0 0 0 10000053972.1864 114589.126252841 779095.483790961 118951.301310033
1983-09-25 9 8 25 1983 1725913.08506057 0 326394.568364425 0 0 0 93806.527294246 0 NA 0 NA NA 0 0 0 10000054491.8639 105081.472280951 446402.292509835 98968.3320943664
1983-10-02 10 9 2 1983 1898682.99687264 0 174627.646742296 0 0 0 117467.35899465 0 NA 0 NA NA 0 0 0 10000055011.5069 76026.7918306452 372657.852203626 186483.114355921
1983-10-09 10 10 9 1983 1527843.28596868 0 145004.813568995 0 0 0 71987.684417163 0 NA 0 NA NA 0 0 0 10000055531.1843 218739.920813573 218405.28998743 236322.017589789
1983-10-16 10 11 16 1983 1441882.39761024 0 137842.106544967 0 0 0 65000.257437407 0 NA 0 NA NA 0 0 0 10000056094.1138 210211.939549001 249603.538173994 178608.582603506
1983-10-23 10 12 23 1983 1516427.0559115 0 161872.220568195 0 0 0 64581.048220381 0 NA 0 NA NA 0 0 0 10000056657.0433 237325.472942011 247990.298007745 152208.298659679
1983-10-30 10 13 30 1983 1596229.51692798 0 213856.227427855 0 0 0 66047.6440682269 0 NA 0 NA NA 0 0 0 10000057220.0071 163227.644068227 304413.212498587 125622.072690538
1983-11-06 11 14 6 1983 1775929.09786665 0 309254.478882531 946148.680275541 1970.79860698991 0 0 0 NA 0 NA NA 0 0 0 10000055295.3421 142318.266435849 418484.798606991 139547.824787227
1983-11-13 11 15 13 1983 1754566.75733212 0 514983.929830307 1063371.9913394 0 0 0 0 NA 0 NA NA 0 0 0 10000052730.5192 80794.8199787573 938385.712060601 0
1983-11-20 11 16 20 1983 1476499.26427057 0 362830.584933652 843446.487150795 0 0 0 0 NA 28248.0217558801 NA NA 0 0 0 10000044865.7456 179176.675637873 860902.272216127 0
1983-11-27 11 17 27 1983 1701902.07884292 0 459421.906638443 939320.564179011 0 0 68219.756690315 0 NA 26288.7596564993 NA NA 0 0 0 10000045612.9677 259003.223376732 800328.962253448 21064.763892455
1983-12-04 12 18 4 1983 2063374.59875182 0 497815.139795507 831460.558767574 113836.373284457 0 59890.980536043 0 NA 0 NA NA 0 0 0 10000042749.8566 164847.585384146 530350.373284457 3724.05680210493
1983-12-11 12 19 11 1983 3859561.75364373 0 707110.089503442 2484798.06118626 0 0 54017.136550012 0 NA 0 NA NA 0 0 0 10000035448.3106 156225.009577292 469058.736621329 0
1983-12-18 12 20 18 1983 3671073.67793309 0 365296.33259517 1683941.77628451 0 0 41963.542049027 0 NA 0 NA NA 0 0 0 10000025262.0097 352803.162925441 451850.587913537 1992.17454036581
1983-12-25 12 21 25 1983 3399631.95970259 0 179203.831639727 949337.725106254 0 0 48456.054268476 0 NA 0 NA NA 0 0 0 10000019517.0851 184393.25199441 486511.403431303 0
1984-01-01 1 22 1 1984 3099952.21872505 0 286123.13772349 425539.412588441 61396.5423018821 0 55519.968133544 0 NA 0 NA NA 0 0 0 10000016271.688 164909.508029877 654323.54230188 0
1984-01-08 1 23 8 1984 2801799.43086356 0 2073938.24176397 0 378514.054760607 0 61809.575466443 0 NA 174336.057657228 NA NA 201573.107428228 0 0 10000016444.9064 187071.512953273 312233.04982955 1555.798777376
1984-01-15 1 24 15 1984 2840018.37038701 0 733156.892240578 380672.831568399 276227.59141124 0 62339.668918911 0 NA 0 NA NA 0 0 0 10000014653.1322 176090.029854976 491168.483983012 2689.97069633401
1984-01-22 1 25 22 1984 2962841.7204417 0 585030.653697184 543427.245593746 32162.4081034372 0 63264.516493152 0 NA 0 NA NA 0 0 0 10000012890.9334 161383.162297267 448676.408103437 2253.062973352
1984-01-29 1 26 29 1984 2932458.3810224 0 618136.436230745 544873.931850604 73262.5043801414 0 63818.534724171 0 NA 0 NA NA 1.39698386192322e-09 0 0 10000010445.8029 174465.822549498 489776.504380141 2125.630224639
1984-02-05 2 27 5 1984 2843143.18156864 0 760017.861358914 547908.46820613 146263.21725531 0 58968.17479514 0 NA 10320.2955517959 NA NA 4.65661287307739e-10 0 0 10000009333.5595 186025.241008132 628623.393152783 2757.80274308543
1984-02-12 2 28 12 1984 2380040.23058832 0 639361.248255432 639361.248255432 219974.076234213 0 59169.646414154 0 NA 0 NA NA 0 0 0 10000008037.032 204530.162645196 648569.452397116 2888.7215724338
1984-02-19 2 29 19 1984 2333986.20255429 0 628695.970058394 613039.391761743 321304.776180524 0 55558.672972626 0 NA 0 NA NA 0 0 0 10000006641.0306 249843.654727061 670347.391761744 3340.75552730728
1984-02-26 2 30 26 1984 2194223.48973068 0 619371.092342841 584214.920628717 317161.917943571 0 57333.532961707 0 NA 0 NA NA 0 0 0 10000005829.4251 258179.585743694 641521.920628718 2570.8924839769
1984-03-04 3 31 4 1984 1965326.97031189 0 523142.988138606 522221.945624608 375720.743380457 0 63248.281528517 0 NA 0 NA NA 0 0 0 10000005009.5058 235559.777050996 579529.945624607 0
1984-03-11 3 32 11 1984 1756896.22588865 0 474616.861861039 474616.861861039 400184.54428294 0 65124.273037763 0 NA 0 NA NA 0 0 0 10000004169.0545 273518.010175498 575858.861861038 0
1984-03-18 3 33 18 1984 2106720.0946328 0 479761.379181664 479761.379181664 418204.327447871 0 35716.786934815 0 NA 0 NA NA 0 0 0 10000003472.5855 710514.81867244 877440.379181665 2587.9251179133
1984-03-25 3 34 25 1984 1810119.54169805 0 483999.502197723 483999.502197723 308335.240584874 0 0 0 NA 0 NA NA 0 0 0 10000003497.1736 738829.842552229 926298.502197722 7535.59503555181
1984-04-01 4 35 1 1984 1836514.90403323 0 326461 326461 46683.292600451 0 18773.9280867621 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000003703.2069 535226.391241794 943741.312564332 5503.74903894259
